entry,class_name,name,Quality,RequiredLevel,ItemLevel,role,kind,weapon_kind,InventoryType,subclass,displayid,reference_entry,reference_item_level,armor,dps,sockets,itemset,special_effect_feature,effect_source_entry,effect_source_spell,socketBonus,DisenchantID
243141,Hunter,Emberwarden's Baleful Treads,2,6,10,hunter,armor,,8,2,35381,22992,15,7,0.0,,0,,0,0,0,1
243142,Hunter,Royal War Leggings of Dragon Forge,2,59,84,hunter,armor,,7,3,43918,29933,81,235,0.0,,0,,0,0,0,13
243143,Hunter,Coldfire Star Handguards,2,51,54,hunter,armor,,10,3,26512,15823,55,79,0.0,,0,,0,0,0,9
243144,Hunter,Cap of the Last Oath,2,39,46,hunter,armor,,1,2,27973,15373,47,49,0.0,,0,,0,0,0,8
243145,Hunter,Goldsteel Ring of Coldarra,2,27,28,hunter,finger,,11,0,9838,4535,31,0,0.0,,0,,0,0,0,24
243146,Hunter,Dwarven Jerkin of Frenzyheart Hill,2,39,40,hunter,armor,,5,2,12368,5739,38,54,0.0,,0,,0,0,0,6
243147,Hunter,Boneguard's Walkers of the Sacred Watch,2,31,34,hunter,armor,,8,2,19043,7409,33,26,0.0,,0,,0,0,0,5
243148,Hunter,"Clutches, Wind Vigil",2,30,37,hunter,armor,,10,2,14676,6419,38,25,0.0,,0,,0,0,0,6
243149,Hunter,Handguards of Undercity Depths,4,76,170,hunter,armor,,10,3,48034,34343,164,381,0.0,,0,,0,0,0,67
243150,Hunter,Cap of the Forge of Souls,3,20,23,hunter,armor,,1,2,21295,9375,38,25,0.0,,0,spell-effects,16659,9141,0,41
243151,Hunter,Wristguards of the Military Wing,2,62,98,hunter,armor,,9,3,39485,25959,96,91,0.0,,0,,0,0,0,32
243152,Hunter,Grips of Conquest Hold,2,13,19,hunter,armor,,10,2,17062,1944,18,12,0.0,,0,,0,0,0,22
243153,Hunter,Nether Snowfall Gloves,2,12,17,hunter,armor,,10,2,17189,1945,18,10,0.0,,0,,0,0,0,22
243154,Hunter,"Pants, Serpent Cleaver",2,1,4,hunter,armor,,7,2,28008,15009,11,4,0.0,,0,,0,0,0,1
243155,Hunter,"Cloak, Demon Watch",2,4,9,hunter,back,,16,1,25884,14365,15,3,0.0,,0,,0,0,0,21
243156,Hunter,"Pendant Chain, Broken Torment",2,70,133,hunter,neck,,2,0,49267,35936,138,0,0.0,,0,,0,0,0,15
243157,Hunter,Worldforged Bracers of the Silver Watch,2,29,30,hunter,armor,,9,2,14803,7410,31,12,0.0,,0,,0,0,0,4
243158,Hunter,Iron Queen's Chestguard,2,54,55,hunter,armor,,5,3,27171,15640,56,162,0.0,,0,,0,0,0,9
243159,Hunter,"Great Runeblade, Demon Memory",2,33,39,hunter,2h_sword,2h_sword,17,8,20252,3854,40,0,27.5,,0,,0,0,0,6
243160,Hunter,Warcloak of the Dawn Vanguard,2,50,56,hunter,back,,16,1,26233,14459,57,22,0.0,,0,,0,0,0,10
243161,Hunter,"Siegebow, Deep Fall",2,66,115,hunter,bow,bow,15,2,39975,25251,114,0,59.038,,0,,0,0,0,14
243162,Hunter,Moonwoven Warboots of the Cold Flame,3,68,120,hunter,armor,,8,3,43059,28384,115,268,0.0,,0,,0,0,0,52
243163,Hunter,Ice Witch's Token,3,72,147,hunter,trinket,,12,0,52817,36872,138,0,0.0,,0,,0,0,0,53
243164,Hunter,Rifle of Mana Forge,2,37,40,hunter,gun,gun,26,3,6591,15322,39,0,22.115,,0,,0,0,0,6
243165,Hunter,Archmage's Feral Hauberk,3,42,48,hunter,armor,,5,3,19793,10784,52,154,0.0,,0,,0,0,0,46
243166,Hunter,War Mantle of the Rune Crown,4,80,226,hunter,armor,,3,3,59407,46145,226,660,0.0,4,0,,0,0,2936,69
243167,Hunter,"Legwraps, Fire Glacier",2,27,30,hunter,armor,,7,2,27967,14585,32,34,0.0,,0,,0,0,0,4
243168,Hunter,The Calm Carapace,2,14,20,hunter,armor,,5,2,11382,15311,22,26,0.0,,0,,0,0,0,2
243169,Hunter,"Calm Torque, Blademaster's Oath",3,49,51,hunter,neck,,2,0,29842,17707,54,0,0.0,,0,,0,0,0,47
243170,Hunter,Twilightwarden's Footguards,2,3,6,hunter,armor,,8,2,35381,22992,15,4,0.0,,0,,0,0,0,1
243171,Hunter,Ash Leaf Grips,3,71,141,hunter,armor,,10,3,48467,34916,141,272,0.0,,0,,0,0,0,53
243172,Hunter,The Scarlet Breeches,2,31,34,hunter,armor,,7,2,17155,15456,37,39,0.0,,0,,0,0,0,5
243173,Hunter,Shoulder Guards of Moonwarden,4,77,181,hunter,armor,,3,3,55825,44171,187,535,0.0,4,0,,0,0,2952,0
243174,Hunter,The Armored Shawl,2,33,37,hunter,back,,16,1,27794,9898,38,14,0.0,,0,,0,0,0,6
243175,Hunter,Helm of Ghost Watch,2,23,27,hunter,armor,,1,2,17199,4048,31,25,0.0,,0,,0,0,0,24
243176,Hunter,Silversteel Bracers of Freya Garden,2,42,49,hunter,armor,,9,3,27170,15639,50,41,0.0,,0,,0,0,0,8
243177,Hunter,Stonelord's Eye of the Long Night,3,76,171,hunter,trinket,,12,0,56513,44015,174,0,0.0,4,0,,0,0,2877,54
243178,Hunter,Icekeeper's Crankbow of the Ancient Pact,3,48,53,hunter,crossbow,crossbow,26,18,25607,13038,40,0,37.5,,0,,0,0,0,47
243179,Hunter,Titan King's Heavy Crossbow,2,19,24,hunter,crossbow,crossbow,26,18,38651,33274,37,0,13.077,,0,,0,0,0,23
243180,Hunter,Voidwarden's Strap,2,1,4,hunter,armor,,6,2,27668,15011,15,2,0.0,,0,,0,0,0,1
243181,Hunter,Blademaster's Stormforged War Spear,2,7,9,hunter,polearm,polearm,17,6,28758,12989,22,0,6.364,,0,,0,0,0,1
243182,Hunter,"Amulet, Long Watch",2,56,63,hunter,neck,,2,0,6502,13811,60,0,0.0,,0,,0,0,0,11
243183,Hunter,Hidden Banner Gloves,3,2,7,hunter,armor,,10,2,6735,7348,25,4,0.0,,0,,0,0,0,41
243184,Hunter,Firekeeper's Warband of the Frozen Forge,2,19,22,hunter,finger,,11,0,9836,11993,22,0,0.0,,0,,0,0,0,3
243185,Hunter,Solemn Runering of the Iron Watch,3,59,85,hunter,finger,,11,0,39128,24078,83,0,0.0,,0,,0,0,0,50
243186,Hunter,Starcaller's Epaulets of the Ancient Night,3,63,104,hunter,armor,,3,3,42583,27801,115,236,0.0,,0,,0,0,0,52
243187,Hunter,Last Warden's Greaves,2,48,54,hunter,armor,,8,3,27288,15694,54,91,0.0,,0,,0,0,0,9
243188,Hunter,"Leggings, Forgotten Sigil",3,73,149,hunter,armor,,7,3,51570,39178,154,502,0.0,,0,,0,0,0,53
243189,Hunter,Ebon Crusader's Gorget of the Dragon Forge,3,52,56,hunter,neck,,2,0,21725,11755,56,0,0.0,,0,,0,0,0,48
243190,Hunter,Ghostfire Cleaver Vambraces,3,68,120,hunter,armor,,9,3,37647,25697,114,129,0.0,,0,,0,0,0,52
243191,Hunter,Barbed Bracers of Ancient Spirit,4,80,219,hunter,armor,,9,3,64696,49820,219,314,0.0,,0,,0,0,0,69
243192,Hunter,Bronze Wyrm Bone Bow,3,79,188,hunter,bow,bow,15,2,54501,37615,200,0,112.857,,0,,0,0,0,54
243193,Hunter,Voidlord's Wargrips,3,60,91,hunter,armor,,10,3,43686,31177,91,163,0.0,,0,,0,0,0,50
243194,Hunter,Clasp of the Emerald Grove,2,37,41,hunter,neck,,2,0,7899,7746,41,0,0.0,,0,,0,0,0,7
243195,Hunter,Wildforged Striders of the Orgrimmar Guard,3,4,6,hunter,armor,,8,2,16999,7187,20,4,0.0,,0,,0,0,0,41
243196,Hunter,Vengeful Medallion of the Hallowed Ground,2,26,31,hunter,trinket,,12,0,22293,4381,28,0,0.0,,0,,0,0,0,25
243197,Hunter,Darkfire Tongue Band,2,14,20,hunter,finger,,11,0,23608,24349,20,0,0.0,,0,,0,0,0,2
243198,Hunter,Starlit Gloves of War Crown,2,54,60,hunter,armor,,10,3,27536,14815,62,88,0.0,,0,,0,0,0,10
243199,Hunter,Coldhearted Leggings,2,68,112,hunter,armor,,7,3,39982,24899,114,331,0.0,,0,,0,0,0,14
243200,Hunter,Dawn Winter Cowl,2,29,34,hunter,armor,,1,2,27680,15339,34,34,0.0,,0,,0,0,0,25
243201,Hunter,Broken Warhelm,3,52,54,hunter,armor,,1,3,28826,11729,57,125,0.0,,0,,0,0,0,47
243202,Hunter,Merciless Boots of the Dark Forge,3,72,143,hunter,armor,,8,3,51412,38542,146,318,0.0,,0,,0,0,0,53
243203,Hunter,Beastmarked Coil of Frozen Banner,4,66,116,hunter,finger,,11,0,47325,34073,110,0,0.0,,0,,0,0,0,67
243204,Hunter,Embersteel Gloves of Broken Banner,2,13,20,hunter,armor,,10,2,28428,9780,20,13,0.0,,0,,0,0,0,22
243205,Hunter,Belt of the Stormcaller,2,79,189,hunter,armor,,6,3,56728,43450,187,342,0.0,,0,,0,0,0,16
243206,Hunter,Drakescale Mantle,3,6,13,hunter,back,,16,1,32072,20428,23,5,0.0,,0,,0,0,0,41
243207,Hunter,Old Queen's Hardened Waistband,2,10,17,hunter,armor,,6,2,17113,6558,15,11,0.0,,0,,0,0,0,2
243208,Hunter,Royal Nightcloak,2,60,89,hunter,back,,16,1,44450,31768,90,38,0.0,,0,,0,0,0,13
243209,Hunter,Winterlord's Breeches,3,32,36,hunter,armor,,7,2,17137,1718,43,49,0.0,,0,,0,0,0,44
243210,Hunter,Icecaller's Signet Ring,2,36,41,hunter,finger,,11,0,28831,20961,38,0,0.0,,0,,0,0,0,27
243211,Hunter,Argent Crusader's Vicious Waistchain,4,77,174,hunter,armor,,6,3,56524,44042,174,385,0.0,,0,,0,0,0,67
243212,Hunter,"Treads, Silver Hymn",2,41,45,hunter,armor,,8,3,28263,10701,45,75,0.0,,0,,0,0,0,27
243213,Hunter,Darkrider's Engraved Iron Rifle,2,45,51,hunter,gun,gun,26,3,26616,15995,52,0,30.0,,0,,0,0,0,9
243214,Hunter,The Azure Great Cape,2,32,34,hunter,back,,16,1,23004,9860,34,13,0.0,,0,,0,0,0,5
243215,Hunter,Warscarred Handguards of the North Wind,2,51,57,hunter,armor,,10,3,26269,10232,58,81,0.0,,0,,0,0,0,10
243216,Hunter,Cowl of the Ancient Storm,2,17,23,hunter,armor,,1,2,28173,10406,32,22,0.0,,0,,0,0,0,23
243217,Hunter,Waistchain of the Valiance Keep,2,56,60,hunter,armor,,6,3,26245,10269,62,89,0.0,,0,,0,0,0,10
243218,Hunter,Spaulders of Light Crown,3,49,53,hunter,armor,,3,3,34558,22212,56,109,0.0,,0,,0,0,0,47
243219,Hunter,Wildcaller's War Sword,2,33,35,hunter,1h_sword,1h_sword,13,7,22232,8224,36,0,18.542,,0,,0,0,0,5
243220,Hunter,Argent Sun Shoulder Guards,3,56,57,hunter,armor,,3,3,28721,11722,55,119,0.0,,0,,0,0,0,48
243221,Hunter,Dragoncaller's Darkened Waistband,2,11,12,hunter,armor,,6,2,28149,15399,14,7,0.0,,0,,0,0,0,1
243222,Hunter,Brutish Great Cleaver,4,26,28,hunter,2h_axe,2h_axe,17,1,19295,9486,28,0,25.625,,0,,0,0,0,61
243223,Hunter,Shadowkeeper's Relentless Leggings,3,59,85,hunter,armor,,7,3,43149,24022,85,253,0.0,,0,,0,0,0,50
243224,Hunter,The Gravebound Dwarven Rifle,3,44,49,hunter,gun,gun,26,3,28781,11629,53,0,31.875,,0,,0,0,0,46
243225,Hunter,Whitegold War Mantle of Distant Memory,3,56,57,hunter,armor,,3,3,28665,13133,61,113,0.0,,0,,0,0,0,48
243226,Hunter,"Hoop, Shield Will",2,71,137,hunter,finger,,11,0,51277,37525,138,0,0.0,,0,,0,0,0,34
243227,Hunter,The Coldfire Legguards,2,39,41,hunter,armor,,7,2,4439,4108,40,51,0.0,,0,,0,0,0,27
243228,Hunter,Briarbound Gloves of the Iron Dwarf,2,54,60,hunter,armor,,10,3,27309,15682,63,84,0.0,,0,,0,0,0,10
243229,Hunter,Wildfire Guard Great Cape,2,59,87,hunter,back,,16,1,38665,25034,93,37,0.0,,0,,0,0,0,13
243230,Hunter,Gemmed Band of the Shadowmoon Valley,4,80,239,hunter,finger,,11,0,64174,50803,251,0,0.0,,0,,0,0,0,69
243231,Hunter,The Cabalistic War Mantle,2,42,43,hunter,armor,,3,3,25935,9934,44,73,0.0,,0,,0,0,0,7
243232,Hunter,The Timeworn War Mantle,2,78,189,hunter,armor,,3,3,55825,44171,187,437,0.0,,0,,0,0,0,16
243233,Hunter,Marksman Crossbow of the Broken Gate,2,13,15,hunter,crossbow,crossbow,26,18,38263,27640,16,0,8.393,,0,,0,0,0,21
243234,Hunter,Wargrips of Crusaders Coliseum,3,67,119,hunter,armor,,10,3,42581,27474,115,231,0.0,,0,,0,0,0,52
243235,Hunter,Dreamcaller's Handguards,3,72,141,hunter,armor,,10,3,56328,35846,138,277,0.0,4,0,,0,0,2873,53
243236,Hunter,Shoulderpads of the Eternal Watch,2,14,21,hunter,armor,,3,2,14232,4700,21,17,0.0,,0,,0,0,0,3
243237,Hunter,Lance of the First King,2,57,59,hunter,polearm,polearm,17,6,33113,20660,60,0,45.417,,0,,0,0,0,10
243238,Hunter,Northkeeper's Shroud of the Green Flame,3,75,164,hunter,back,,16,1,56697,41238,167,92,0.0,,0,,0,0,0,53
243239,Hunter,Icewarden's Chestpiece,2,29,31,hunter,armor,,20,2,16508,8200,43,41,0.0,,0,,0,0,0,5
243240,Hunter,Dragonmarked Legmail of Onslaught Harbor,2,53,57,hunter,armor,,7,3,19708,10124,57,150,0.0,,0,,0,0,0,10
243241,Hunter,Gauntlets of the Frozen Heart,3,79,196,hunter,armor,,10,3,52397,37686,200,412,0.0,,0,,0,0,0,54
243242,Hunter,Cape of the Soul Reaper,2,78,188,hunter,back,,16,1,56557,43925,174,98,0.0,4,0,,0,0,2877,16
243243,Hunter,Coal-black Spaulders,2,41,45,hunter,armor,,3,3,27123,15608,44,81,0.0,,0,,0,0,0,7
243244,Hunter,"Bracers, Falcon Vow",2,49,53,hunter,armor,,9,3,27286,15649,51,46,0.0,,0,,0,0,0,9
243245,Hunter,"War Mantle, Crimson Root",4,80,284,hunter,armor,,3,3,64829,50673,277,858,0.0,,0,,0,0,0,68
243246,Hunter,The Gladiatorial Wrist Chains,4,74,162,hunter,armor,,9,3,48325,34437,154,207,0.0,4,0,,0,0,3114,67
243247,Hunter,Backcloth of the Ancient Storm,4,77,179,hunter,back,,16,1,51925,43305,179,112,0.0,,0,,0,0,0,67
243248,Hunter,Gauntlets of Yogg Prison,2,67,118,hunter,armor,,10,3,39981,24897,114,200,0.0,,0,,0,0,0,14
243249,Hunter,Ashen Lord's Warband of the Dead Watch,2,17,18,hunter,finger,,11,0,23608,24349,20,0,0.0,,0,,0,0,0,2
243250,Hunter,The Moonforged Chainmail,2,51,53,hunter,armor,,5,3,26327,10077,53,154,0.0,,0,,0,0,0,9
243251,Hunter,Titanforged Runed Crossbow of Dragon Flame,2,77,179,hunter,crossbow,crossbow,26,18,50168,36636,166,0,97.037,,0,,0,0,0,16
243252,Hunter,Warden Breeches of the Rune Watch,3,34,36,hunter,armor,,7,2,17142,6690,34,48,0.0,,0,,0,0,0,44
243253,Hunter,Conqueror Legmail of Blue Flame,2,75,162,hunter,armor,,7,3,51890,39435,162,527,0.0,,0,,0,0,0,16
243254,Hunter,Surcoat of Ice Crown,3,80,187,hunter,armor,,5,3,52229,36946,187,756,0.0,,0,,0,0,0,54
243255,Hunter,Argent Defender's Circle of the Bone Crown,3,39,42,hunter,finger,,11,0,28830,29158,40,0,0.0,,0,,0,0,0,45
243256,Hunter,"Charmstone, Spell Tooth",2,49,55,hunter,trinket,,12,0,2516,10659,57,0,0.0,,0,,0,0,0,9
243257,Hunter,The Azure Boots,2,79,195,hunter,armor,,8,3,52342,36999,187,423,0.0,,0,,0,0,0,16
243258,Hunter,Wyrmlord's Grips,3,72,142,hunter,armor,,10,3,51584,39182,154,282,0.0,2|8,0,,0,0,2873,53
243259,Hunter,Leggings of Ancient Earth,2,48,49,hunter,armor,,7,3,27157,14796,53,126,0.0,,0,,0,0,0,8
243260,Hunter,Windwarden's War Sword of the Frozen Dead,4,80,232,hunter,2h_sword,2h_sword,17,8,59364,45868,232,0,230.405,2,0,chance-on-hit,49497,21179,2877,69
243261,Hunter,Rugged Treads,2,7,11,hunter,armor,,8,2,13864,2309,15,7,0.0,,0,,0,0,0,21
243262,Hunter,Ancient Shadow Footguards,2,36,40,hunter,armor,,8,2,27957,15362,39,33,0.0,,0,,0,0,0,6
243263,Hunter,Frostcaller's Gloves of the Ebon Crown,4,78,188,hunter,armor,,10,3,52399,37110,187,424,0.0,,0,,0,0,0,68
243264,Hunter,Witchcaller's Hornbow of the Spellweaver,3,76,167,hunter,bow,bow,15,2,51909,39487,162,0,96.429,,0,,0,0,0,54
243265,Hunter,Nightkeeper's Decapitator,2,45,52,hunter,2h_axe,2h_axe,17,1,28207,12000,55,0,40.0,,0,,0,0,0,9
243266,Hunter,The Sacred Leggings,3,73,151,hunter,armor,,7,3,56876,44590,146,510,0.0,,0,,0,0,0,53
243267,Hunter,Ashen Queen's Carapace of the Pale Moon,2,28,34,hunter,armor,,5,2,16890,4057,36,45,0.0,,0,,0,0,0,5
243268,Hunter,"Wristguards, West Ward",2,20,26,hunter,armor,,9,2,6787,4794,25,10,0.0,,0,,0,0,0,4
243269,Hunter,Golden Torque of the Star King,2,7,12,hunter,neck,,2,0,34491,21933,22,0,0.0,,0,,0,0,0,1
243270,Hunter,Moonsteel Waistguard of the Fallen Watch,2,76,173,hunter,armor,,6,3,57612,36259,170,316,0.0,2,0,,0,0,2877,16
243271,Hunter,"Promise, Storm Hail",2,22,23,hunter,finger,,11,0,12984,6743,25,0,0.0,,0,,0,0,0,23
243272,Hunter,Ashen Queen's Wargrips,2,52,53,hunter,armor,,10,3,28332,11867,53,78,0.0,,0,,0,0,0,9
243273,Hunter,Claws of Light Breach,2,2,3,hunter,armor,,10,2,9503,4239,13,2,0.0,,0,,0,0,0,1
243274,Hunter,Warforged Great Lance of Fallen Crown,2,68,119,hunter,polearm,polearm,17,6,40401,25238,117,0,82.206,,0,,0,0,0,14
243275,Hunter,The Bloodied Locket,2,11,13,hunter,neck,,2,0,34491,21933,22,0,0.0,,0,,0,0,0,21
243276,Hunter,Celestial Deathmask of Black Anvil,2,15,22,hunter,armor,,1,2,21310,3392,30,20,0.0,,0,,0,0,0,3
243277,Hunter,"Faceguard, Prime Vigil",3,59,89,hunter,armor,,1,3,44656,23493,90,236,0.0,,0,,0,0,0,50
243278,Hunter,Obsidian Ruin Waistband,2,32,37,hunter,armor,,6,2,27958,15361,37,24,0.0,,0,,0,0,0,6
243279,Hunter,Ebon Crusader's Wyrmforged Breeches,2,14,20,hunter,armor,,7,2,14522,15312,20,23,0.0,,0,,0,0,0,2
243280,Hunter,Armorsmith's Stormmarked Coil,2,17,18,hunter,finger,,11,0,9836,11993,22,0,0.0,,0,,0,0,0,22
243281,Hunter,Drake Pledge Grips,2,25,26,hunter,armor,,10,2,9526,4248,26,17,0.0,,0,,0,0,0,24
243282,Hunter,Crusader's Boots,3,70,133,hunter,armor,,8,3,52467,37744,130,302,0.0,,0,,0,0,0,53
243283,Hunter,The Sable Girdle,2,18,25,hunter,armor,,6,2,9584,5975,23,16,0.0,,0,,0,0,0,23
243284,Hunter,Earthen-forged Battlecloak of Soul King,2,72,143,hunter,back,,16,1,50053,36406,142,69,0.0,,0,,0,0,0,15
243285,Hunter,Saronite Greaves of the Nagrand,3,59,86,hunter,armor,,8,3,43735,31233,91,179,0.0,,0,,0,0,0,50
243286,Hunter,Emberwarden's Bloodsoaked Headguard,3,73,154,hunter,armor,,1,3,53371,37775,146,454,0.0,,0,,0,0,0,53
243287,Hunter,The Harsh Wargrips,2,30,32,hunter,armor,,10,2,21902,7412,32,22,0.0,,0,,0,0,0,5
243288,Hunter,Shoulder Guards of the Dawnwatch,2,41,44,hunter,armor,,3,3,25822,7491,43,79,0.0,,0,,0,0,0,7
243289,Hunter,Spaulders of Sacred Watch,4,79,190,hunter,armor,,3,3,55626,41215,200,531,0.0,,0,,0,0,0,68
243290,Hunter,Enchanted Wrist Chains of Frozen Sea,3,75,161,hunter,armor,,9,3,56929,44669,159,194,0.0,8,0,spell-effects,35645,14049,2877,53
243291,Hunter,Faithful Shortbow of Plague Wing,2,50,56,hunter,bow,bow,15,2,28547,15295,55,0,34.792,,0,,0,0,0,10
243292,Hunter,Hearthkeeper's Bracers,3,69,122,hunter,armor,,9,3,37647,25697,114,133,0.0,8,0,,0,0,2925,52
243293,Hunter,The Rune-etched Leggings,3,61,95,hunter,armor,,7,3,38278,27647,100,287,0.0,,0,,0,0,0,50
243294,Hunter,Ebon Cloak,3,62,96,hunter,back,,16,1,39277,28031,97,47,0.0,,0,,0,0,0,50
243295,Hunter,Shoulderguards of the Sable Moon,2,53,57,hunter,armor,,3,3,26273,10237,58,106,0.0,,0,,0,0,0,10
243296,Hunter,Ancient Keeper's Surcoat,3,62,97,hunter,armor,,5,3,38704,29339,100,356,0.0,,0,,0,0,0,50
243297,Hunter,Fel Slayer Wristguards,2,18,21,hunter,armor,,9,2,16566,26029,18,8,0.0,,0,,0,0,0,23
243298,Hunter,"Repeating Crossbow, Titan Thirst",3,11,16,hunter,crossbow,crossbow,26,18,38263,27640,16,0,10.185,,0,,0,0,0,41
243299,Hunter,Chillborn Gloves,2,8,13,hunter,armor,,10,2,14536,2976,15,8,0.0,,0,,0,0,0,1
243300,Hunter,Barbed Hauberk of the Moon Guard,3,73,151,hunter,armor,,5,3,46356,30907,151,590,0.0,,0,,0,0,0,53
243301,Hunter,The Resolute Loop,2,73,150,hunter,finger,,11,0,52373,39777,158,0,0.0,,0,,0,0,0,15
243302,Hunter,Stormwarden's Enduring Greaves,2,64,105,hunter,armor,,8,3,40164,25659,108,190,0.0,,0,,0,0,0,14
243303,Hunter,"Warcloak, Blade Tooth",3,66,113,hunter,back,,16,1,36937,24254,112,57,0.0,,0,,0,0,0,52
243304,Hunter,Cloak of Black Citadel,2,14,19,hunter,back,,16,1,27011,14745,20,7,0.0,,0,,0,0,0,22
243305,Hunter,Dragonstalker's Bindings,2,31,37,hunter,armor,,9,2,46446,33250,37,15,0.0,,0,,0,0,0,26
243306,Hunter,The Nerubian Boots,2,56,58,hunter,armor,,8,3,25741,12419,58,98,0.0,,0,,0,0,0,10
243307,Hunter,Vigilant Boots,3,75,166,hunter,armor,,8,3,56725,44445,175,403,0.0,,0,,0,0,0,54
243308,Hunter,Blood Queen's Solemn Hauberk,3,43,46,hunter,armor,,5,3,28710,10764,44,142,0.0,,0,,0,0,0,46
243309,Hunter,Feathered Epaulets of the Void Ritual,3,75,165,hunter,armor,,3,3,47998,34194,159,439,0.0,4,0,,0,0,2877,54
243310,Hunter,Zealous Harness,2,3,5,hunter,armor,,5,2,5243,4861,10,6,0.0,,0,,0,0,0,1
243311,Hunter,Blighted Battlecloak of the Far North,2,35,37,hunter,back,,16,1,27960,15364,36,14,0.0,,0,,0,0,0,6
243312,Hunter,Ironcaller's Jagged Warbelt,2,50,56,hunter,armor,,6,3,26210,8268,54,80,0.0,,0,,0,0,0,10
243313,Hunter,Pale Gloom Epaulets,4,77,179,hunter,armor,,3,3,53906,39274,200,517,0.0,,0,spell-effects,35645,14049,0,67
243314,Hunter,Brightmoon Boots of Oculus,4,80,271,hunter,armor,,8,3,65409,49896,264,745,0.0,2,0,,0,0,2877,68
243315,Hunter,Relentless Spaulders of Utgarde Keep,3,25,28,hunter,armor,,3,2,4483,4196,30,26,0.0,,0,,0,0,0,42
243316,Hunter,Firekeeper's Cape,3,38,42,hunter,back,,16,1,32071,19532,43,18,0.0,,0,,0,0,0,45
243317,Hunter,Ivory Watch Torque,3,53,57,hunter,neck,,2,0,23716,17044,61,0,0.0,,0,,0,0,0,48
243318,Hunter,The Skullforged Treads,3,67,119,hunter,armor,,8,3,40990,29491,112,253,0.0,2,0,,0,0,2926,52
243319,Hunter,Ironwarden's Brutal Spaulders,2,61,96,hunter,armor,,3,3,27106,25923,99,190,0.0,,0,,0,0,0,13
243320,Hunter,"Enchanted Brooch, Lightkeeper's Oath",3,41,43,hunter,neck,,2,0,18308,9417,47,0,0.0,,0,,0,0,0,45
243321,Hunter,"Faceguard, Eternal Caller",3,63,103,hunter,armor,,1,3,43721,31218,109,283,0.0,,0,,0,0,0,52
243322,Hunter,Ironthane's Emberforged Striders,2,7,10,hunter,armor,,8,2,28039,15305,18,6,0.0,,0,,0,0,0,21
243323,Hunter,Rimecaller's Twilight Spaulders,3,80,213,hunter,armor,,3,3,56944,41024,200,573,0.0,,0,,0,0,0,54
243324,Hunter,The Worldforged Legmail,3,57,59,hunter,armor,,7,3,24070,13383,58,175,0.0,,0,,0,0,0,48
243325,Hunter,Dragonlord's Surcoat of the Ice Forge,4,75,170,hunter,armor,,5,3,48013,34229,159,725,0.0,4,0,,0,0,2874,67
243326,Hunter,Clutches of the Broken Pact,2,27,28,hunter,armor,,10,2,14775,6605,28,18,0.0,,0,,0,0,0,4
243327,Hunter,"Trousers, Blood Vine",2,11,17,hunter,armor,,7,2,14730,6553,18,18,0.0,,0,,0,0,0,2
243328,Hunter,Northman's Greatcloak,3,77,184,hunter,back,,16,1,51925,43305,179,107,0.0,4,0,,0,0,2877,54
243329,Hunter,Spaulders of the Lost Memory,2,48,52,hunter,armor,,3,3,26114,8133,50,95,0.0,,0,,0,0,0,9
243330,Hunter,"Faithful Charm, Magekeeper's Oath",3,38,43,hunter,neck,,2,0,19785,10769,41,0,0.0,,0,,0,0,0,45
243331,Hunter,"Warband, Bloodfire Spell",2,45,52,hunter,finger,,11,0,32678,20006,52,0,0.0,,0,,0,0,0,9
243332,Hunter,"Faceguard, Last Howl",3,80,213,hunter,armor,,1,3,57545,40344,213,683,0.0,,0,,0,0,0,54
243333,Hunter,Manawoven Wrist Chains of Thorim Arena,4,65,110,hunter,armor,,9,3,44102,29521,115,128,0.0,4,0,,0,0,2867,67
243334,Hunter,The Doomforged Treads,2,11,17,hunter,armor,,8,2,21903,10402,18,12,0.0,,0,,0,0,0,22
243335,Hunter,"Stalkers, Sunfire Walker",2,2,6,hunter,armor,,8,2,35381,22992,15,4,0.0,,0,,0,0,0,1
243336,Hunter,Veiled Cloak of Scholomance,2,9,12,hunter,back,,16,1,23025,2310,13,4,0.0,,0,,0,0,0,1
243337,Hunter,"Blessed Legguards, Frostguard's Oath",4,77,178,hunter,armor,,7,3,48050,34383,159,683,0.0,,0,,0,0,0,67
243338,Hunter,Scourged Warhelm of Titan King,3,50,56,hunter,armor,,1,3,28826,11729,57,139,0.0,,0,,0,0,0,48
243339,Hunter,"Warband, Silent Storm",3,60,88,hunter,finger,,11,0,34189,21596,88,0,0.0,,0,,0,0,0,50
243340,Hunter,The Winterborn Epaulets,2,65,108,hunter,armor,,3,3,39520,24884,108,224,0.0,,0,,0,0,0,33
243341,Hunter,Mail of Warsong Hold,3,58,83,hunter,armor,,5,3,43626,31127,85,299,0.0,,0,,0,0,0,50
243342,Hunter,Nerubian Gauntlets of the Serpent Spirit,2,62,97,hunter,armor,,10,3,38867,24849,96,161,0.0,,0,,0,0,0,13
243343,Hunter,The Nightforged Decapitator,2,51,56,hunter,2h_axe,2h_axe,17,1,23434,12775,56,0,44.375,,0,,0,0,0,10
243344,Hunter,Deathless Boots of Fallen Lord,3,69,123,hunter,armor,,8,3,40990,29491,112,269,0.0,,0,,0,0,0,53
243345,Hunter,Grips of the Darkened Sun,3,70,128,hunter,armor,,10,3,47034,33531,128,245,0.0,,0,,0,0,0,53
