ID,ClassID,SubclassID,SoundOverrideSubclassID,Material,DisplayInfoID,InventoryType,SheatheType
200777,4,3,-1,5,25794,10,0
200778,4,4,-1,6,27330,5,0
200779,4,4,-1,6,55605,5,0
200780,4,0,-1,4,31906,11,0
200781,4,4,-1,6,55505,3,0
200782,4,0,-1,4,39214,2,0
200783,4,1,-1,7,22995,16,0
200784,4,0,-1,4,32912,12,0
200785,4,3,-1,5,25849,7,0
200786,4,3,-1,5,26932,7,0
200787,4,3,-1,5,28437,7,0
200788,4,0,-1,4,12987,11,0
200789,4,4,-1,6,26360,9,0
200790,2,0,-1,0,38797,13,3
200791,4,3,-1,5,28750,10,0
200792,4,4,-1,6,26351,5,0
200793,4,4,-1,6,51615,7,0
200794,4,3,-1,5,3057,5,0
200795,4,4,-1,6,56584,8,0
200796,4,4,-1,6,52043,6,0
200797,4,0,-1,4,9854,2,0
200798,4,1,-1,7,24159,16,0
200799,4,0,-1,4,45112,12,0
200800,4,0,-1,4,48505,12,0
200801,4,0,-1,4,32008,2,0
200802,4,3,-1,5,22687,7,0
200803,4,4,-1,6,54821,3,0
200804,4,4,-1,6,43043,8,0
200805,4,3,-1,5,27123,3,0
200806,4,4,-1,6,43138,7,0
200807,4,3,-1,5,27008,6,0
200808,4,4,-1,6,64706,3,0
200809,4,0,-1,4,52439,11,0
200810,4,4,-1,6,51628,8,0
200811,4,0,-1,4,18397,11,0
200812,4,1,-1,7,15165,16,0
200813,4,3,-1,5,27778,10,0
200814,4,0,-1,4,39927,12,0
200815,4,0,-1,4,41951,11,0
200816,4,1,-1,7,28614,16,0
200817,4,4,-1,6,49353,5,0
200818,4,0,-1,4,54488,11,0
200819,4,3,-1,5,10402,9,0
200820,4,3,-1,5,3058,7,0
200821,4,3,-1,5,10402,9,0
200822,4,4,-1,6,26828,6,0
200823,4,3,-1,5,24982,9,0
200824,4,0,-1,4,32713,2,0
200825,4,4,-1,6,48022,1,0
200826,4,3,-1,5,25776,9,0
200827,2,8,-1,0,26590,17,1
200828,4,0,-1,4,7248,12,0
200829,4,4,-1,6,43740,7,0
200830,4,1,-1,7,24946,16,0
200831,2,7,-1,0,51726,13,3
200832,4,4,-1,6,52450,5,0
200833,4,4,-1,6,26811,5,0
200834,4,4,-1,6,56532,1,0
200835,4,4,-1,6,27379,1,0
200836,4,3,-1,5,25850,10,0
200837,2,0,-1,0,9118,13,3
200838,4,4,-1,6,24162,7,0
200839,2,4,-1,0,50210,13,3
200840,4,3,-1,5,27005,9,0
200841,4,3,-1,5,15811,1,0
200842,4,4,-1,6,29960,8,0
200843,2,0,-1,0,57334,13,3
200844,4,4,-1,6,42864,8,0
200845,4,4,-1,6,26437,6,0
200846,4,4,-1,6,43042,6,0
200847,4,3,-1,5,3541,7,0
200848,4,1,-1,7,43597,16,0
200849,4,3,-1,5,27043,7,0
200850,4,4,-1,6,27933,9,0
200851,4,3,-1,5,26969,6,0
200852,4,0,-1,4,22639,12,0
200853,2,7,-1,0,55309,13,3
200854,4,3,-1,5,52164,10,0
200855,4,1,-1,7,59002,16,0
200856,4,4,-1,6,56097,3,0
200857,4,3,-1,5,2922,7,0
200858,4,4,-1,6,52450,5,0
200859,4,0,-1,4,48512,2,0
200860,4,0,-1,4,56339,11,0
200861,4,4,-1,6,26643,8,0
200862,4,4,-1,6,56192,8,0
200863,4,3,-1,5,12906,1,0
200864,4,0,-1,4,51275,11,0
200865,4,4,-1,6,59209,6,0
200866,4,4,-1,6,26819,6,0
200867,2,8,-1,0,28321,17,1
200868,4,3,-1,5,11935,8,0
200869,4,3,-1,5,38268,5,0
200870,4,1,-1,7,27525,16,0
200871,4,1,-1,7,23133,16,0
200872,4,3,-1,5,13484,10,0
200873,4,1,-1,7,64326,16,0
200874,4,4,-1,6,51497,6,0
200875,4,3,-1,5,27000,10,0
200876,4,1,-1,7,55336,16,0
200877,4,3,-1,5,27022,8,0
200878,4,3,-1,5,28777,6,0
200879,4,4,-1,6,26800,7,0
200880,4,0,-1,4,50584,12,0
200881,4,3,-1,5,37154,6,0
200882,4,4,-1,6,40303,3,0
200883,4,0,-1,4,7271,2,0
200884,4,4,-1,6,51346,8,0
200885,4,3,-1,5,9242,7,0
200886,4,4,-1,6,39613,5,0
200887,4,4,-1,6,45179,1,0
200888,2,5,-1,0,49203,17,1
200889,4,3,-1,5,30092,1,0
200890,4,3,-1,5,15288,1,0
200891,4,4,-1,6,51288,1,0
200892,4,3,-1,5,25761,10,0
200893,4,0,-1,4,64173,11,0
200894,4,3,-1,5,28684,6,0
200895,4,3,-1,5,26984,5,0
200896,4,3,-1,5,6977,9,0
200897,4,3,-1,5,28800,10,0
200898,4,3,-1,5,27080,3,0
200899,4,0,-1,4,7544,11,0
200900,4,3,-1,5,28437,7,0
200901,4,3,-1,5,26974,7,0
200902,4,4,-1,6,27428,10,0
200903,4,0,-1,4,36902,2,0
200904,4,4,-1,6,52406,10,0
200905,2,2,-1,0,28308,15,0
200906,4,3,-1,5,15333,1,0
200907,4,0,-1,4,9823,11,0
200908,4,3,-1,5,26993,9,0
200909,4,1,-1,7,43197,16,0
200910,4,4,-1,6,27904,3,0
200911,4,4,-1,6,43141,9,0
200912,4,0,-1,4,14436,11,0
200913,4,4,-1,6,44327,1,0
200914,4,4,-1,6,43344,3,0
200915,2,0,-1,0,8469,13,3
200916,4,1,-1,7,26189,16,0
200917,4,0,-1,4,56764,11,0
200918,2,6,-1,0,20749,17,1
200919,4,3,-1,5,27000,10,0
200920,4,4,-1,6,55300,10,0
200921,4,4,-1,6,42838,5,0
200922,4,0,-1,4,1103,12,0
200923,4,3,-1,5,26073,9,0
200924,4,3,-1,5,27050,7,0
200925,4,1,-1,7,28006,16,0
200926,4,0,-1,4,48503,12,0
200927,4,3,-1,5,18431,8,0
200928,4,0,-1,4,53407,2,0
200929,4,1,-1,7,55943,16,0
200930,4,3,-1,5,25896,7,0
200931,4,4,-1,6,39410,6,0
200932,4,4,-1,6,42832,9,0
200933,4,4,-1,6,26893,1,0
200934,4,4,-1,6,39451,8,0
200935,4,0,-1,4,9658,2,0
200936,4,3,-1,5,9644,9,0
200937,4,3,-1,5,13279,1,0
200938,4,0,-1,4,31481,12,0
200939,4,0,-1,4,6011,11,0
200940,4,3,-1,5,27774,1,0
200941,4,3,-1,5,51883,3,0
200942,4,4,-1,6,52568,8,0
200943,4,0,-1,4,23608,11,0
200944,4,3,-1,5,26936,5,0
200945,4,4,-1,6,52341,9,0
200946,4,0,-1,4,53566,2,0
200947,4,0,-1,4,23435,11,0
200948,4,0,-1,4,9658,2,0
200949,4,3,-1,5,28315,5,0
200950,4,4,-1,6,51900,5,0
200951,4,0,-1,4,60693,12,0
200952,4,4,-1,6,43889,1,0
200953,4,0,-1,4,22978,12,0
200954,4,3,-1,5,26960,6,0
200955,4,3,-1,5,11935,8,0
200956,4,4,-1,6,30675,5,0
200957,4,1,-1,7,22989,16,0
200958,4,3,-1,5,27013,7,0
200959,4,4,-1,6,49764,5,0
200960,4,4,-1,6,38359,5,0
200961,4,0,-1,4,3666,11,0
200962,4,4,-1,6,65266,7,0
200963,4,4,-1,6,55306,3,0
200964,4,4,-1,6,48796,3,0
200965,2,0,-1,0,19398,13,3
200966,4,0,-1,4,9849,11,0
200967,4,4,-1,6,27428,10,0
200968,2,8,-1,0,50332,17,1
200969,4,4,-1,6,30686,10,0
200970,4,4,-1,6,26337,3,0
200971,4,4,-1,6,29000,10,0
200972,4,4,-1,6,26334,10,0
200973,4,3,-1,5,15517,1,0
200974,4,6,-1,1,48907,14,4
200975,4,4,-1,6,55990,9,0
200976,4,0,-1,4,31499,12,0
200977,4,3,-1,5,27001,8,0
200978,4,4,-1,6,48043,7,0
200979,4,4,-1,6,45243,6,0
200980,4,0,-1,4,31481,12,0
200981,4,3,-1,5,25932,5,0
200982,4,4,-1,6,53002,9,0
200983,2,1,-1,0,19304,17,1
200984,4,4,-1,6,26862,8,0
200985,4,3,-1,5,27023,3,0
200986,4,4,-1,6,27408,1,0
200987,4,4,-1,6,19759,1,0
200988,4,4,-1,6,26798,10,0
200989,4,0,-1,4,21632,12,0
200990,4,4,-1,6,43274,7,0
200991,2,8,-1,0,30778,17,1
200992,4,4,-1,6,54818,5,0
200993,4,0,-1,4,39914,12,0
200994,4,3,-1,5,35399,8,0
200995,4,3,-1,5,26040,3,0
200996,4,3,-1,5,12783,9,0
200997,4,4,-1,6,41962,6,0
200998,4,3,-1,5,26932,7,0
200999,4,0,-1,4,19662,12,0
201000,4,3,-1,5,26039,7,0
201001,4,4,-1,6,26849,7,0
201002,4,3,-1,5,25817,8,0
201003,4,3,-1,5,28317,7,0
201004,4,3,-1,5,9895,6,0
201005,4,3,-1,5,9426,8,0
201006,4,4,-1,6,39617,7,0
201007,4,4,-1,6,52509,6,0
201008,4,4,-1,6,26352,10,0
201009,2,0,-1,0,19400,13,3
201010,4,0,-1,4,7570,2,0
201011,4,4,-1,6,51639,8,0
201012,4,0,-1,4,33262,2,0
201013,4,3,-1,5,28438,7,0
201014,4,3,-1,5,12944,5,0
201015,2,6,-1,0,28790,17,1
201016,4,4,-1,6,26872,10,0
201017,4,3,-1,5,3057,5,0
201018,4,4,-1,6,28185,5,0
201019,4,3,-1,5,25861,9,0
201020,4,3,-1,5,9404,8,0
201021,4,0,-1,4,33534,11,0
201022,4,1,-1,7,28731,16,0
201023,4,3,-1,5,9634,9,0
201024,4,4,-1,6,28640,6,0
201025,4,0,-1,4,31906,11,0
201026,4,3,-1,5,27894,6,0
201027,4,3,-1,5,28138,8,0
201028,4,4,-1,6,50905,1,0
201029,4,3,-1,5,28662,1,0
201030,4,3,-1,5,26983,8,0
201031,4,3,-1,5,19201,7,0
201032,4,4,-1,6,19893,5,0
201033,4,4,-1,6,51527,1,0
201034,4,3,-1,5,28250,7,0
201035,4,3,-1,5,11935,8,0
201036,4,3,-1,5,26941,7,0
201037,4,3,-1,5,7932,6,0
201038,2,4,-1,0,19776,13,3
201039,4,3,-1,5,25883,8,0
201040,4,4,-1,6,43734,8,0
201041,2,7,-1,0,50509,13,3
201042,4,4,-1,6,31161,9,0
201043,4,4,-1,6,53008,10,0
201044,2,5,-1,0,25148,17,1
201045,4,3,-1,5,26032,9,0
201046,4,3,-1,5,12981,6,0
201047,4,4,-1,6,26847,10,0
201048,4,3,-1,5,27146,6,0
201049,2,5,-1,0,8602,17,1
201050,4,0,-1,4,24569,11,0
201051,4,0,-1,4,56339,11,0
201052,4,4,-1,6,25747,10,0
201053,4,0,-1,4,52868,12,0
201054,4,1,-1,7,28775,16,0
201055,4,4,-1,6,44424,5,0
201056,4,1,-1,7,26118,16,0
201057,4,1,-1,7,55335,16,0
201058,4,3,-1,5,9424,3,0
201059,4,0,-1,4,32678,11,0
201060,4,4,-1,6,51770,3,0
201061,2,8,-1,0,39571,17,1
201062,4,1,-1,7,23138,16,0
201063,4,1,-1,7,23082,16,0
201064,2,8,-1,0,39428,17,1
201065,4,4,-1,6,41249,7,0
201066,4,0,-1,4,15422,11,0
201067,4,3,-1,5,27191,1,0
201068,4,4,-1,6,16089,3,0
201069,4,3,-1,5,27005,9,0
201070,4,3,-1,5,12960,5,0
201071,4,3,-1,5,12960,5,0
201072,4,3,-1,5,9742,7,0
201073,4,3,-1,5,26983,8,0
201074,4,1,-1,7,26304,16,0
201075,4,4,-1,6,51325,7,0
201076,2,4,-1,0,28869,13,3
201077,4,3,-1,5,3057,5,0
201078,4,3,-1,5,21756,9,0
201079,2,7,-1,0,26477,13,3
201080,4,0,-1,4,15422,11,0
201081,4,4,-1,6,58314,7,0
201082,4,4,-1,6,43725,9,0
201083,4,3,-1,5,25758,9,0
201084,4,3,-1,5,36997,5,0
201085,4,4,-1,6,48016,5,0
201086,4,3,-1,5,27774,1,0
201087,4,4,-1,6,54821,3,0
201088,4,4,-1,6,55983,5,0
201089,4,4,-1,6,53000,6,0
201090,4,4,-1,6,39803,6,0
201091,4,4,-1,6,43672,10,0
201092,4,3,-1,5,27004,5,0
201093,4,3,-1,5,26948,7,0
201094,4,4,-1,6,45863,3,0
201095,4,4,-1,6,27387,1,0
201096,4,3,-1,5,25848,5,0
201097,4,1,-1,7,23140,16,0
201098,4,3,-1,5,15897,5,0
201099,4,3,-1,5,25804,8,0
201100,4,4,-1,6,56872,7,0
201101,4,0,-1,4,9854,2,0
201102,4,3,-1,5,16488,10,0
201103,4,4,-1,6,55733,3,0
201104,4,4,-1,6,43136,6,0
201105,4,4,-1,6,42848,6,0
201106,4,4,-1,6,44347,7,0
201107,4,4,-1,6,28640,6,0
201108,4,4,-1,6,42297,5,0
201109,2,8,-1,0,20121,17,1
201110,4,1,-1,7,26173,16,0
201111,4,0,-1,4,32008,2,0
201112,4,0,-1,4,56513,12,0
201113,4,4,-1,6,50752,9,0
201114,4,3,-1,5,13758,6,0
201115,4,4,-1,6,48246,1,0
201116,4,3,-1,5,27054,3,0
201117,4,3,-1,5,28437,7,0
201118,4,4,-1,6,26859,5,0
201119,4,4,-1,6,40758,8,0
201120,4,3,-1,5,25757,6,0
201121,4,0,-1,4,2618,12,0
201122,4,4,-1,6,27375,6,0
201123,4,3,-1,5,28750,10,0
201124,4,4,-1,6,27180,1,0
201125,4,3,-1,5,12906,1,0
201126,4,4,-1,6,42835,8,0
201127,2,6,-1,0,32717,17,1
201128,4,4,-1,6,26872,10,0
201129,4,4,-1,6,39615,8,0
201130,4,3,-1,5,11598,5,0
201131,4,0,-1,4,31906,11,0
201132,4,1,-1,7,23002,16,0
201133,4,4,-1,6,56102,9,0
201134,4,3,-1,5,30091,1,0
201135,4,3,-1,5,10434,8,0
201136,2,5,-1,0,30792,17,1
201137,4,4,-1,6,48801,3,0
201138,2,8,-1,0,42069,17,1
201139,4,1,-1,7,15248,16,0
201140,4,1,-1,7,23133,16,0
201141,4,4,-1,6,32906,1,0
201142,4,1,-1,7,26016,16,0
201143,4,4,-1,6,26362,9,0
201144,4,0,-1,4,40035,2,0
201145,4,0,-1,4,7899,2,0
201146,4,3,-1,5,25783,3,0
201147,4,3,-1,5,18256,10,0
201148,4,3,-1,5,25930,8,0
201149,4,4,-1,6,51149,3,0
201150,4,4,-1,6,40766,9,0
201151,4,4,-1,6,51206,7,0
201152,4,1,-1,7,23019,16,0
201153,4,3,-1,5,26970,8,0
201154,4,1,-1,7,52783,16,0
201155,4,3,-1,5,16492,1,0
201156,2,6,-1,0,40616,17,1
201157,4,0,-1,4,18059,12,0
201158,4,0,-1,4,3666,11,0
201159,4,4,-1,6,42668,3,0
201160,4,0,-1,4,3258,11,0
201161,2,0,-1,0,28459,13,3
201162,4,4,-1,6,64791,10,0
201163,4,4,-1,6,22892,5,0
201164,4,4,-1,6,56563,10,0
201165,2,1,-1,0,19296,17,1
201166,4,4,-1,6,28276,8,0
201167,4,3,-1,5,13090,5,0
201168,2,5,-1,0,28534,17,1
201169,4,3,-1,5,27048,9,0
201170,2,4,-1,0,35250,13,3
201171,4,4,-1,6,44424,5,0
201172,4,4,-1,6,26820,5,0
201173,4,0,-1,4,15422,11,0
201174,4,4,-1,6,55008,9,0
201175,4,4,-1,6,26889,6,0
201176,4,0,-1,4,6539,2,0
201177,4,4,-1,6,47003,3,0
201178,4,3,-1,5,25775,6,0
201179,4,1,-1,7,38813,16,0
201180,4,3,-1,5,26965,3,0
201181,4,4,-1,6,56883,10,0
201182,2,6,-1,0,39003,17,1
201183,4,3,-1,5,26936,5,0
201184,4,3,-1,5,25767,6,0
201185,4,4,-1,6,52509,6,0
201186,4,4,-1,6,40765,8,0
201187,4,4,-1,6,26847,10,0
201188,4,0,-1,4,6502,2,0
201189,4,4,-1,6,27383,7,0
201190,4,4,-1,6,55301,6,0
201191,4,4,-1,6,25827,3,0
201192,4,4,-1,6,26792,6,0
201193,4,4,-1,6,42874,5,0
201194,2,6,-1,0,18388,17,1
201195,2,0,-1,0,23243,13,3
201196,4,4,-1,6,51672,9,0
201197,4,0,-1,4,15422,11,0
201198,4,4,-1,6,39643,6,0
201199,4,3,-1,5,3083,7,0
201200,4,4,-1,6,21961,7,0
201201,4,3,-1,5,12282,5,0
201202,4,4,-1,6,26794,9,0
201203,4,4,-1,6,51892,3,0
201204,4,0,-1,4,54488,11,0
201205,4,4,-1,6,48926,10,0
201206,4,4,-1,6,51898,8,0
201207,4,0,-1,4,34491,2,0
201208,4,0,-1,4,51279,11,0
201209,4,4,-1,6,51893,7,0
201210,4,3,-1,5,26030,8,0
201211,4,0,-1,4,9850,11,0
201212,4,3,-1,5,27052,1,0
201213,2,1,-1,0,19242,17,1
201214,4,1,-1,7,44458,16,0
201215,4,4,-1,6,28364,6,0
201216,4,3,-1,5,9742,7,0
201217,4,4,-1,6,31191,7,0
201218,2,8,-1,0,38270,17,1
201219,4,3,-1,5,9422,3,0
201220,2,4,-1,0,9117,13,3
201221,4,1,-1,7,49230,16,0
201222,4,4,-1,6,19996,6,0
201223,4,4,-1,6,26353,6,0
201224,4,4,-1,6,56102,9,0
201225,4,3,-1,5,27774,1,0
201226,4,0,-1,4,15420,2,0
201227,4,3,-1,5,26933,5,0
201228,4,1,-1,7,43100,16,0
201229,2,1,-1,0,41560,17,1
201230,4,4,-1,6,52046,8,0
201231,4,3,-1,5,27083,1,0
201232,4,0,-1,4,7899,2,0
201233,4,3,-1,5,6912,3,0
201234,4,3,-1,5,26941,7,0
201235,4,4,-1,6,22882,7,0
201236,4,4,-1,6,48246,1,0
201237,4,3,-1,5,25761,10,0
201238,4,0,-1,4,6486,11,0
201239,4,3,-1,5,10434,8,0
201240,4,3,-1,5,25780,5,0
201241,4,0,-1,4,23715,2,0
201242,4,3,-1,5,26955,7,0
201243,4,4,-1,6,51098,5,0
201244,4,4,-1,6,43345,6,0
201245,4,4,-1,6,51950,3,0
201246,4,4,-1,6,51906,6,0
201247,4,4,-1,6,48053,5,0
201248,4,3,-1,5,26995,7,0
201249,4,0,-1,4,38541,11,0
201250,4,4,-1,6,24194,10,0
201251,4,3,-1,5,9406,10,0
201252,4,4,-1,6,28355,5,0
201253,4,4,-1,6,28076,7,0
201254,4,1,-1,7,15156,16,0
201255,2,1,-1,0,29907,17,1
201256,4,3,-1,5,28444,3,0
201257,4,3,-1,5,25820,7,0
201258,4,3,-1,5,27083,1,0
201259,4,3,-1,5,6952,8,0
201260,4,3,-1,5,28448,6,0
201261,4,0,-1,4,52417,2,0
201262,4,3,-1,5,26987,6,0
201263,4,4,-1,6,39618,9,0
201264,4,1,-1,7,32071,16,0
201265,4,3,-1,5,15288,1,0
201266,4,1,-1,7,23057,16,0
201267,4,4,-1,6,28136,8,0
201268,2,1,-1,0,52456,17,1
201269,4,3,-1,5,13090,5,0
201270,4,0,-1,4,15422,11,0
201271,4,4,-1,6,60528,5,0
201272,4,4,-1,6,44424,5,0
201273,4,0,-1,4,39365,12,0
201274,4,4,-1,6,50753,6,0
201275,4,4,-1,6,26825,3,0
201276,4,0,-1,4,45351,2,0
201277,4,4,-1,6,56192,8,0
201278,4,4,-1,6,27419,8,0
201279,4,3,-1,5,28383,8,0
201280,4,1,-1,7,39279,16,0
201281,4,4,-1,6,54817,9,0
201282,4,3,-1,5,18352,9,0
201283,2,6,-1,0,22242,17,1
201284,2,7,-1,0,56343,13,3
201285,4,4,-1,6,24115,3,0
201286,4,4,-1,6,18573,10,0
201287,4,4,-1,6,50752,9,0
201288,4,0,-1,4,40036,2,0
201289,4,0,-1,4,48508,2,0
201290,4,4,-1,6,43715,8,0
201291,4,3,-1,5,9422,3,0
201292,4,3,-1,5,15721,10,0
201293,4,3,-1,5,36997,5,0
201294,4,1,-1,7,23140,16,0
201295,4,0,-1,4,53407,2,0
201296,4,4,-1,6,43138,7,0
201297,4,3,-1,5,36997,5,0
201298,4,0,-1,4,9859,2,0
201299,2,0,-1,0,26535,13,3
201300,4,1,-1,7,40777,16,0
201301,2,8,-1,0,50330,17,1
201302,4,3,-1,5,27149,8,0
201303,4,3,-1,5,13279,1,0
201304,4,4,-1,6,48796,3,0
201305,4,3,-1,5,13090,5,0
201306,2,8,-1,0,35962,17,1
201307,4,4,-1,6,40515,6,0
201308,4,0,-1,4,40047,2,0
201309,4,4,-1,6,56600,10,0
201310,4,4,-1,6,51144,9,0
201311,4,4,-1,6,45243,6,0
201312,4,3,-1,5,22685,9,0
201313,4,4,-1,6,29880,7,0
201314,4,0,-1,4,48007,12,0
201315,4,3,-1,5,15327,1,0
201316,4,3,-1,5,28444,3,0
201317,4,4,-1,6,31193,9,0
201318,4,4,-1,6,43702,6,0
201319,4,4,-1,6,59302,9,0
201320,4,3,-1,5,25820,7,0
201321,4,0,-1,4,12987,11,0
201322,4,3,-1,5,25928,6,0
201323,4,0,-1,4,21725,2,0
201324,4,4,-1,6,43138,7,0
201325,4,4,-1,6,50909,8,0
201326,4,4,-1,6,43743,3,0
201327,4,4,-1,6,26874,8,0
201328,4,4,-1,6,26819,6,0
201329,4,0,-1,4,9086,2,0
201330,2,1,-1,0,19295,17,1
201331,4,0,-1,4,6497,2,0
201332,4,4,-1,6,45985,8,0
201333,4,1,-1,7,52004,16,0
201334,4,4,-1,6,19759,1,0
201335,4,4,-1,6,31191,7,0
201336,4,3,-1,5,26972,5,0
201337,4,4,-1,6,26870,6,0
201338,4,3,-1,5,22559,5,0
201339,4,4,-1,6,54813,1,0
201340,4,4,-1,6,26799,8,0
201341,4,4,-1,6,48032,10,0
201342,4,0,-1,4,6504,12,0
201343,4,4,-1,6,41836,6,0
201344,4,3,-1,5,26936,5,0
201345,4,4,-1,6,44766,9,0
201346,4,3,-1,5,34394,6,0
201347,4,3,-1,5,46454,1,0
201348,4,0,-1,4,39877,2,0
201349,4,4,-1,6,39870,7,0
201350,4,4,-1,6,27392,8,0
201351,4,3,-1,5,25801,5,0
201352,4,4,-1,6,26875,3,0
201353,4,3,-1,5,4333,7,0
201354,4,4,-1,6,55312,1,0
201355,4,4,-1,6,51900,5,0
201356,4,3,-1,5,27052,1,0
201357,4,0,-1,4,44086,11,0
201358,4,4,-1,6,30671,7,0
201359,4,0,-1,4,23897,11,0
201360,2,5,-1,0,28540,17,1
201361,4,4,-1,6,41836,6,0
201362,4,3,-1,5,27041,10,0
201363,4,3,-1,5,27127,6,0
201364,4,4,-1,6,40772,7,0
201365,4,0,-1,4,41858,12,0
201366,2,0,-1,0,50075,13,3
201367,4,3,-1,5,28138,8,0
201368,4,4,-1,6,51897,9,0
201369,4,0,-1,4,18707,2,0
201370,4,4,-1,6,48022,1,0
201371,4,4,-1,6,48053,5,0
201372,4,4,-1,6,55840,10,0
201373,4,0,-1,4,9854,2,0
201374,4,3,-1,5,12944,5,0
201375,4,4,-1,6,53235,5,0
201376,4,4,-1,6,55612,5,0
201377,4,4,-1,6,40757,3,0
201378,4,4,-1,6,21961,7,0
201379,4,4,-1,6,22550,6,0
201380,2,8,-1,0,40798,17,1
201381,4,4,-1,6,51898,8,0
201382,4,3,-1,5,28201,6,0
201383,2,0,-1,0,19127,13,3
201384,4,4,-1,6,42390,1,0
201385,4,3,-1,5,27000,10,0
201386,4,4,-1,6,51895,10,0
201387,2,6,-1,0,22239,17,1
201388,4,4,-1,6,27835,1,0
201389,4,4,-1,6,16092,7,0
201390,4,1,-1,7,26043,16,0
201391,4,3,-1,5,18352,9,0
201392,2,1,-1,0,8526,17,1
201393,4,4,-1,6,38358,9,0
201394,4,3,-1,5,26075,10,0
201395,4,0,-1,4,53455,12,0
201396,4,4,-1,6,52611,6,0
201397,4,4,-1,6,56526,6,0
201398,4,3,-1,5,28684,6,0
201399,4,0,-1,4,9849,11,0
201400,4,4,-1,6,31161,9,0
201401,4,4,-1,6,43715,8,0
201402,4,1,-1,7,28325,16,0
201403,4,4,-1,6,26862,8,0
201404,4,3,-1,5,19201,7,0
201405,4,4,-1,6,31133,8,0
201406,2,6,-1,0,25632,17,1
201407,4,4,-1,6,27932,5,0
201408,4,4,-1,6,54826,3,0
201409,4,0,-1,4,56567,11,0
201410,4,4,-1,6,55312,1,0
201411,4,0,-1,4,39127,11,0
201412,4,0,-1,4,54488,11,0
201413,4,4,-1,6,18573,10,0
201414,4,4,-1,6,52213,9,0
201415,4,1,-1,7,25958,16,0
201416,4,4,-1,6,41137,3,0
201417,4,4,-1,6,59607,3,0
201418,4,1,-1,7,40130,16,0
201419,2,0,-1,0,28873,13,3
201420,4,4,-1,6,46987,1,0
201421,4,0,-1,4,39432,2,0
201422,4,0,-1,4,28831,11,0
201423,4,3,-1,5,10434,8,0
201424,4,4,-1,6,34564,1,0
201425,4,0,-1,4,9847,11,0
201426,4,4,-1,6,27829,8,0
201427,4,0,-1,4,49229,11,0
201428,4,1,-1,7,37556,16,0
201429,4,3,-1,5,24557,1,0
201430,4,3,-1,5,11447,8,0
201431,4,3,-1,5,6864,6,0
201432,4,4,-1,6,41604,7,0
201433,4,3,-1,5,15492,1,0
201434,4,1,-1,7,23025,16,0
201435,4,3,-1,5,26969,6,0
201436,4,3,-1,5,12934,5,0
201437,4,3,-1,5,26941,7,0
201438,4,4,-1,6,52052,8,0
201439,4,4,-1,6,37508,7,0
201440,4,4,-1,6,52338,5,0
201441,4,3,-1,5,25815,3,0
201442,2,6,-1,0,5638,17,1
201443,4,0,-1,4,18308,2,0
201444,4,0,-1,4,6539,2,0
201445,4,4,-1,6,28727,3,0
201446,4,4,-1,6,51772,10,0
201447,4,4,-1,6,38687,6,0
201448,4,4,-1,6,26873,7,0
201449,4,3,-1,5,7932,6,0
201450,4,3,-1,5,6864,6,0
201451,4,0,-1,4,9857,2,0
201452,4,4,-1,6,51144,9,0
201453,4,4,-1,6,26353,6,0
201454,4,3,-1,5,37200,7,0
201455,4,3,-1,5,3057,5,0
201456,4,0,-1,4,40034,11,0
201457,2,5,-1,0,6806,17,1
201458,4,4,-1,6,25747,10,0
201459,2,8,-1,0,28347,17,1
201460,4,4,-1,6,51927,3,0
201461,4,4,-1,6,49734,8,0
201462,2,0,-1,0,41772,13,3
201463,4,4,-1,6,16124,10,0
201464,4,3,-1,5,27323,6,0
201465,4,3,-1,5,13484,10,0
201466,4,0,-1,4,53560,11,0
201467,4,0,-1,4,9865,11,0
201468,4,0,-1,4,31906,11,0
201469,2,5,-1,0,58910,17,1
201470,4,4,-1,6,32945,5,0
201471,4,1,-1,7,28609,16,0
201472,4,4,-1,6,50905,1,0
201473,4,3,-1,5,10434,8,0
201474,4,4,-1,6,33853,7,0
201475,4,4,-1,6,40767,6,0
201476,4,3,-1,5,27097,7,0
201477,4,4,-1,6,16093,1,0
201478,4,4,-1,6,55986,8,0
201479,4,3,-1,5,12981,6,0
201480,4,3,-1,5,26971,9,0
201481,4,0,-1,4,52818,12,0
201482,4,4,-1,6,60555,7,0
201483,4,3,-1,5,26036,10,0
201484,4,0,-1,4,30696,2,0
201485,4,3,-1,5,52164,10,0
201486,4,4,-1,6,51577,3,0
201487,4,4,-1,6,28164,8,0
201488,4,0,-1,4,3026,12,0
201489,4,4,-1,6,56138,6,0
201490,4,4,-1,6,29970,10,0
201491,4,1,-1,7,27087,16,0
201492,4,4,-1,6,49767,8,0
201493,4,4,-1,6,55209,3,0
201494,2,5,-1,0,49993,17,1
201495,2,7,-1,0,5145,13,3
201496,4,4,-1,6,16124,10,0
201497,4,4,-1,6,45298,6,0
201498,4,4,-1,6,19996,6,0
201499,4,4,-1,6,53110,10,0
201500,4,3,-1,5,11935,8,0
201501,4,4,-1,6,24393,5,0
201502,4,3,-1,5,15897,5,0
201503,4,0,-1,4,9854,2,0
201504,4,3,-1,5,26944,8,0
201505,4,0,-1,4,4006,2,0
201506,4,3,-1,5,12971,5,0
201507,4,3,-1,5,25776,9,0
201508,4,0,-1,4,1399,2,0
201509,4,4,-1,6,27416,5,0
201510,4,4,-1,6,27397,5,0
