entry,class_name,name,Quality,RequiredLevel,ItemLevel,role,kind,weapon_kind,InventoryType,subclass,displayid,reference_entry,reference_item_level,armor,dps,sockets,itemset,special_effect_feature,effect_source_entry,effect_source_spell,socketBonus,DisenchantID
222647,Paladin,Shadow King's Deathless Charmstone,2,33,36,tank,neck,,2,0,9859,4614,35,0,0.0,,0,,0,0,0,26
222648,Paladin,Last Queen's Nerubian Girdle,3,21,23,healer,armor,,6,3,25771,9814,24,33,0.0,,0,,0,0,0,41
222649,Paladin,"Frozen Battlehelm, Voidlord's Oath",2,56,62,tank,armor,,1,4,23491,12612,61,243,0.0,,0,,0,0,0,11
222650,Paladin,Sunsteel Belt of Ebon Watch,2,12,18,strength_dps,armor,,6,3,26969,15510,20,22,0.0,,0,,0,0,0,22
222651,Paladin,Coif of Titan Watcher,2,2,6,tank,armor,,1,3,24557,13793,1,10,0.0,,0,,0,0,0,1
222652,Paladin,Voidwarden's Great Claymore,2,15,19,tank,2h_sword,2h_sword,17,8,8000,5182,20,0,12.5,,0,,0,0,0,22
222653,Paladin,Skyforged Waistchain,2,1,5,healer,armor,,6,3,6847,832,15,5,0.0,,0,,0,0,0,1
222654,Paladin,Timeworn War Leggings of Ebon Flame,2,67,119,tank,armor,,7,4,39870,25011,114,657,0.0,,0,,0,0,0,14
222655,Paladin,Rime-coated Headguard of the Gjalerbron,2,3,8,strength_dps,armor,,1,3,24557,13793,1,14,0.0,,0,,0,0,0,21
222656,Paladin,Gladiatorial Leggings of the Black Dragon,2,28,29,strength_dps,armor,,7,3,22481,6973,29,69,0.0,,0,,0,0,0,24
222657,Paladin,Bronze Fall Handguards,2,15,20,strength_dps,armor,,10,3,16731,2992,20,25,0.0,,0,,0,0,0,2
222658,Paladin,Voidshard Stone Faceguard,3,56,61,strength_dps,armor,,1,4,30071,16514,63,281,0.0,,0,,0,0,0,48
222659,Paladin,Shieldmaster's Splintered Waistplate,2,44,50,tank,armor,,6,4,27382,10243,51,126,0.0,,0,,0,0,0,8
222660,Paladin,Runemarked War Leggings of White Crown,4,77,179,tank,armor,,7,4,51615,43353,175,1268,0.0,,0,,0,0,0,67
222661,Paladin,Charred Helm,2,39,43,healer,armor,,1,3,15340,1624,43,92,0.0,,0,,0,0,0,7
222662,Paladin,Primal Blood Casque,2,18,21,healer,armor,,1,3,15288,7130,31,38,0.0,,0,,0,0,0,23
222663,Paladin,Frozen Keeper's Wargrips of the Far North,2,26,28,strength_dps,armor,,10,3,27041,15538,30,38,0.0,,0,,0,0,0,24
222664,Paladin,Moonlord's War Pauldrons,2,50,56,strength_dps,armor,,3,4,27414,10170,56,189,0.0,,0,,0,0,0,10
222665,Paladin,The Fearsome Longcloak,2,32,37,strength_dps,back,,16,1,23031,4732,37,14,0.0,,0,,0,0,0,6
222666,Paladin,Ashwarden's Greaves,3,48,54,strength_dps,armor,,8,4,27829,12555,55,177,0.0,,0,,0,0,0,47
222667,Paladin,The Thorned Capelet,3,24,31,tank,back,,16,1,23082,6314,27,13,0.0,,0,,0,0,0,43
222668,Paladin,Frostfire Wing Footplates,2,62,99,healer,armor,,8,4,44106,31488,102,325,0.0,,0,,0,0,0,13
222669,Paladin,"War Leggings, Night Wolf",2,17,19,tank,armor,,7,3,3541,9789,19,42,0.0,,0,,0,0,0,22
222670,Paladin,Waistchain of the Sindragosa Fall,2,25,28,strength_dps,armor,,6,3,27016,15549,31,35,0.0,,0,,0,0,0,4
222671,Paladin,Plaguelord's Bloodbound War Cleaver,2,58,85,strength_dps,2h_axe,2h_axe,17,1,40296,25214,87,0,59.857,,0,,0,0,0,13
222672,Paladin,Coldfire Dusk Girdle,3,40,46,tank,armor,,6,4,28356,13145,40,131,0.0,,0,,0,0,0,46
222673,Paladin,Grimlord's Rime-coated Cuirass,2,75,168,tank,armor,,5,4,51633,36373,170,1083,0.0,,0,,0,0,0,16
222674,Paladin,Drake Glaive War Sword,2,11,16,tank,2h_sword,2h_sword,17,8,26585,3196,18,0,10.625,,0,,0,0,0,22
222675,Paladin,Ghostkeeper's Razor-edged Handplates,4,76,172,tank,armor,,10,4,55300,41127,167,694,0.0,,0,,0,0,0,67
222676,Paladin,"Gloves, Stormshard Pledge",2,38,39,healer,armor,,10,3,27892,15595,39,55,0.0,,0,,0,0,0,6
222677,Paladin,Icebound Shawl of the Frozen Moon,2,4,9,strength_dps,back,,16,1,23133,2580,12,3,0.0,,0,,0,0,0,21
222678,Paladin,Flameforged Beads of the Amberpine Lodge,3,33,37,tank,neck,,2,0,30799,18442,35,0,0.0,,0,,0,0,0,44
222679,Paladin,"Grips, Wolf Fire",2,33,40,healer,armor,,10,3,27119,15605,42,53,0.0,,0,,0,0,0,6
222680,Paladin,Ghostfire Shadow Gemmed Band,2,22,25,strength_dps,finger,,11,0,6012,1076,25,0,0.0,,0,,0,0,0,23
222681,Paladin,Silent Queen's Legguards,2,52,54,tank,armor,,7,4,33604,21316,55,244,0.0,,0,,0,0,0,9
222682,Paladin,"Broadsword, Ebon Doom",3,59,87,healer,1h_sword,1h_sword,13,7,39374,24020,85,0,53.2,,0,,0,0,0,50
222683,Paladin,Wyrm King's Adamant Pendant,4,79,195,tank,neck,,2,0,48508,45213,200,0,0.0,,0,,0,0,0,68
222684,Paladin,Hearthkeeper's War Greaves,3,77,175,strength_dps,armor,,8,4,51628,40755,171,733,0.0,8,0,,0,0,2877,54
222685,Paladin,Voidlord's Iceforged Talisman,2,38,43,tank,neck,,2,0,17918,9243,45,0,0.0,,0,,0,0,0,7
222686,Paladin,Snowforged Pauldrons,4,80,264,strength_dps,armor,,3,4,65268,51473,270,1405,0.0,,0,,0,0,0,68
222687,Paladin,Stormbound Breastplate of the Stone Giant,2,73,154,strength_dps,armor,,5,4,52371,39893,158,1004,0.0,,0,,0,0,0,16
222688,Paladin,Libram of Golden Moon,3,69,121,tank,relic,,28,7,43318,31033,106,0,0.0,,0,,0,0,0,52
222689,Paladin,Warcaller's Thundersteel Shoulderguards,3,29,35,tank,armor,,3,3,27071,15562,36,65,0.0,,0,,0,0,0,43
222690,Paladin,Drakeforged Legguards of the Silent King,2,22,24,tank,armor,,7,3,11525,3048,26,51,0.0,,0,,0,0,0,23
222691,Paladin,Murderous Waistguard of Eagle Spirit,3,32,37,strength_dps,armor,,6,3,12981,6742,36,55,0.0,,0,,0,0,0,44
222692,Paladin,Ashcaller's Adamant Great Pauldrons,2,58,83,strength_dps,armor,,3,4,43743,31247,88,310,0.0,,0,,0,0,0,13
222693,Paladin,Duskwarden's Arctic War Mantle,2,37,44,tank,armor,,3,3,27123,15608,44,76,0.0,,0,,0,0,0,27
222694,Paladin,Relicbound Warbelt of Icecrown Citadel,2,6,11,healer,armor,,6,3,6864,26039,15,13,0.0,,0,,0,0,0,1
222695,Paladin,Wargrips of the Moon Flame,2,75,164,strength_dps,armor,,10,4,51645,36350,158,522,0.0,,0,,0,0,0,16
222696,Paladin,Warhelm of the Sindragosa Fall,2,64,107,healer,armor,,1,4,44131,31520,108,473,0.0,,0,,0,0,0,14
222697,Paladin,Deep Song Chestplate,2,69,126,tank,armor,,5,4,51652,36293,130,762,0.0,,0,,0,0,0,15
222698,Paladin,The Dreadforged Warder Cloak,2,5,9,healer,back,,16,1,23014,1355,15,3,0.0,,0,,0,0,0,21
222699,Paladin,Crystal of the Conquest Hold,2,30,35,healer,trinket,,12,0,22293,4381,28,0,0.0,,0,,0,0,0,5
222700,Paladin,Frostwarden's Vial,2,52,55,tank,trinket,,12,0,2516,10659,57,0,0.0,,0,,0,0,0,9
222701,Paladin,Old Queen's Warhelm of the Emerald Path,2,42,44,tank,armor,,1,4,27338,8142,44,165,0.0,,0,,0,0,0,27
222702,Paladin,Ghostwarden's Rider Blade,3,57,58,strength_dps,1h_sword,1h_sword,13,7,30673,18310,59,0,37.292,,0,,0,0,0,48
222703,Paladin,Haunted Loop of the Wild Spirit,4,80,264,strength_dps,finger,,11,0,64170,50008,264,0,0.0,,0,spell-effects,52572,72413,0,68
222704,Paladin,Moonwarden's Sunhallowed Epaulets,3,25,28,strength_dps,armor,,3,3,28444,13131,29,51,0.0,,0,,0,0,0,42
222705,Paladin,Goldbound Warboots of Holy Watch,2,12,19,strength_dps,armor,,8,3,6841,1446,19,28,0.0,,0,,0,0,0,22
222706,Paladin,Frostworn Battlecloak of the Last Memory,2,67,117,healer,back,,16,1,44458,31792,108,53,0.0,,0,,0,0,0,14
222707,Paladin,Great Hauberk of the Pale Crown,2,17,19,strength_dps,armor,,5,3,26949,3306,18,47,0.0,,0,,0,0,0,22
222708,Paladin,"Promise, Frostfire Chill",3,63,100,strength_dps,finger,,11,0,33534,25962,97,0,0.0,,0,,0,0,0,52
222709,Paladin,Dragonhide Headplate of the Crimson Dawn,3,75,165,tank,armor,,1,4,48033,34345,164,940,0.0,,0,,0,0,0,54
222710,Paladin,Northborn Fingerband of the Ebon Blade,4,72,147,strength_dps,finger,,11,0,51276,37967,146,0,0.0,8,0,,0,0,2941,67
222711,Paladin,Silverkeeper's Battlehelm,3,60,89,strength_dps,armor,,1,4,36780,24137,86,437,0.0,,0,,0,0,0,50
222712,Paladin,Spear Gloom Loop,2,18,25,strength_dps,finger,,11,0,16132,3739,25,0,0.0,,0,,0,0,0,23
222713,Paladin,Earthwarden's Promise,2,52,56,tank,finger,,11,0,24569,13812,58,0,0.0,,0,,0,0,0,10
222714,Paladin,Nightcloak of the Last Dawn,2,7,13,strength_dps,back,,16,1,23014,1355,15,5,0.0,,0,,0,0,0,1
222715,Paladin,"Choker, East Hand",4,80,239,healer,neck,,2,0,64197,50310,232,0,0.0,,0,,0,0,0,69
222716,Paladin,Tombbound Girdle,2,14,20,healer,armor,,6,3,8749,5750,23,25,0.0,,0,,0,0,0,22
222717,Paladin,Shieldguard's Great Pauldrons,3,43,49,tank,armor,,3,4,24115,13405,57,181,0.0,,0,,0,0,0,46
222718,Paladin,Titanic Warplate of the Dark Portal,2,77,176,healer,armor,,5,4,56500,43946,174,1198,0.0,,0,,0,0,0,16
222719,Paladin,Spectral Waistguard of the Death Watch,3,70,129,strength_dps,armor,,6,4,42833,27672,115,462,0.0,,0,,0,0,0,53
222720,Paladin,Footguards of the Old Kingdom,2,27,28,strength_dps,armor,,8,3,25793,6590,29,40,0.0,,0,,0,0,0,24
222721,Paladin,Wargrips of the First King,2,57,60,healer,armor,,10,4,24194,13539,60,159,0.0,,0,,0,0,0,10
222722,Paladin,Bloodguard's Scarlet Shoulderplates,2,57,60,strength_dps,armor,,3,4,27940,14937,59,206,0.0,,0,,0,0,0,10
222723,Paladin,North Spark Greaves,2,4,7,tank,armor,,8,3,27001,15489,16,9,0.0,,0,,0,0,0,1
222724,Paladin,Highkeeper's Earthen-forged Skullcrusher,4,80,226,strength_dps,2h_mace,2h_mace,17,5,58961,42323,232,0,220.556,,0,,0,0,0,69
222725,Paladin,Worldkeeper's Mystic Stonehammer,3,40,42,strength_dps,1h_mace,1h_mace,13,4,5215,936,38,0,28.125,,0,,0,0,0,45
222726,Paladin,The Unhallowed Greaves,2,70,126,tank,armor,,7,4,44347,25027,120,679,0.0,,0,,0,0,0,15
222727,Paladin,Sun King's Colossal Blade,3,36,41,strength_dps,2h_sword,2h_sword,17,8,19779,10758,42,0,37.273,,0,,0,0,0,45
222728,Paladin,Scourge Fist Gauntlets,2,3,10,healer,armor,,10,3,9390,3474,15,12,0.0,,0,,0,0,0,1
222729,Paladin,Bonekeeper's Gorget,2,19,22,strength_dps,neck,,2,0,33288,20950,31,0,0.0,,0,,0,0,0,3
222730,Paladin,Resolute Waistguard of Raven Queen,2,22,24,tank,armor,,6,3,25771,9814,24,31,0.0,,0,,0,0,0,23
222731,Paladin,Drakekeeper's Warhelm of the Scholomance,3,55,60,strength_dps,armor,,1,4,31207,16727,62,278,0.0,,0,,0,0,0,48
222732,Paladin,Neckchain of Ancient Flame,2,43,49,healer,neck,,2,0,15421,7551,47,0,0.0,,0,,0,0,0,28
222733,Paladin,Relicbound Gloves of Frozen Heart,2,30,33,strength_dps,armor,,10,3,25794,6595,28,42,0.0,,0,,0,0,0,5
222734,Paladin,Nightbound Gauntlets,2,44,48,tank,armor,,10,4,28996,14949,47,126,0.0,,0,,0,0,0,28
222735,Paladin,Stormguard's Runemaul,2,22,24,strength_dps,2h_mace,2h_mace,17,5,19611,5322,26,0,16.212,,0,,0,0,0,23
222736,Paladin,Great Gauntlets of Kamagua,2,68,113,strength_dps,armor,,10,4,39866,25009,114,337,0.0,,0,,0,0,0,14
222737,Paladin,Carapace of Lost Crown,2,69,127,strength_dps,armor,,5,4,51652,36293,130,807,0.0,,0,,0,0,0,15
222738,Paladin,Frozen Warden's Terrible Wrap,3,13,19,healer,back,,16,1,23001,6449,22,8,0.0,,0,,0,0,0,41
222739,Paladin,Starsteel Mail of Long Road,2,14,19,healer,armor,,5,3,13011,9783,20,45,0.0,,0,,0,0,0,22
222740,Paladin,Warden's Greathelm,2,75,165,healer,armor,,1,4,51773,36399,182,835,0.0,,0,,0,0,0,16
222741,Paladin,The Warforged Band,2,78,184,strength_dps,finger,,11,0,51458,35683,183,0,0.0,,0,,0,0,0,16
222742,Paladin,Darkforged Wrist Chains,2,6,11,tank,armor,,9,3,25758,6550,15,8,0.0,,0,,0,0,0,21
222743,Paladin,"Faceguard, Forgotten Wrath",2,54,61,tank,armor,,1,4,27180,14866,62,244,0.0,,0,,0,0,0,11
222744,Paladin,Scourgeforged Armplates of Endless March,2,49,54,strength_dps,armor,,3,4,27422,10281,58,186,0.0,,0,,0,0,0,9
222745,Paladin,Bright Shade Neckchain,2,11,12,healer,neck,,2,0,6539,25438,18,0,0.0,,0,,0,0,0,21
222746,Paladin,Wolfhide Beads,2,6,10,strength_dps,neck,,2,0,6539,25438,18,0,0.0,,0,,0,0,0,21
222747,Paladin,Handplates of the Rune Crown,3,76,172,tank,armor,,10,4,54076,41114,179,648,0.0,,0,,0,0,0,54
222748,Paladin,Drakewarden's Warbelt of the Argent Dawn,2,36,42,healer,armor,,6,3,25821,7494,41,59,0.0,,0,,0,0,0,27
222749,Paladin,Heavenforged Wargrips of the Rime Forge,2,33,37,strength_dps,armor,,10,3,27060,15570,36,48,0.0,,0,,0,0,0,6
222750,Paladin,Titan-carved Sollerets of the Ghost King,3,74,157,strength_dps,armor,,8,4,50507,35603,159,638,0.0,,0,,0,0,0,53
222751,Paladin,Relentless Emblem,2,71,139,tank,trinket,,12,0,39927,37556,138,0,0.0,,0,on-use,37555,48846,0,34
222752,Paladin,Wildforged War Greaves,2,40,46,strength_dps,armor,,8,4,16113,7933,47,135,0.0,,0,,0,0,0,8
222753,Paladin,Darkmoon Shroud of Blood Price,2,52,53,healer,back,,16,1,26228,8266,51,21,0.0,,0,,0,0,0,9
222754,Paladin,Infused Runering of the Bone Throne,3,68,118,healer,finger,,11,0,39120,24082,113,0,0.0,,0,,0,0,0,52
222755,Paladin,Rimebound War Leggings,2,7,9,tank,armor,,7,3,26948,9599,10,19,0.0,,0,,0,0,0,21
222756,Paladin,The Watchful War Pauldrons,3,80,200,strength_dps,armor,,3,4,55505,40857,200,971,0.0,8|2|8,0,,0,0,3263,54
222757,Paladin,Nightlord's Hoarfrost Faceguard,2,35,38,tank,armor,,1,3,15333,3837,38,78,0.0,,0,,0,0,0,6
222758,Paladin,Virtuous Crusher of Sable Moon,2,5,9,strength_dps,1h_mace,1h_mace,13,4,19624,3223,11,0,4.762,,0,,0,0,0,1
222759,Paladin,Footplates of the Storm Banner,2,65,109,tank,armor,,8,4,41920,30334,114,388,0.0,,0,,0,0,0,14
222760,Paladin,Thunderkeeper's Wolfbound Wargrips,3,75,166,healer,armor,,10,4,51712,35656,163,613,0.0,,0,,0,0,0,54
222761,Paladin,The Iceforged War Leggings,2,27,33,healer,armor,,7,3,27028,14757,32,78,0.0,,0,,0,0,0,25
222762,Paladin,Rimebound Gauntlets of the Winter Court,2,27,33,tank,armor,,10,3,25811,4075,34,43,0.0,,0,,0,0,0,5
222763,Paladin,The Warscarred Handguards,4,80,245,strength_dps,armor,,10,4,60865,40811,251,1026,0.0,,0,,0,0,0,68
222764,Paladin,Battleplate Legguards of the Titan Archive,2,42,43,healer,armor,,7,4,27354,9970,44,193,0.0,,0,,0,0,0,7
222765,Paladin,Darkened Symbol of Plague Watch,2,62,95,healer,relic,,28,7,51588,38683,70,0,0.0,,0,,0,0,0,32
222766,Paladin,Ashen King's Flameforged Legplates,2,67,117,tank,armor,,7,4,39870,25011,114,635,0.0,,0,,0,0,0,14
222767,Paladin,Targe of the Violet Hold,2,23,26,tank,shield,,14,6,27517,16660,27,484,0.0,,0,,0,0,0,4
222768,Paladin,Shoulder Drape of the Raven Queen,3,51,54,strength_dps,back,,16,1,32069,19527,53,24,0.0,,0,,0,0,0,47
222769,Paladin,Hauberk of the Mana Wyrm,2,16,19,tank,armor,,5,3,37048,24348,18,47,0.0,,0,,0,0,0,22
222770,Paladin,Astral Chain Warplate,2,70,134,strength_dps,armor,,5,4,51660,36301,134,833,0.0,,0,,0,0,0,15
222771,Paladin,War Leggings of the Violet Flame,2,2,5,healer,armor,,7,3,25849,3473,13,9,0.0,,0,,0,0,0,1
222772,Paladin,War Maul of Wild Spirit,2,28,34,tank,2h_mace,2h_mace,17,5,18269,1991,34,0,22.647,,0,,0,0,0,25
222773,Paladin,Calm Medallion,3,79,198,strength_dps,neck,,2,0,53133,37646,200,0,0.0,,0,,0,0,0,54
222774,Paladin,"Gauntlets, Deep Vault",3,3,5,strength_dps,armor,,10,3,25850,3472,12,6,0.0,,0,,0,0,0,41
222775,Paladin,Sunhallowed Royal Cloak of Titan King,2,4,10,healer,back,,16,1,23012,4771,15,4,0.0,,0,,0,0,0,1
222776,Paladin,Wildfire Storm Wristguards,2,1,7,strength_dps,armor,,9,3,22685,28148,10,5,0.0,,0,,0,0,0,1
222777,Paladin,Ebon Crusader's Drape,2,1,4,tank,back,,16,1,23007,4920,5,1,0.0,,0,,0,0,0,1
222778,Paladin,Kingsguard War Pauldrons of Blood Moon,3,80,213,tank,armor,,3,4,55181,40584,213,1075,0.0,2|4,0,,0,0,2888,54
222779,Paladin,Legmail of the Forgotten Memory,2,32,37,healer,armor,,7,3,27070,15561,36,87,0.0,,0,,0,0,0,6
222780,Paladin,Blood Queen's Hauberk of the Eternal Flame,2,4,6,tank,armor,,5,3,13090,3471,10,14,0.0,,0,,0,0,0,1
222781,Paladin,The Mistbound Footguards,2,3,7,strength_dps,armor,,8,3,10434,6188,15,9,0.0,,0,,0,0,0,1
222782,Paladin,Wyrmhide Waistchain,2,27,28,strength_dps,armor,,6,3,27777,9840,31,38,0.0,,0,,0,0,0,24
222783,Paladin,Wolfcaller's Battle Axe,3,71,138,strength_dps,1h_axe,1h_axe,13,0,44959,32236,141,0,91.667,,0,,0,0,0,53
222784,Paladin,Deepforged War Pauldrons,4,55,56,tank,armor,,3,4,34245,20057,65,230,0.0,,0,,0,0,0,64
222785,Paladin,Chainmail of Ashen March,2,32,33,strength_dps,armor,,5,3,27769,9836,33,88,0.0,,0,,0,0,0,5
222786,Paladin,"Veil, South Echo",3,22,24,strength_dps,back,,16,1,22998,5193,25,10,0.0,,0,,0,0,0,41
222787,Paladin,Fanged Waistplate of the Soul King,2,51,52,tank,armor,,6,4,24514,12424,53,130,0.0,,0,,0,0,0,9
222788,Paladin,Vrykul Legmail of Sacred Watch,2,5,7,tank,armor,,7,3,26932,3282,12,14,0.0,,0,,0,0,0,1
222789,Paladin,The Soldierly War Leggings,2,50,53,healer,armor,,7,4,27430,10133,52,241,0.0,,0,,0,0,0,9
222790,Paladin,First King's Plagueborn Signet Ring,2,29,36,tank,finger,,11,0,26391,15689,35,0,0.0,,0,,0,0,0,26
222791,Paladin,The Merciless Sollerets,3,79,193,strength_dps,armor,,8,4,55015,43402,200,825,0.0,,0,,0,0,0,54
222792,Paladin,"Mantle, Deep Gaze",2,78,187,tank,back,,16,1,56488,43889,174,97,0.0,,0,,0,0,0,16
222793,Paladin,Doom Grasp Chestplate,2,67,115,strength_dps,armor,,5,4,43272,30959,114,713,0.0,,0,,0,0,0,14
222794,Paladin,Old Warden's Headplate,3,45,51,tank,armor,,1,4,34564,22223,55,230,0.0,,0,,0,0,0,47
222795,Paladin,"Treads, Shattered Talon",2,4,11,tank,armor,,8,3,6841,1446,19,15,0.0,,0,,0,0,0,21
222796,Paladin,Warhelm of the Ice Queen,3,68,119,healer,armor,,1,4,37300,28853,115,613,0.0,,0,,0,0,0,52
222797,Paladin,The Rotting Breastplate,3,57,59,strength_dps,armor,,5,4,30675,18312,59,357,0.0,,0,,0,0,0,48
222798,Paladin,Wyrmlord's Faceguard of the Mystic Eye,2,28,29,healer,armor,,1,3,15327,6971,31,55,0.0,,0,,0,0,0,24
222799,Paladin,Last King's Hammered Chestplate,3,60,92,tank,armor,,5,4,41616,30074,100,593,0.0,,0,,0,0,0,50
222800,Paladin,Stormwarden's Girdle,3,25,30,tank,armor,,6,3,34394,20126,33,43,0.0,,0,,0,0,0,42
222801,Paladin,Blood King's Chestplate,2,76,176,tank,armor,,5,4,56371,43939,174,1212,0.0,,0,,0,0,0,16
222802,Paladin,"Coldforged Treads, Frost King's Oath",3,24,27,strength_dps,armor,,8,3,32822,20111,33,46,0.0,,0,,0,0,0,42
222803,Paladin,The Glacial Torque,2,22,28,healer,neck,,2,0,9859,4614,35,0,0.0,,0,,0,0,0,4
222804,Paladin,Ancestral Leggings,3,4,11,tank,armor,,7,3,37200,24440,11,25,0.0,,0,,0,0,0,41
222805,Paladin,"Mail, Hammer Shade",3,31,33,strength_dps,armor,,5,3,12960,1717,30,97,0.0,,0,,0,0,0,43
222806,Paladin,Ironforged Gauntlets of the Sun Crown,3,50,56,healer,armor,,10,4,25747,12631,58,171,0.0,,0,,0,0,0,48
222807,Paladin,Raider Greataxe of the Stormwind Keep,2,51,57,tank,2h_axe,2h_axe,17,1,28541,15272,59,0,44.091,,0,,0,0,0,10
222808,Paladin,Last Keeper's Ethereal Headguard,2,23,28,tank,armor,,1,3,15327,6971,31,53,0.0,,0,,0,0,0,4
222809,Paladin,Epaulets of the Howling Fjord,2,34,41,tank,armor,,3,3,25897,4725,40,69,0.0,,0,,0,0,0,27
222810,Paladin,Gauntlets of the Gundrak,3,64,108,tank,armor,,10,4,48201,34700,115,365,0.0,,0,,0,0,0,52
222811,Paladin,Mooncaller's Legguards,2,14,18,strength_dps,armor,,7,3,2922,15451,18,39,0.0,,0,,0,0,0,2
222812,Paladin,Runekeeper's Longcloak,2,39,42,healer,back,,16,1,26175,14430,42,16,0.0,,0,,0,0,0,7
222813,Paladin,Umbral Helm of Fel Flame,2,44,50,healer,armor,,1,4,27387,10241,53,199,0.0,,0,,0,0,0,8
222814,Paladin,Dreamcaller's Seal Ring,4,78,187,strength_dps,finger,,11,0,56874,43178,175,0,0.0,,0,,0,0,0,68
222815,Paladin,Ancestral Great Pauldrons,3,77,181,strength_dps,armor,,3,4,55306,43865,171,891,0.0,,0,,0,0,0,54
222816,Paladin,Deepwarden's Rune Band,3,60,90,tank,finger,,11,0,38674,28044,90,0,0.0,,0,,0,0,0,50
222817,Paladin,Mail of Frost King,2,25,26,strength_dps,armor,,5,3,4723,4448,27,66,0.0,,0,,0,0,0,24
222818,Paladin,"Handguards, Green Gaze",2,9,10,strength_dps,armor,,10,3,25850,3472,12,11,0.0,,0,,0,0,0,21
222819,Paladin,Wargrips of the Makers Overlook,2,59,89,strength_dps,armor,,10,4,40770,24937,87,251,0.0,,0,,0,0,0,13
222820,Paladin,Rimebound War Sword,3,56,62,strength_dps,1h_sword,1h_sword,13,7,25173,14576,59,0,40.37,,0,,0,0,0,48
222821,Paladin,The Divine Wargrips,2,45,48,tank,armor,,10,4,31638,19126,49,121,0.0,,0,,0,0,0,28
222822,Paladin,Promise of the Fel Flame,2,66,111,strength_dps,finger,,11,0,41951,25779,105,0,0.0,,0,,0,0,0,14
222823,Paladin,Dreamwoven Bulwark,2,63,101,tank,shield,,14,6,37551,25627,102,2289,0.0,,0,,0,0,0,33
222824,Paladin,Shoulderguards of Wind King,2,33,36,tank,armor,,3,3,11327,4443,36,59,0.0,,0,,0,0,0,26
222825,Paladin,Darkkeeper's Enchanted War Leggings,3,75,167,healer,armor,,7,4,50609,35637,171,1054,0.0,,0,,0,0,0,54
222826,Paladin,Bright Breaker Girdle,2,47,53,healer,armor,,6,4,27418,10278,55,134,0.0,,0,,0,0,0,9
222827,Paladin,Dragon Curse Vambraces,4,75,168,healer,armor,,9,4,48348,34442,154,392,0.0,,0,,0,0,0,67
222828,Paladin,Iron King's Cuirass of the Ancient Grove,2,62,96,tank,armor,,5,4,44273,24960,96,538,0.0,,0,,0,0,0,32
222829,Paladin,Earthwoven Great Maul of the Dread Watch,2,59,85,strength_dps,2h_mace,2h_mace,17,5,38423,25131,90,0,57.639,,0,,0,0,0,13
222830,Paladin,Red Watch Bracers,3,69,124,strength_dps,armor,,9,4,42851,27489,115,258,0.0,,0,,0,0,0,53
222831,Paladin,Lightkeeper's Wintersteel Greathelm,3,60,92,tank,armor,,1,4,40537,29312,97,460,0.0,,0,,0,0,0,50
222832,Paladin,Sunwarden's Nerubian Wargrips,4,80,232,healer,armor,,10,4,61386,48897,232,1012,0.0,2|4|4,0,,0,0,3596,69
222833,Paladin,Silent Keeper's Winterworn Cuirass,3,66,115,strength_dps,armor,,5,4,44551,29127,115,777,0.0,,0,,0,0,0,52
222834,Paladin,Highborne Battle Girdle of War Crown,3,73,149,tank,armor,,6,4,52509,37785,146,533,0.0,,0,,0,0,0,53
222835,Paladin,Hammer Vengeance Warhelm,3,14,19,tank,armor,,1,3,28440,13127,32,39,0.0,,0,,0,0,0,41
222836,Paladin,Scythe of the Gundrak,2,21,26,tank,polearm,polearm,17,6,37410,25464,27,0,18.676,,0,,0,0,0,24
222837,Paladin,Falcon Glaive Greaves,2,60,87,strength_dps,armor,,8,4,40765,24927,84,278,0.0,,0,,0,0,0,13
222838,Paladin,Nightcaller's Iron Boots,2,54,57,strength_dps,armor,,8,4,28164,11872,54,177,0.0,,0,,0,0,0,10
222839,Paladin,Battlemage's Treads,2,2,9,tank,armor,,8,3,26944,3302,15,11,0.0,,0,,0,0,0,1
222840,Paladin,Frostveined Drape of the Green Flight,2,36,39,strength_dps,back,,16,1,23023,9890,38,15,0.0,,0,,0,0,0,26
222841,Paladin,Prayerbound Casque of the Bloodguard,2,2,5,tank,armor,,1,3,24557,13793,1,8,0.0,,0,,0,0,0,1
222842,Paladin,Dread Warbelt,2,7,11,healer,armor,,6,3,7563,5328,15,13,0.0,,0,,0,0,0,1
222843,Paladin,Armorsmith's Sabatons,2,45,46,tank,armor,,8,4,16118,7936,49,138,0.0,,0,,0,0,0,28
222844,Paladin,The Dreadforged Shroud,2,32,33,strength_dps,back,,16,1,27051,14763,32,12,0.0,,0,,0,0,0,5
222845,Paladin,Winter King's Merciless Wargrips,2,14,17,healer,armor,,10,3,25756,6547,17,21,0.0,,0,,0,0,0,22
222846,Paladin,Ornate Battlehelm of Long Night,3,70,127,strength_dps,armor,,1,4,41933,28863,115,649,0.0,,0,,0,0,0,53
222847,Paladin,Sacred Mantle of Dark Portal,4,75,164,healer,back,,16,1,45476,32524,151,100,0.0,,0,,0,0,0,67
222848,Paladin,Chestplate of the Endless March,3,56,57,strength_dps,armor,,5,4,21580,11604,59,333,0.0,,0,,0,0,0,48
222849,Paladin,"Worldworn Warbelt, Battlemage's Oath",2,65,107,strength_dps,armor,,6,4,44019,31455,105,316,0.0,,0,,0,0,0,14
222850,Paladin,Bloodsoaked Warboots of Wild King,2,9,14,healer,armor,,8,3,7554,5944,15,19,0.0,,0,,0,0,0,1
