entry,class_name,name,Quality,RequiredLevel,ItemLevel,role,kind,weapon_kind,InventoryType,subclass,displayid,reference_entry,reference_item_level,armor,dps,sockets,itemset,special_effect_feature,effect_source_entry,effect_source_spell,socketBonus,DisenchantID
200851,Warrior,Warbracers of High Watch,2,47,53,tank,armor,,9,4,27385,10239,51,84,0.0,,0,,0,0,0,9
200852,Warrior,Watchful Choker of Wyrm Crown,2,41,46,tank,neck,,2,0,15421,7551,47,0,0.0,,0,,0,0,0,8
200853,Warrior,Girdle of Last King,4,80,239,tank,armor,,6,4,61297,47711,232,1030,0.0,8,0,,0,0,2868,69
200854,Warrior,Battleplate of the Khaz Modan,3,50,55,strength_dps,armor,,5,4,21898,11633,54,328,0.0,,0,,0,0,0,47
200855,Warrior,Dragonhide Battlehelm,2,58,81,strength_dps,armor,,1,4,43923,29937,81,339,0.0,,0,,0,0,0,13
200856,Warrior,Emerald Glaive Raider Greataxe,2,27,34,strength_dps,2h_axe,2h_axe,17,1,19255,2015,28,0,24.219,,0,,0,0,0,5
200857,Warrior,Ashcaller's Hauberk,2,6,11,strength_dps,armor,,5,3,11563,7229,13,25,0.0,,0,,0,0,0,21
200858,Warrior,Rimekeeper's Cape of the Dragon Guard,2,1,5,strength_dps,back,,16,1,23133,2580,12,2,0.0,,0,,0,0,0,1
200859,Warrior,Deathlord's Casque of the Wild Crown,2,39,46,strength_dps,armor,,1,3,25937,9932,44,93,0.0,,0,,0,0,0,8
200860,Warrior,Titanforged Hoop of the Drowned King,3,76,177,strength_dps,finger,,11,0,56874,43178,175,0,0.0,,0,,0,0,0,54
200861,Warrior,Nightmare Runeaxe of the Iron Banner,2,31,33,tank,1h_axe,1h_axe,13,0,19400,2080,34,0,16.957,,0,,0,0,0,5
200862,Warrior,Ironlord's Fingerband,2,71,136,tank,finger,,11,0,51230,37526,138,0,0.0,,0,,0,0,0,34
200863,Warrior,Soulforged Bracers of Sacred Flame,2,7,13,tank,armor,,9,3,25851,2854,19,9,0.0,,0,,0,0,0,21
200864,Warrior,Ice Witch's Handguards of the Nexus,2,32,33,strength_dps,armor,,10,3,26036,7421,33,42,0.0,,0,,0,0,0,5
200865,Warrior,"Greaves, Arcane Shield",3,5,11,tank,armor,,8,3,35399,22993,15,16,0.0,,0,,0,0,0,41
200866,Warrior,Hidden Rebuke War Greaves,4,80,232,strength_dps,armor,,8,4,64857,50305,232,1127,0.0,2,0,,0,0,3765,69
200867,Warrior,Spirit Strike Chausses,2,9,15,strength_dps,armor,,7,3,26986,14727,19,30,0.0,,0,,0,0,0,21
200868,Warrior,Rune Band of High King,2,40,44,strength_dps,finger,,11,0,9849,11986,39,0,0.0,,0,,0,0,0,27
200869,Warrior,Drakelord's Battle Bow of the Oculus,2,35,42,strength_dps,bow,bow,15,2,20555,17686,43,0,24.167,,0,,0,0,0,27
200870,Warrior,Verdant Wristplates,4,80,213,strength_dps,armor,,9,4,55386,40306,213,528,0.0,,0,,0,0,0,69
200871,Warrior,Silent Chausses of Holy Flame,2,30,34,tank,armor,,7,3,27070,15561,36,78,0.0,,0,,0,0,0,25
200872,Warrior,Dragon Queen's Seal,2,59,88,strength_dps,finger,,11,0,39681,25485,93,0,0.0,,0,,0,0,0,13
200873,Warrior,Blackened Execution Axe,3,55,60,strength_dps,2h_axe,2h_axe,17,1,24816,13983,62,0,51.364,,0,,0,0,0,48
200874,Warrior,Backcloth of Wrathgate,2,28,34,strength_dps,back,,16,1,27700,15354,32,13,0.0,,0,,0,0,0,25
200875,Warrior,Highborn's Belt of the Ancient Pact,2,23,26,tank,armor,,6,3,25803,4712,29,34,0.0,,0,,0,0,0,4
200876,Warrior,Celestial Vault Ring,3,24,31,strength_dps,finger,,11,0,18365,9447,34,0,0.0,,0,,0,0,0,43
200877,Warrior,Boneforged Talisman,2,73,154,tank,neck,,2,0,9086,37231,138,0,0.0,,0,,0,0,0,16
200878,Warrior,Greaves of Khaz Modan,2,63,102,tank,armor,,7,4,44479,31794,99,544,0.0,,0,,0,0,0,33
200879,Warrior,Earthbound Hand Hammer,2,74,155,tank,1h_mace,1h_mace,13,4,50202,36493,154,0,93.8,,0,,0,0,0,16
200880,Warrior,Pauldrons of the Fallen Crown,2,55,61,tank,armor,,3,4,27940,14937,59,202,0.0,,0,,0,0,0,11
200881,Warrior,Mail of the Frozen Heart,2,15,21,tank,armor,,5,3,12282,6502,22,52,0.0,,0,,0,0,0,3
200882,Warrior,Cloak of Utgarde Pinnacle,3,78,186,strength_dps,back,,16,1,55943,44188,187,109,0.0,,0,,0,0,0,54
200883,Warrior,Austere Royal Cloak,2,13,15,strength_dps,back,,16,1,25978,9786,16,5,0.0,,0,,0,0,0,1
200884,Warrior,Flamebound Spaulders of Black Anvil,3,32,39,tank,armor,,3,3,51883,51976,45,78,0.0,,0,,0,0,0,44
200885,Warrior,Highlord's Charmstone of the Shadow Moon,2,29,36,strength_dps,neck,,2,0,9658,5005,35,0,0.0,,0,,0,0,0,26
200886,Warrior,The Rotting Belt,2,30,31,strength_dps,armor,,6,3,13758,7107,33,39,0.0,,0,,0,0,0,25
200887,Warrior,The Spiritbound Nightcloak,3,62,97,strength_dps,back,,16,1,39277,28031,97,48,0.0,,0,,0,0,0,50
200888,Warrior,The Bloodstained War Mantle,2,13,14,strength_dps,armor,,3,3,10166,3231,25,21,0.0,,0,,0,0,0,21
200889,Warrior,Blood Wolf Carapace,3,56,63,strength_dps,armor,,5,4,31083,16430,63,367,0.0,,0,,0,0,0,48
200890,Warrior,Hoop of Black Forge,2,45,51,tank,finger,,11,0,24569,13812,58,0,0.0,,0,,0,0,0,9
200891,Warrior,The Lightbound Legguards,3,35,40,tank,armor,,7,3,18274,9396,39,110,0.0,,0,,0,0,0,44
200892,Warrior,Warbelt of the Conquest Hold,3,60,88,tank,armor,,6,4,43136,24091,85,272,0.0,,0,,0,0,0,50
200893,Warrior,Dustbound Bracers of Deep Forge,2,15,16,strength_dps,armor,,9,3,26971,15507,19,12,0.0,,0,,0,0,0,22
200894,Warrior,Shawl of the Stratholme,2,48,51,tank,back,,16,1,26271,14300,52,20,0.0,,0,,0,0,0,9
200895,Warrior,Wargrips of War Crown,2,54,55,tank,armor,,10,4,26847,14855,55,149,0.0,,0,,0,0,0,9
200896,Warrior,Earthforged Pendant Chain of Bone Wastes,2,25,30,strength_dps,neck,,2,0,7093,5754,31,0,0.0,,0,,0,0,0,24
200897,Warrior,Luminous Waistguard,2,51,55,tank,armor,,6,4,26870,14927,52,142,0.0,,0,,0,0,0,9
200898,Warrior,North Steel Warband,2,44,49,strength_dps,finger,,11,0,31906,30422,53,0,0.0,,0,,0,0,0,28
200899,Warrior,The Icebound Trident,2,74,154,tank,polearm,polearm,17,6,50356,36606,158,0,119.706,,0,,0,0,0,16
200900,Warrior,Starkeeper's Seal,2,74,157,strength_dps,trinket,,12,0,57688,38761,154,0,0.0,8|8,0,,0,0,3309,16
200901,Warrior,Grim Waistchain of the Wrathgate,3,17,19,strength_dps,armor,,6,3,52166,51978,25,27,0.0,,0,,0,0,0,41
200902,Warrior,Gravelord's Handguards of the Thorim Arena,3,24,28,tank,armor,,10,3,13361,6906,28,42,0.0,,0,,0,0,0,42
200903,Warrior,Deathless Legplates of Sable Crown,2,56,62,strength_dps,armor,,7,4,27938,14936,61,288,0.0,,0,,0,0,0,11
200904,Warrior,The Polished Armguards,3,22,29,tank,armor,,9,3,9378,5943,25,26,0.0,,0,spell-effects,20950,7517,0,42
200905,Warrior,"War Leggings, Scourge Anchor",2,36,39,tank,armor,,7,3,25896,4079,40,90,0.0,,0,,0,0,0,26
200906,Warrior,Great Lance of Crimson Banner,2,32,38,strength_dps,polearm,polearm,17,6,22239,1522,36,0,25.938,,0,,0,0,0,6
200907,Warrior,Bleak Legplates of Westguard Keep,3,67,118,tank,armor,,7,4,48795,35405,115,724,0.0,,0,,0,0,0,52
200908,Warrior,Darkwarden's Shoulder Guards,3,28,29,strength_dps,armor,,3,3,28444,13131,29,55,0.0,,0,,0,0,0,42
200909,Warrior,Stonebound Girdle of Spellweaver,3,38,39,strength_dps,armor,,6,3,34394,20126,33,59,0.0,,0,,0,0,0,44
200910,Warrior,Winterborn Bell of Drowned King,2,47,54,strength_dps,trinket,,12,0,22753,11905,56,0,0.0,,0,,0,0,0,9
200911,Warrior,Legmail of the War Crown,2,7,9,strength_dps,armor,,7,3,26932,3282,12,17,0.0,,0,,0,0,0,1
200912,Warrior,"Torc, Grim Ray",2,47,52,strength_dps,neck,,2,0,14437,7549,47,0,0.0,,0,,0,0,0,9
200913,Warrior,Green Hex Long Gun,2,13,14,strength_dps,gun,gun,26,3,6592,4577,13,0,8.75,,0,,0,0,0,21
200914,Warrior,Fierce Crystal of the Blade Edge,3,40,41,tank,trinket,,12,0,6484,2802,43,0,0.0,,0,on-use,21756,26571,0,45
200915,Warrior,Tombforged Battleplate Legguards,2,72,148,strength_dps,armor,,7,4,51330,38095,146,865,0.0,2|2,0,,0,0,3309,15
200916,Warrior,Woe-bound Legmail of Blackrock Mountain,2,27,34,tank,armor,,7,3,26039,7423,34,80,0.0,,0,,0,0,0,25
200917,Warrior,Nightbound Runestone of the Runekeeper,3,24,30,strength_dps,trinket,,12,0,7248,21568,25,0,0.0,,0,,0,0,0,42
200918,Warrior,Girdle of the Silver Flame,2,40,44,strength_dps,armor,,6,4,27375,8277,46,109,0.0,,0,,0,0,0,27
200919,Warrior,Vigilant Great Cape of Frost Moon,2,5,6,tank,back,,16,1,23133,2580,12,2,0.0,,0,,0,0,0,1
200920,Warrior,Titanwarden's Flameforged Greatshield,4,57,60,tank,shield,,14,6,30993,1168,59,1497,0.0,,0,,0,0,0,64
200921,Warrior,Frostcaller's Great Gauntlets,3,61,95,strength_dps,armor,,10,4,43134,24387,88,321,0.0,,0,,0,0,0,50
200922,Warrior,Frostfire Tooth Great Gauntlets,2,71,136,tank,armor,,10,4,51661,36302,134,417,0.0,,0,,0,0,0,34
200923,Warrior,Darkrider's Greatsword,2,62,100,tank,2h_sword,2h_sword,17,8,39449,23499,99,0,68.281,,0,,0,0,0,32
200924,Warrior,The Ironbound Waistplate,2,77,180,strength_dps,armor,,6,4,51771,36395,182,614,0.0,,0,,0,0,0,16
200925,Warrior,Celestial Requiem Greathelm,2,43,46,strength_dps,armor,,1,4,27366,10090,46,179,0.0,,0,,0,0,0,8
200926,Warrior,Broken Waistplate of the Wrathgate,3,43,44,strength_dps,armor,,6,4,28640,10798,51,127,0.0,,0,,0,0,0,45
200927,Warrior,Black Vault Waistguard,2,32,38,tank,armor,,6,3,25895,4727,38,50,0.0,,0,,0,0,0,6
200928,Warrior,Wargrips of the Void King,2,50,52,tank,armor,,10,4,27428,10129,50,137,0.0,,0,,0,0,0,9
200929,Warrior,Shield Torment Medallion,2,80,213,tank,neck,,2,0,48508,45213,200,0,0.0,,0,,0,0,0,0
200930,Warrior,Fetish of the Dragon Queen,3,45,49,strength_dps,trinket,,12,0,30690,20534,52,0,0.0,,0,,0,0,0,46
200931,Warrior,Dragon Queen's Legplates,3,54,56,strength_dps,armor,,7,4,31191,18739,61,283,0.0,,0,,0,0,0,48
200932,Warrior,Arcane Reach Royal Cloak,3,32,39,tank,back,,16,1,28614,13108,34,17,0.0,,0,,0,0,0,44
200933,Warrior,Runeguard's Seal Ring,2,50,52,strength_dps,finger,,11,0,31906,30422,53,0,0.0,,0,,0,0,0,9
200934,Warrior,Briarwoven Waistguard of the Frozen Throne,2,70,132,strength_dps,armor,,6,4,51653,36291,130,423,0.0,,0,,0,0,0,15
200935,Warrior,"Breastplate, West Covenant",3,64,106,tank,armor,,5,4,41800,30258,109,720,0.0,,0,,0,0,0,52
200936,Warrior,The Stalwart Waistplate,2,69,123,tank,armor,,6,4,44346,25022,120,377,0.0,,0,,0,0,0,14
200937,Warrior,Violet Warden's Corrupted Chainmail,2,3,5,tank,armor,,5,3,36997,24107,10,11,0.0,,0,,0,0,0,1
200938,Warrior,Charm of Ancient Thorn,2,42,49,strength_dps,neck,,2,0,17918,9243,45,0,0.0,,0,,0,0,0,28
200939,Warrior,Polished Handguards of the Ancient Grove,3,65,106,tank,armor,,10,4,38685,23508,103,359,0.0,,0,,0,0,0,52
200940,Warrior,"Chestplate, Wolf Song",3,53,55,strength_dps,armor,,5,4,19893,10845,54,314,0.0,,0,,0,0,0,47
200941,Warrior,"Warbracers, Sunfire Judgment",2,71,134,strength_dps,armor,,9,4,51672,36314,138,258,0.0,,0,,0,0,0,15
200942,Warrior,"Warbelt, Darkfire Ward",3,35,38,tank,armor,,6,3,12981,6742,36,59,0.0,,0,,0,0,0,44
200943,Warrior,Conqueror Great Cape of Northern Crown,2,3,7,tank,back,,16,1,15248,28150,13,2,0.0,,0,,0,0,0,1
200944,Warrior,Thunderforged Hauberk of the Frozen Dead,2,20,26,strength_dps,armor,,5,3,26984,14730,23,68,0.0,,0,,0,0,0,24
200945,Warrior,The Watchful Wargrips,3,71,135,tank,armor,,10,4,52451,37795,142,458,0.0,,0,,0,0,0,53
200946,Warrior,Fernwoven Signet Ring of the Howling Wind,4,65,109,strength_dps,finger,,11,0,44703,32081,110,0,0.0,,0,,0,0,0,67
200947,Warrior,Spellscarred Warplate of Emerald Star,3,65,107,tank,armor,,5,4,43205,27427,103,693,0.0,,0,,0,0,0,52
200948,Warrior,Hoarfrost Armguards,2,50,56,strength_dps,armor,,9,4,27406,10171,54,87,0.0,,0,,0,0,0,10
200949,Warrior,Tombbound Signet Ring,4,78,185,tank,finger,,11,0,54488,43250,187,0,0.0,,0,,0,0,0,68
200950,Warrior,Carapace of Bone Crown,3,57,58,tank,armor,,5,4,30675,18312,59,342,0.0,,0,,0,0,0,48
200951,Warrior,Warblade of the Ruby Sanctum,2,61,92,tank,2h_sword,2h_sword,17,8,38864,25161,96,0,60.972,,0,,0,0,0,13
200952,Warrior,"Armguards, Plague Grave",3,38,39,strength_dps,armor,,9,3,18427,9388,40,37,0.0,,0,,0,0,0,44
200953,Warrior,"Great Hauberk, Bitter Frost",2,34,40,strength_dps,armor,,5,3,16184,7963,40,112,0.0,,0,,0,0,0,6
200954,Warrior,Warboots of the Warsong Hold,2,19,23,tank,armor,,8,3,25760,6573,23,33,0.0,,0,,0,0,0,23
200955,Warrior,Lightbound Great Cape,2,17,23,strength_dps,back,,16,1,25979,4706,24,8,0.0,,0,,0,0,0,23
200956,Warrior,Warped Chestguard,3,2,5,tank,armor,,5,3,3057,6336,13,12,0.0,,0,,0,0,0,41
200957,Warrior,Hearthkeeper's Hand Hammer,2,65,109,tank,1h_mace,1h_mace,13,4,39611,25319,108,0,41.111,,0,,0,0,0,14
200958,Warrior,Star Thorn Casque,2,13,16,tank,armor,,1,3,15327,6971,31,28,0.0,,0,,0,0,0,2
200959,Warrior,Dragoncaller's Warborn Bolt Thrower,2,78,186,strength_dps,crossbow,crossbow,26,18,55933,42446,200,0,99.31,,0,,0,0,0,16
200960,Warrior,Gold Wall Earthshaker,2,66,110,tank,2h_mace,2h_mace,17,5,39527,25137,108,0,76.857,,0,,0,0,0,14
200961,Warrior,Dawnlit Pauldrons of Violet Citadel,2,58,84,tank,armor,,3,4,44325,31483,102,303,0.0,,0,,0,0,0,13
200962,Warrior,Leafwoven Legguards of the Azure Moon,3,37,40,strength_dps,armor,,7,3,18274,9396,39,112,0.0,,0,,0,0,0,44
200963,Warrior,Steel Shadow Footguards,3,24,31,strength_dps,armor,,8,3,18431,9510,32,54,0.0,,0,,0,0,0,43
200964,Warrior,Scarlet Champion's Magebound War Mace,4,80,251,tank,1h_mace,1h_mace,13,4,64516,50760,251,0,205.833,,0,spell-effects,48430,67516,0,68
200965,Warrior,Dwarven Battlehelm of the Dark Rider,2,66,112,tank,armor,,1,4,41928,30337,114,519,0.0,,0,,0,0,0,14
200966,Warrior,Dreambound Neckguard of Burning Steppes,2,20,23,tank,neck,,2,0,9854,21934,20,0,0.0,,0,,0,0,0,23
200967,Warrior,Dragonwarden's Highblade,2,26,29,tank,2h_sword,2h_sword,17,8,16147,7957,26,0,19.844,,0,,0,0,0,24
200968,Warrior,Ebon Shoulderplates of Forgotten Dead,4,64,105,tank,armor,,3,4,48174,34601,115,498,0.0,,0,,0,0,0,67
200969,Warrior,Battlehelm of Drak Tharon Keep,2,63,101,strength_dps,armor,,1,4,39386,24978,102,457,0.0,4,0,,0,0,3153,14
200970,Warrior,Wolf Crown Footguards,2,19,23,strength_dps,armor,,8,3,28238,10658,25,34,0.0,,0,,0,0,0,23
200971,Warrior,Ancestral Bearded Axe of the Emerald Grove,2,30,32,strength_dps,1h_axe,1h_axe,13,0,19228,3755,32,0,16.136,,0,,0,0,0,5
200972,Warrior,War Scythe of the Sunwell,3,76,172,strength_dps,polearm,polearm,17,6,50348,36609,170,0,148.571,2,0,,0,0,2877,54
200973,Warrior,Bearded Axe of Soul King,3,28,32,strength_dps,1h_axe,1h_axe,13,0,15938,7786,30,0,20.0,,0,chance-on-hit,7753,18200,0,43
200974,Warrior,Flamekeeper's Brilliant Battlehelm,2,40,42,strength_dps,armor,,1,4,18584,9664,45,163,0.0,,0,,0,0,0,27
200975,Warrior,Legguards of the Stone Forge,2,33,36,strength_dps,armor,,7,3,25812,6402,36,82,0.0,,0,,0,0,0,26
200976,Warrior,Legplates of Arcane Eye,2,50,53,strength_dps,armor,,7,4,28310,10740,53,243,0.0,,0,,0,0,0,9
200977,Warrior,Legguards of the Distant Memory,2,59,86,tank,armor,,7,4,41532,29945,81,417,0.0,,0,,0,0,0,13
200978,Warrior,Bleak Ruin Legmail,2,32,34,strength_dps,armor,,7,3,27043,15541,33,81,0.0,,0,,0,0,0,5
200979,Warrior,Blazing Girdle,2,47,54,strength_dps,armor,,6,4,26848,14856,54,142,0.0,,0,,0,0,0,9
200980,Warrior,The Stoneforged Wristguards,3,20,23,strength_dps,armor,,9,3,9378,5943,25,19,0.0,,0,,0,0,0,41
200981,Warrior,Glittering Chausses of Grim March,2,8,10,strength_dps,armor,,7,3,9738,6084,13,20,0.0,,0,,0,0,0,1
200982,Warrior,Green Punch War Greaves,3,43,49,strength_dps,armor,,8,4,34708,34422,50,160,0.0,,0,,0,0,0,46
200983,Warrior,Rune King's Greathelm of the Plague Lord,3,63,102,strength_dps,armor,,1,4,44873,27408,100,523,0.0,,0,,0,0,0,52
200984,Warrior,Runesmith's Chopper,2,43,48,strength_dps,1h_axe,1h_axe,13,0,19129,1994,46,0,28.056,,0,,0,0,0,8
200985,Warrior,Faceguard of Undercity Depths,2,51,56,tank,armor,,1,4,30821,18480,60,218,0.0,,0,,0,0,0,10
200986,Warrior,Starbound Girdle of Frozen Pact,2,62,100,tank,armor,,6,4,44280,24974,102,301,0.0,,0,,0,0,0,13
200987,Warrior,Sabatons of Hidden Path,3,55,59,strength_dps,armor,,8,4,23856,13259,61,203,0.0,,0,,0,0,0,48
200988,Warrior,Frostkeeper's Great Pauldrons,3,65,110,strength_dps,armor,,3,4,46324,33173,115,466,0.0,,0,,0,0,0,52
200989,Warrior,Silverblessed Greaves of the Storm Spirit,3,73,155,strength_dps,armor,,8,4,50507,35603,159,671,0.0,,0,,0,0,0,53
200990,Warrior,Mystic Clutch Colossal Maul,2,55,60,strength_dps,2h_mace,2h_mace,17,5,28499,15265,58,0,45.625,,0,,0,0,0,10
200991,Warrior,Serpent Anvil Greathelm,4,80,277,strength_dps,armor,,1,4,64577,51221,277,1775,0.0,1|4,0,,0,0,3357,68
200992,Warrior,Skullwarden's Grand Mace,4,61,94,tank,2h_mace,2h_mace,17,5,43200,24461,94,0,78.784,,0,,0,0,0,66
200993,Warrior,Warborn Gemmed Band of Bone Gate,2,7,11,strength_dps,finger,,11,0,9823,20906,15,0,0.0,,0,,0,0,0,21
200994,Warrior,Silent Spear Great Cape,3,77,183,strength_dps,back,,16,1,51531,38614,183,106,0.0,,0,,0,0,0,54
200995,Warrior,"Sollerets, South Maw",4,40,42,tank,armor,,8,4,26813,14828,42,152,0.0,,0,spell-effects,20128,23990,0,61
200996,Warrior,Jeweled Chainmail of Dalaran,2,6,13,tank,armor,,5,3,22688,9765,15,31,0.0,,0,,0,0,0,1
200997,Warrior,The Wyrmcarved Visor,4,79,189,strength_dps,armor,,1,4,52294,40307,200,1207,0.0,8,0,,0,0,2927,68
200998,Warrior,"Neckchain, Ancient Spell",3,66,110,tank,neck,,2,0,40035,27546,115,0,0.0,,0,,0,0,0,52
200999,Warrior,"Wrist Chains, High Creed",2,23,26,tank,armor,,9,3,24793,15517,25,20,0.0,,0,,0,0,0,4
220000,Paladin,Northwind Legmail of the Conquest Hold,2,25,32,strength_dps,armor,,7,3,19201,10423,31,76,0.0,,0,,0,0,0,5
220001,Paladin,Silver King's Coal-black Titan Axe,2,6,8,strength_dps,2h_axe,2h_axe,17,1,8525,3189,8,0,3.788,,0,,0,0,0,21
220002,Paladin,Titan Keeper's Greaves of the Broken Hall,2,43,47,healer,armor,,7,4,27335,8143,46,211,0.0,,0,,0,0,0,28
220003,Paladin,Mist Rend Sabatons,2,58,82,strength_dps,armor,,8,4,40758,24919,81,277,0.0,,0,,0,0,0,13
220004,Paladin,"Winterborn Headguard, Moonlord's Oath",2,11,16,strength_dps,armor,,1,3,27083,15533,31,29,0.0,,0,,0,0,0,22
220005,Paladin,Ashen King's Waistplate of the Old Road,2,41,43,strength_dps,armor,,6,4,26686,14838,43,109,0.0,,0,,0,0,0,7
220006,Paladin,Brooch of Dead King,3,47,52,tank,neck,,2,0,31633,19159,51,0,0.0,,0,,0,0,0,47
220007,Paladin,Stoic Wristplates of Stone Watch,2,45,52,strength_dps,armor,,9,4,19760,14861,52,78,0.0,,0,,0,0,0,9
220008,Paladin,Briarwoven Girdle of Unquiet King,2,65,107,strength_dps,armor,,6,4,39612,24990,108,322,0.0,,0,,0,0,0,14
220009,Paladin,Crown Claw War Leggings,2,4,8,healer,armor,,7,3,9738,6084,13,16,0.0,,0,,0,0,0,1
220010,Paladin,Fireforged Wristguards of Bronzebeard Clan,2,18,25,tank,armor,,9,3,28275,15459,28,19,0.0,,0,,0,0,0,3
220011,Paladin,War Leggings of the Ebon Watch,2,45,52,strength_dps,armor,,7,4,31635,19124,48,245,0.0,,0,,0,0,0,9
220012,Paladin,"Battle Hatchet, Ancient Void",2,48,51,strength_dps,1h_axe,1h_axe,13,0,23234,12773,55,0,30.5,,0,,0,0,0,9
220013,Paladin,The Argent War Pauldrons,2,73,155,strength_dps,armor,,3,4,51892,39091,154,647,0.0,,0,,0,0,0,16
220014,Paladin,The Nameless Greathelm,2,70,127,tank,armor,,1,4,61308,36311,138,602,0.0,,0,,0,0,0,15
220015,Paladin,Skyforged Waistguard of Scale Queen,2,79,188,strength_dps,armor,,6,4,53000,39535,187,659,0.0,4|2,0,,0,0,3308,16
220016,Paladin,Buckler of the Black Harvest,3,74,155,tank,shield,,14,6,52861,40670,159,4447,0.0,,0,,0,0,0,53
220017,Paladin,"Leggings, East Cold",2,16,22,tank,armor,,7,3,12453,6578,23,47,0.0,,0,,0,0,0,3
220018,Paladin,Necklace of Black Harvest,3,44,48,tank,neck,,2,0,31633,19159,51,0,0.0,,0,,0,0,0,46
220019,Paladin,Fireforged Treads,2,17,22,tank,armor,,8,3,25760,6573,23,31,0.0,,0,,0,0,0,3
220020,Paladin,Ashcaller's Zweihander,3,40,43,strength_dps,2h_sword,2h_sword,17,8,19779,10758,42,0,37.344,,0,,0,0,0,45
220021,Paladin,Great Chopper of Scarlet Keep,2,39,46,tank,2h_axe,2h_axe,17,1,19306,1521,44,0,36.351,,0,,0,0,0,8
220022,Paladin,Dawncaller's Bloodforged Signet,3,77,177,healer,finger,,11,0,56104,43192,174,0,0.0,,0,,0,0,0,54
220023,Paladin,Austere Runeblade,2,27,30,healer,2h_sword,2h_sword,17,8,9055,5813,32,0,19.688,,0,,0,0,0,4
220024,Paladin,Sunsteel Fetish of Ancient Memory,3,69,122,strength_dps,trinket,,12,0,43103,28190,115,0,0.0,,0,,0,0,0,52
220025,Paladin,Violet Warden's Brightmoon Neckchain,3,39,41,strength_dps,neck,,2,0,30799,18442,35,0,0.0,,0,,0,0,0,45
220026,Paladin,"Locket, Astral Shade",3,40,46,strength_dps,neck,,2,0,18707,20037,52,0,0.0,,0,,0,0,0,46
220027,Paladin,Night Keeper Greaves,2,8,13,strength_dps,armor,,8,3,10434,6188,15,17,0.0,,0,,0,0,0,1
220028,Paladin,Wolfkeeper's Relentless Warcloak,3,70,131,strength_dps,back,,16,1,52453,37796,142,69,0.0,,0,,0,0,0,53
220029,Paladin,Flamebound Execution Blade,2,3,5,strength_dps,2h_sword,2h_sword,17,8,26590,3192,12,0,2.969,,0,,0,0,0,1
220030,Paladin,Moon Vigil Girdle,3,20,21,strength_dps,armor,,6,3,7932,5425,20,30,0.0,,0,,0,0,0,41
220031,Paladin,Warden's Talisman,2,49,52,healer,neck,,2,0,31604,21764,47,0,0.0,,0,,0,0,0,9
220032,Paladin,Colossal Runeblade of the Ancient Memory,3,61,92,strength_dps,2h_sword,2h_sword,17,8,47478,25944,97,0,71.176,,0,,0,0,0,50
220033,Paladin,Ghostfire Wake Armguards,2,55,62,healer,armor,,9,4,26887,14983,59,102,0.0,,0,,0,0,0,11
220034,Paladin,The Earthbound Gauntlets,2,22,26,healer,armor,,10,3,27027,14754,29,34,0.0,,0,,0,0,0,4
220035,Paladin,Gravebound Shawl of the Sholazar,2,3,5,tank,back,,16,1,23025,2310,13,2,0.0,,0,,0,0,0,1
220036,Paladin,Darkforged Charm of Argent Watch,2,76,168,tank,neck,,2,0,52417,39793,158,0,0.0,,0,,0,0,0,16
220037,Paladin,Darksteel War Pauldrons of Wild Crown,2,74,159,strength_dps,armor,,3,4,51302,38105,146,681,0.0,,0,,0,0,0,16
220038,Paladin,Great Hauberk of Argent Tournament,3,8,9,strength_dps,armor,,5,3,13090,3471,10,23,0.0,,0,,0,0,0,41
220039,Paladin,Crusader Shroud,3,73,149,tank,back,,16,1,57171,38353,150,81,0.0,,0,,0,0,0,53
220040,Paladin,"Collar, Ice Hide",2,58,84,healer,neck,,2,0,38809,25062,93,0,0.0,,0,,0,0,0,13
220041,Paladin,Mystic Seal Chestplate,3,74,161,tank,armor,,5,4,49353,35574,155,1219,0.0,,0,,0,0,0,53
220042,Paladin,Titan Keeper's Battlehelm,3,79,197,tank,armor,,1,4,52995,37237,200,1119,0.0,,0,,0,0,0,54
220043,Paladin,"Treads, Star Vengeance",2,11,14,strength_dps,armor,,8,3,35399,22993,15,19,0.0,,0,,0,0,0,1
220044,Paladin,Savage Runestone of the Dead King,2,58,85,tank,trinket,,12,0,38127,25995,87,0,0.0,,0,,0,0,0,13
220045,Paladin,Icecaller's Marauding Pauldrons,3,80,187,tank,armor,,3,4,55695,44111,187,877,0.0,,0,,0,0,0,54
220046,Paladin,The Burial Footplates,3,60,93,strength_dps,armor,,8,4,43135,24064,85,359,0.0,,0,,0,0,0,50
220047,Paladin,War Cleaver of Wyrm Crown,3,30,35,strength_dps,2h_sword,2h_sword,17,8,28678,13042,41,0,30.758,,0,,0,0,0,43
220048,Paladin,"Chain, Stormshard Promise",3,24,29,healer,neck,,2,0,6497,13084,35,0,0.0,,0,,0,0,0,42
220049,Paladin,North Blood Promise,3,58,85,healer,finger,,11,0,33864,21483,73,0,0.0,,0,,0,0,0,50
220050,Paladin,Necro Fall Battleplate Legguards,2,77,183,strength_dps,armor,,7,4,52056,36384,174,1055,0.0,,0,,0,0,0,16
220051,Paladin,Frostveined Great Pauldrons,4,77,182,strength_dps,armor,,3,4,55512,40860,200,923,0.0,,0,,0,0,0,0
220052,Paladin,Mournful Warbracers of the Twilight Crown,2,67,114,healer,armor,,9,4,39648,25005,111,214,0.0,,0,,0,0,0,14
