profile_id,encounter,rank,pool_id,item_count,chance,quantity,loot_mode,item_level_min,item_level_max,parent_type,parent_entry
map_532_difficulty_0,trash,0,3210001,3,2.0,1,1,119,155,creature,16482
map_532_difficulty_0,trash,0,3210001,3,2.0,1,1,119,155,creature,16485
map_532_difficulty_0,trash,0,3210001,3,2.0,1,1,119,155,creature,16488
map_532_difficulty_0,trash,0,3210001,3,2.0,1,1,119,155,creature,16489
map_532_difficulty_0,trash,0,3210001,3,2.0,1,1,119,155,creature,16491
map_532_difficulty_0,trash,0,3210001,3,2.0,1,1,119,155,creature,16492
map_532_difficulty_0,trash,0,3210001,3,2.0,1,1,119,155,creature,16504
map_532_difficulty_0,trash,0,3210001,3,2.0,1,1,119,155,creature,16525
map_532_difficulty_0,trash,0,3210001,3,2.0,1,1,119,155,creature,16526
map_532_difficulty_0,trash,0,3210001,3,2.0,1,1,119,155,creature,16529
map_532_difficulty_0,trash,0,3210001,3,2.0,1,1,119,155,creature,16530
map_532_difficulty_0,trash,0,3210001,3,2.0,1,1,119,155,creature,16539
map_532_difficulty_0,trash,0,3210001,3,2.0,1,1,119,155,creature,16540
map_532_difficulty_0,trash,0,3210001,3,2.0,1,1,119,155,creature,16544
map_532_difficulty_0,trash,0,3210001,3,2.0,1,1,119,155,creature,16545
map_532_difficulty_0,trash,0,3210001,3,2.0,1,1,119,155,creature,16595
map_532_difficulty_0,trash,0,3210001,3,2.0,1,1,119,155,creature,16596
map_532_difficulty_0,trash,0,3210001,3,2.0,1,1,119,155,creature,28194
map_532_difficulty_0,boss_000654,1,3210002,3,2.0,1,1,119,155,creature,16457
map_532_difficulty_0,boss_000656,2,3210003,4,2.0,1,1,119,155,creature,15691
map_532_difficulty_0,boss_000657,3,3210004,8,2.0,1,1,119,155,creature,15688
map_532_difficulty_0,boss_000658,4,3210005,6,2.0,1,1,119,155,creature,16524
map_532_difficulty_0,boss_000659,5,3210006,11,2.0,1,1,119,155,creature,15689
map_532_difficulty_0,boss_000661,6,3210007,3,2.0,1,1,119,155,creature,15690
map_532_difficulty_0,boss_000662,7,3210008,7,2.0,1,1,119,155,creature,17225
map_534_difficulty_0,boss_000622,0,3220000,37,2.0,1,1,126,155,creature,17968
map_534_difficulty_0,trash,0,3220001,9,2.0,1,1,126,155,creature,17895
map_534_difficulty_0,trash,0,3220001,9,2.0,1,1,126,155,creature,17898
map_534_difficulty_0,trash,0,3220001,9,2.0,1,1,126,155,creature,17899
map_540_difficulty_0,boss_000407,0,3230000,10,2.0,1,1,119,148,creature,16807
map_540_difficulty_0,trash,0,3230001,2,2.0,1,1,119,148,creature,16507
map_540_difficulty_0,trash,0,3230001,2,2.0,1,1,119,148,creature,16523
map_540_difficulty_0,trash,0,3230001,2,2.0,1,1,119,148,creature,17356
map_540_difficulty_0,trash,0,3230001,2,2.0,1,1,119,148,creature,17465
map_540_difficulty_0,boss_000409,1,3230002,5,2.0,1,1,119,148,creature,20923
map_540_difficulty_0,boss_000410,2,3230003,7,2.0,1,1,119,148,creature,16809
map_540_difficulty_0,boss_000412,3,3230004,7,2.0,1,1,119,148,creature,16808
map_540_difficulty_1,boss_000407,0,3240000,7,2.0,1,2,119,148,creature,16807
map_540_difficulty_1,trash,0,3240001,2,2.0,1,2,119,148,creature,16507
map_540_difficulty_1,trash,0,3240001,2,2.0,1,2,119,148,creature,16523
map_540_difficulty_1,trash,0,3240001,2,2.0,1,2,119,148,creature,17356
map_540_difficulty_1,trash,0,3240001,2,2.0,1,2,119,148,creature,17465
map_540_difficulty_1,boss_000409,1,3240002,7,2.0,1,2,119,148,creature,20923
map_540_difficulty_1,boss_000410,2,3240003,9,2.0,1,2,119,148,creature,16809
map_540_difficulty_1,boss_000412,3,3240004,6,2.0,1,2,119,148,creature,16808
map_542_difficulty_0,boss_000401,0,3250000,7,2.0,1,1,91,104,creature,17381
map_542_difficulty_0,trash,0,3250001,3,2.0,1,1,91,104,creature,17370
map_542_difficulty_0,trash,0,3250001,3,2.0,1,1,91,104,creature,17400
map_542_difficulty_0,boss_000403,1,3250002,11,2.0,1,1,91,104,creature,17380
map_542_difficulty_0,boss_000405,2,3250003,12,2.0,1,1,91,104,creature,17377
map_542_difficulty_1,boss_000401,0,3260000,13,2.0,1,2,91,104,creature,17381
map_542_difficulty_1,trash,0,3260001,4,2.0,1,2,91,104,creature,17370
map_542_difficulty_1,trash,0,3260001,4,2.0,1,2,91,104,creature,17400
map_542_difficulty_1,boss_000403,1,3260002,9,2.0,1,2,91,104,creature,17380
map_542_difficulty_1,boss_000405,2,3260003,7,2.0,1,2,91,104,creature,17377
map_543_difficulty_0,boss_000392,0,3270000,15,2.0,1,1,87,101,creature,17306
map_543_difficulty_0,trash,0,3270001,6,2.0,1,1,87,101,creature,17370
map_543_difficulty_0,boss_000394,1,3270002,20,2.0,1,1,87,101,creature,17308
map_543_difficulty_1,boss_000392,0,3280000,16,2.0,1,2,87,101,creature,17306
map_543_difficulty_1,trash,0,3280001,4,2.0,1,2,87,101,creature,17370
map_543_difficulty_1,boss_000394,1,3280002,17,2.0,1,2,87,101,creature,17308
map_544_difficulty_0,boss_000651,0,3290000,9,2.0,1,1,147,155,creature,17257
map_545_difficulty_0,boss_000314,0,3300000,9,2.0,1,1,126,148,creature,17797
map_545_difficulty_0,trash,0,3300001,3,2.0,1,1,126,148,creature,17721
map_545_difficulty_0,trash,0,3300001,3,2.0,1,1,126,148,creature,17722
map_545_difficulty_0,trash,0,3300001,3,2.0,1,1,126,148,creature,17799
map_545_difficulty_0,trash,0,3300001,3,2.0,1,1,126,148,creature,17800
map_545_difficulty_0,trash,0,3300001,3,2.0,1,1,126,148,creature,17801
map_545_difficulty_0,trash,0,3300001,3,2.0,1,1,126,148,creature,17802
map_545_difficulty_0,trash,0,3300001,3,2.0,1,1,126,148,creature,17803
map_545_difficulty_0,trash,0,3300001,3,2.0,1,1,126,148,creature,17805
map_545_difficulty_0,trash,0,3300001,3,2.0,1,1,126,148,creature,21694
map_545_difficulty_0,trash,0,3300001,3,2.0,1,1,126,148,creature,21695
map_545_difficulty_0,trash,0,3300001,3,2.0,1,1,126,148,creature,21696
map_545_difficulty_0,boss_000316,1,3300002,8,2.0,1,1,126,148,creature,17796
map_545_difficulty_0,boss_000318,2,3300003,5,2.0,1,1,126,148,creature,17798
map_545_difficulty_1,boss_000314,0,3310000,14,2.0,1,2,126,148,creature,17797
map_545_difficulty_1,trash,0,3310001,2,2.0,1,2,126,148,creature,17721
map_545_difficulty_1,trash,0,3310001,2,2.0,1,2,126,148,creature,17722
map_545_difficulty_1,trash,0,3310001,2,2.0,1,2,126,148,creature,17799
map_545_difficulty_1,trash,0,3310001,2,2.0,1,2,126,148,creature,17800
map_545_difficulty_1,trash,0,3310001,2,2.0,1,2,126,148,creature,17801
map_545_difficulty_1,trash,0,3310001,2,2.0,1,2,126,148,creature,17802
map_545_difficulty_1,trash,0,3310001,2,2.0,1,2,126,148,creature,17803
map_545_difficulty_1,trash,0,3310001,2,2.0,1,2,126,148,creature,17805
map_545_difficulty_1,trash,0,3310001,2,2.0,1,2,126,148,creature,21694
map_545_difficulty_1,trash,0,3310001,2,2.0,1,2,126,148,creature,21695
map_545_difficulty_1,trash,0,3310001,2,2.0,1,2,126,148,creature,21696
map_545_difficulty_1,boss_000316,1,3310002,6,2.0,1,2,126,148,creature,17796
map_545_difficulty_1,boss_000318,2,3310003,10,2.0,1,2,126,148,creature,17798
map_546_difficulty_0,boss_000320,0,3320000,8,2.0,1,1,95,112,creature,17770
map_546_difficulty_0,trash,0,3320001,2,2.0,1,1,95,112,creature,17723
map_546_difficulty_0,trash,0,3320001,2,2.0,1,1,95,112,creature,17724
map_546_difficulty_0,trash,0,3320001,2,2.0,1,1,95,112,creature,17725
map_546_difficulty_0,trash,0,3320001,2,2.0,1,1,95,112,creature,17726
map_546_difficulty_0,trash,0,3320001,2,2.0,1,1,95,112,creature,17727
map_546_difficulty_0,trash,0,3320001,2,2.0,1,1,95,112,creature,17728
map_546_difficulty_0,trash,0,3320001,2,2.0,1,1,95,112,creature,17729
map_546_difficulty_0,trash,0,3320001,2,2.0,1,1,95,112,creature,17730
map_546_difficulty_0,trash,0,3320001,2,2.0,1,1,95,112,creature,17731
map_546_difficulty_0,trash,0,3320001,2,2.0,1,1,95,112,creature,17732
map_546_difficulty_0,trash,0,3320001,2,2.0,1,1,95,112,creature,17734
map_546_difficulty_0,trash,0,3320001,2,2.0,1,1,95,112,creature,17735
map_546_difficulty_0,trash,0,3320001,2,2.0,1,1,95,112,creature,17771
map_546_difficulty_0,trash,0,3320001,2,2.0,1,1,95,112,creature,17871
map_546_difficulty_0,trash,0,3320001,2,2.0,1,1,95,112,creature,19632
map_546_difficulty_0,boss_000322,1,3320002,7,2.0,1,1,95,112,creature,18105
map_546_difficulty_0,boss_000329,2,3320003,11,2.0,1,1,95,112,creature,17826
map_546_difficulty_0,boss_000331,3,3320004,11,2.0,1,1,95,112,creature,17882
map_546_difficulty_1,boss_000320,0,3330000,21,2.0,1,2,95,112,creature,17770
map_546_difficulty_1,trash,0,3330001,3,2.0,1,2,95,112,creature,17723
map_546_difficulty_1,trash,0,3330001,3,2.0,1,2,95,112,creature,17724
map_546_difficulty_1,trash,0,3330001,3,2.0,1,2,95,112,creature,17725
map_546_difficulty_1,trash,0,3330001,3,2.0,1,2,95,112,creature,17726
map_546_difficulty_1,trash,0,3330001,3,2.0,1,2,95,112,creature,17727
map_546_difficulty_1,trash,0,3330001,3,2.0,1,2,95,112,creature,17728
map_546_difficulty_1,trash,0,3330001,3,2.0,1,2,95,112,creature,17729
map_546_difficulty_1,trash,0,3330001,3,2.0,1,2,95,112,creature,17730
map_546_difficulty_1,trash,0,3330001,3,2.0,1,2,95,112,creature,17731
map_546_difficulty_1,trash,0,3330001,3,2.0,1,2,95,112,creature,17732
map_546_difficulty_1,trash,0,3330001,3,2.0,1,2,95,112,creature,17734
map_546_difficulty_1,trash,0,3330001,3,2.0,1,2,95,112,creature,17735
map_546_difficulty_1,trash,0,3330001,3,2.0,1,2,95,112,creature,17771
map_546_difficulty_1,trash,0,3330001,3,2.0,1,2,95,112,creature,17871
map_546_difficulty_1,trash,0,3330001,3,2.0,1,2,95,112,creature,19632
map_546_difficulty_1,boss_000322,1,3330002,8,2.0,1,2,95,112,creature,18105
map_546_difficulty_1,boss_000329,2,3330003,12,2.0,1,2,95,112,creature,17826
map_546_difficulty_1,boss_000331,3,3330004,12,2.0,1,2,95,112,creature,17882
map_547_difficulty_0,boss_000301,0,3340000,10,2.0,1,1,95,108,creature,17941
map_547_difficulty_0,trash,0,3340001,1,2.0,1,1,95,108,creature,17816
map_547_difficulty_0,trash,0,3340001,1,2.0,1,1,95,108,creature,17817
map_547_difficulty_0,trash,0,3340001,1,2.0,1,1,95,108,creature,17938
map_547_difficulty_0,trash,0,3340001,1,2.0,1,1,95,108,creature,17940
map_547_difficulty_0,trash,0,3340001,1,2.0,1,1,95,108,creature,17957
map_547_difficulty_0,trash,0,3340001,1,2.0,1,1,95,108,creature,17958
map_547_difficulty_0,trash,0,3340001,1,2.0,1,1,95,108,creature,17959
map_547_difficulty_0,trash,0,3340001,1,2.0,1,1,95,108,creature,17960
map_547_difficulty_0,trash,0,3340001,1,2.0,1,1,95,108,creature,17961
map_547_difficulty_0,trash,0,3340001,1,2.0,1,1,95,108,creature,17962
map_547_difficulty_0,trash,0,3340001,1,2.0,1,1,95,108,creature,17963
map_547_difficulty_0,trash,0,3340001,1,2.0,1,1,95,108,creature,17964
map_547_difficulty_0,trash,0,3340001,1,2.0,1,1,95,108,creature,21126
map_547_difficulty_0,trash,0,3340001,1,2.0,1,1,95,108,creature,21127
map_547_difficulty_0,boss_000302,1,3340002,12,2.0,1,1,95,108,creature,17991
map_547_difficulty_0,boss_000303,2,3340003,6,2.0,1,1,95,108,creature,17942
map_547_difficulty_1,boss_000301,0,3350000,16,2.0,1,2,95,108,creature,17941
map_547_difficulty_1,trash,0,3350001,8,2.0,1,2,95,108,creature,17816
map_547_difficulty_1,trash,0,3350001,8,2.0,1,2,95,108,creature,17817
map_547_difficulty_1,trash,0,3350001,8,2.0,1,2,95,108,creature,17938
map_547_difficulty_1,trash,0,3350001,8,2.0,1,2,95,108,creature,17940
map_547_difficulty_1,trash,0,3350001,8,2.0,1,2,95,108,creature,17957
map_547_difficulty_1,trash,0,3350001,8,2.0,1,2,95,108,creature,17958
map_547_difficulty_1,trash,0,3350001,8,2.0,1,2,95,108,creature,17959
map_547_difficulty_1,trash,0,3350001,8,2.0,1,2,95,108,creature,17960
map_547_difficulty_1,trash,0,3350001,8,2.0,1,2,95,108,creature,17961
map_547_difficulty_1,trash,0,3350001,8,2.0,1,2,95,108,creature,17962
map_547_difficulty_1,trash,0,3350001,8,2.0,1,2,95,108,creature,17963
map_547_difficulty_1,trash,0,3350001,8,2.0,1,2,95,108,creature,17964
map_547_difficulty_1,trash,0,3350001,8,2.0,1,2,95,108,creature,21126
map_547_difficulty_1,trash,0,3350001,8,2.0,1,2,95,108,creature,21127
map_547_difficulty_1,boss_000302,1,3350002,10,2.0,1,2,95,108,creature,17991
map_547_difficulty_1,boss_000303,2,3350003,10,2.0,1,2,95,108,creature,17942
map_548_difficulty_0,boss_000623,0,3360000,9,2.0,1,1,126,155,creature,21216
map_548_difficulty_0,trash,0,3360001,2,2.0,1,1,126,155,creature,21218
map_548_difficulty_0,trash,0,3360001,2,2.0,1,1,126,155,creature,21220
map_548_difficulty_0,trash,0,3360001,2,2.0,1,1,126,155,creature,21221
map_548_difficulty_0,trash,0,3360001,2,2.0,1,1,126,155,creature,21224
map_548_difficulty_0,trash,0,3360001,2,2.0,1,1,126,155,creature,21225
map_548_difficulty_0,trash,0,3360001,2,2.0,1,1,126,155,creature,21226
map_548_difficulty_0,trash,0,3360001,2,2.0,1,1,126,155,creature,21227
map_548_difficulty_0,trash,0,3360001,2,2.0,1,1,126,155,creature,21228
map_548_difficulty_0,trash,0,3360001,2,2.0,1,1,126,155,creature,21229
map_548_difficulty_0,trash,0,3360001,2,2.0,1,1,126,155,creature,21230
map_548_difficulty_0,trash,0,3360001,2,2.0,1,1,126,155,creature,21231
map_548_difficulty_0,trash,0,3360001,2,2.0,1,1,126,155,creature,21232
map_548_difficulty_0,trash,0,3360001,2,2.0,1,1,126,155,creature,21246
map_548_difficulty_0,trash,0,3360001,2,2.0,1,1,126,155,creature,21251
map_548_difficulty_0,trash,0,3360001,2,2.0,1,1,126,155,creature,21263
map_548_difficulty_0,trash,0,3360001,2,2.0,1,1,126,155,creature,21298
map_548_difficulty_0,trash,0,3360001,2,2.0,1,1,126,155,creature,21299
map_548_difficulty_0,trash,0,3360001,2,2.0,1,1,126,155,creature,21301
map_548_difficulty_0,trash,0,3360001,2,2.0,1,1,126,155,creature,21339
map_548_difficulty_0,trash,0,3360001,2,2.0,1,1,126,155,creature,21863
map_548_difficulty_0,boss_000625,1,3360002,9,2.0,1,1,126,155,creature,21215
map_548_difficulty_0,boss_000626,2,3360003,6,2.0,1,1,126,155,creature,21214
map_548_difficulty_0,boss_000627,3,3360004,3,2.0,1,1,126,155,creature,21213
map_548_difficulty_0,boss_000628,4,3360005,6,2.0,1,1,126,155,creature,21212
map_550_difficulty_0,boss_000730,0,3370000,6,2.0,1,1,126,155,creature,19514
map_550_difficulty_0,trash,0,3370001,5,2.0,1,1,126,155,creature,20031
map_550_difficulty_0,trash,0,3370001,5,2.0,1,1,126,155,creature,20032
map_550_difficulty_0,trash,0,3370001,5,2.0,1,1,126,155,creature,20033
map_550_difficulty_0,trash,0,3370001,5,2.0,1,1,126,155,creature,20034
map_550_difficulty_0,trash,0,3370001,5,2.0,1,1,126,155,creature,20035
map_550_difficulty_0,trash,0,3370001,5,2.0,1,1,126,155,creature,20036
map_550_difficulty_0,trash,0,3370001,5,2.0,1,1,126,155,creature,20037
map_550_difficulty_0,trash,0,3370001,5,2.0,1,1,126,155,creature,20038
map_550_difficulty_0,trash,0,3370001,5,2.0,1,1,126,155,creature,20039
map_550_difficulty_0,trash,0,3370001,5,2.0,1,1,126,155,creature,20040
map_550_difficulty_0,trash,0,3370001,5,2.0,1,1,126,155,creature,20041
map_550_difficulty_0,trash,0,3370001,5,2.0,1,1,126,155,creature,20042
map_550_difficulty_0,trash,0,3370001,5,2.0,1,1,126,155,creature,20043
map_550_difficulty_0,trash,0,3370001,5,2.0,1,1,126,155,creature,20044
map_550_difficulty_0,trash,0,3370001,5,2.0,1,1,126,155,creature,20045
map_550_difficulty_0,trash,0,3370001,5,2.0,1,1,126,155,creature,20046
map_550_difficulty_0,trash,0,3370001,5,2.0,1,1,126,155,creature,20048
map_550_difficulty_0,trash,0,3370001,5,2.0,1,1,126,155,creature,20049
map_550_difficulty_0,trash,0,3370001,5,2.0,1,1,126,155,creature,20050
map_550_difficulty_0,trash,0,3370001,5,2.0,1,1,126,155,creature,20052
map_550_difficulty_0,boss_000731,1,3370002,14,2.0,1,1,126,155,creature,19516
map_550_difficulty_0,boss_000732,2,3370003,13,2.0,1,1,126,155,creature,18805
map_550_difficulty_0,boss_000733,3,3370004,12,2.0,1,1,126,155,creature,19622
map_552_difficulty_0,boss_000494,0,3380000,15,2.0,1,1,112,148,creature,20870
map_552_difficulty_0,trash,0,3380001,5,2.0,1,1,112,148,creature,20857
map_552_difficulty_0,trash,0,3380001,5,2.0,1,1,112,148,creature,20859
map_552_difficulty_0,trash,0,3380001,5,2.0,1,1,112,148,creature,20864
map_552_difficulty_0,trash,0,3380001,5,2.0,1,1,112,148,creature,20865
map_552_difficulty_0,trash,0,3380001,5,2.0,1,1,112,148,creature,20866
map_552_difficulty_0,trash,0,3380001,5,2.0,1,1,112,148,creature,20867
map_552_difficulty_0,trash,0,3380001,5,2.0,1,1,112,148,creature,20868
map_552_difficulty_0,trash,0,3380001,5,2.0,1,1,112,148,creature,20869
map_552_difficulty_0,trash,0,3380001,5,2.0,1,1,112,148,creature,20873
map_552_difficulty_0,trash,0,3380001,5,2.0,1,1,112,148,creature,20875
map_552_difficulty_0,trash,0,3380001,5,2.0,1,1,112,148,creature,20879
map_552_difficulty_0,trash,0,3380001,5,2.0,1,1,112,148,creature,20881
map_552_difficulty_0,trash,0,3380001,5,2.0,1,1,112,148,creature,20882
map_552_difficulty_0,trash,0,3380001,5,2.0,1,1,112,148,creature,20883
map_552_difficulty_0,trash,0,3380001,5,2.0,1,1,112,148,creature,20896
map_552_difficulty_0,trash,0,3380001,5,2.0,1,1,112,148,creature,20897
map_552_difficulty_0,trash,0,3380001,5,2.0,1,1,112,148,creature,20898
map_552_difficulty_0,trash,0,3380001,5,2.0,1,1,112,148,creature,20900
map_552_difficulty_0,trash,0,3380001,5,2.0,1,1,112,148,creature,20901
map_552_difficulty_0,trash,0,3380001,5,2.0,1,1,112,148,creature,20902
map_552_difficulty_0,trash,0,3380001,5,2.0,1,1,112,148,creature,21702
map_552_difficulty_0,boss_000496,1,3380002,25,2.0,1,1,112,148,creature,20885
map_552_difficulty_0,boss_000498,2,3380003,10,2.0,1,1,112,148,creature,20886
map_552_difficulty_1,boss_000494,0,3390000,11,2.0,1,2,112,148,creature,20870
map_552_difficulty_1,trash,0,3390001,12,2.0,1,2,112,148,creature,20857
map_552_difficulty_1,trash,0,3390001,12,2.0,1,2,112,148,creature,20859
map_552_difficulty_1,trash,0,3390001,12,2.0,1,2,112,148,creature,20864
map_552_difficulty_1,trash,0,3390001,12,2.0,1,2,112,148,creature,20865
map_552_difficulty_1,trash,0,3390001,12,2.0,1,2,112,148,creature,20866
map_552_difficulty_1,trash,0,3390001,12,2.0,1,2,112,148,creature,20867
map_552_difficulty_1,trash,0,3390001,12,2.0,1,2,112,148,creature,20868
map_552_difficulty_1,trash,0,3390001,12,2.0,1,2,112,148,creature,20869
map_552_difficulty_1,trash,0,3390001,12,2.0,1,2,112,148,creature,20873
map_552_difficulty_1,trash,0,3390001,12,2.0,1,2,112,148,creature,20875
map_552_difficulty_1,trash,0,3390001,12,2.0,1,2,112,148,creature,20879
map_552_difficulty_1,trash,0,3390001,12,2.0,1,2,112,148,creature,20881
map_552_difficulty_1,trash,0,3390001,12,2.0,1,2,112,148,creature,20882
map_552_difficulty_1,trash,0,3390001,12,2.0,1,2,112,148,creature,20883
map_552_difficulty_1,trash,0,3390001,12,2.0,1,2,112,148,creature,20896
map_552_difficulty_1,trash,0,3390001,12,2.0,1,2,112,148,creature,20897
map_552_difficulty_1,trash,0,3390001,12,2.0,1,2,112,148,creature,20898
map_552_difficulty_1,trash,0,3390001,12,2.0,1,2,112,148,creature,20900
map_552_difficulty_1,trash,0,3390001,12,2.0,1,2,112,148,creature,20901
map_552_difficulty_1,trash,0,3390001,12,2.0,1,2,112,148,creature,20902
map_552_difficulty_1,trash,0,3390001,12,2.0,1,2,112,148,creature,21702
map_552_difficulty_1,boss_000496,1,3390002,25,2.0,1,2,112,148,creature,20885
map_552_difficulty_1,boss_000498,2,3390003,18,2.0,1,2,112,148,creature,20886
map_553_difficulty_0,boss_000502,0,3400000,12,2.0,1,1,112,148,creature,17976
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,17993
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,17994
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,18155
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,18404
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,18405
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,18419
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,18420
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,18421
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,18422
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,18587
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,19486
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,19505
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,19507
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,19508
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,19509
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,19511
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,19512
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,19513
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,19557
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,19598
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,19608
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,19633
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,19843
map_553_difficulty_0,trash,0,3400001,3,2.0,1,1,112,148,creature,19865
map_553_difficulty_0,boss_000505,1,3400002,5,2.0,1,1,112,148,creature,17975
map_553_difficulty_0,boss_000507,2,3400003,7,2.0,1,1,112,148,creature,17978
map_553_difficulty_0,boss_000509,3,3400004,6,2.0,1,1,112,148,creature,17980
map_553_difficulty_0,boss_000511,4,3400005,15,2.0,1,1,112,148,creature,17977
map_553_difficulty_1,boss_000502,0,3410000,12,2.0,1,2,112,148,creature,17976
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,17993
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,17994
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,18155
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,18404
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,18405
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,18419
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,18420
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,18421
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,18422
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,18587
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,19486
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,19505
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,19507
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,19508
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,19509
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,19511
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,19512
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,19513
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,19557
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,19598
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,19608
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,19633
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,19843
map_553_difficulty_1,trash,0,3410001,6,2.0,1,2,112,148,creature,19865
map_553_difficulty_1,boss_000505,1,3410002,13,2.0,1,2,112,148,creature,17975
map_553_difficulty_1,boss_000507,2,3410003,10,2.0,1,2,112,148,creature,17978
map_553_difficulty_1,boss_000509,3,3410004,13,2.0,1,2,112,148,creature,17980
map_553_difficulty_1,boss_000511,4,3410005,13,2.0,1,2,112,148,creature,17977
map_554_difficulty_0,boss_000513,0,3420000,7,2.0,1,1,119,148,creature,19219
map_554_difficulty_0,trash,0,3420001,1,2.0,1,1,119,148,creature,19166
map_554_difficulty_0,trash,0,3420001,1,2.0,1,1,119,148,creature,19167
map_554_difficulty_0,trash,0,3420001,1,2.0,1,1,119,148,creature,19168
map_554_difficulty_0,trash,0,3420001,1,2.0,1,1,119,148,creature,19218
map_554_difficulty_0,trash,0,3420001,1,2.0,1,1,119,148,creature,19231
map_554_difficulty_0,trash,0,3420001,1,2.0,1,1,119,148,creature,19510
map_554_difficulty_0,trash,0,3420001,1,2.0,1,1,119,148,creature,19710
map_554_difficulty_0,trash,0,3420001,1,2.0,1,1,119,148,creature,19712
map_554_difficulty_0,trash,0,3420001,1,2.0,1,1,119,148,creature,19713
map_554_difficulty_0,trash,0,3420001,1,2.0,1,1,119,148,creature,19716
map_554_difficulty_0,trash,0,3420001,1,2.0,1,1,119,148,creature,19735
map_554_difficulty_0,trash,0,3420001,1,2.0,1,1,119,148,creature,20059
map_554_difficulty_0,trash,0,3420001,1,2.0,1,1,119,148,creature,20988
map_554_difficulty_0,trash,0,3420001,1,2.0,1,1,119,148,creature,20990
map_554_difficulty_0,boss_000515,1,3420002,7,2.0,1,1,119,148,creature,19221
map_554_difficulty_0,boss_000517,2,3420003,10,2.0,1,1,119,148,creature,19220
map_554_difficulty_1,boss_000513,0,3430000,10,2.0,1,2,119,148,creature,19219
map_554_difficulty_1,trash,0,3430001,3,2.0,1,2,119,148,creature,19166
map_554_difficulty_1,trash,0,3430001,3,2.0,1,2,119,148,creature,19167
map_554_difficulty_1,trash,0,3430001,3,2.0,1,2,119,148,creature,19168
map_554_difficulty_1,trash,0,3430001,3,2.0,1,2,119,148,creature,19218
map_554_difficulty_1,trash,0,3430001,3,2.0,1,2,119,148,creature,19231
map_554_difficulty_1,trash,0,3430001,3,2.0,1,2,119,148,creature,19510
map_554_difficulty_1,trash,0,3430001,3,2.0,1,2,119,148,creature,19710
