equivalence_group,RequiredLevel,ItemLevel,quality,eligible_profile_count,items_placed,dominant_profile,dominant_profile_share,distribution_entropy,warning
"item-level=26;required-level=20;candidate-band=23-27-18-22,25-26-20-21,26-26-20-20",20,26,2,3,114,map_48_difficulty_0,0.35964912280701755,1.0970133669284177,False
"item-level=26;required-level=20;candidate-band=23-27-18-22,25-26-20-21,26-26-20-20",20,26,3,3,38,map_48_difficulty_0,0.34210526315789475,1.097913446793334,False
"item-level=26;required-level=21;candidate-band=25-26-20-21,26-26-19-21,26-27-21-22",21,26,2,3,117,map_33_difficulty_0,0.38461538461538464,1.0928305535284886,False
"item-level=26;required-level=21;candidate-band=25-26-20-21,26-26-19-21,26-27-21-22",21,26,3,3,52,map_33_difficulty_0,0.4423076923076923,1.0566301299413605,False
item-level=26;required-level=22;candidate-band=26-27-21-22,22,26,2,1,121,map_48_difficulty_0,1.0,-0.0,False
item-level=26;required-level=22;candidate-band=26-27-21-22,22,26,3,1,49,map_48_difficulty_0,1.0,-0.0,False
item-level=271;required-level=80;candidate-band=271-271-80-80,80,271,4,4,144,map_724_difficulty_2,0.2638888888888889,1.3853294327251817,False
item-level=277;required-level=80;candidate-band=277-277-80-80,80,277,4,1,88,map_631_difficulty_3,1.0,-0.0,False
"item-level=27;required-level=20;candidate-band=23-27-18-22,26-27-20-21",20,27,2,2,109,map_33_difficulty_0,0.5229357798165137,0.6920947112859916,False
"item-level=27;required-level=20;candidate-band=23-27-18-22,26-27-20-21",20,27,3,2,34,map_48_difficulty_0,0.5,0.6931471805599453,False
"item-level=27;required-level=21;candidate-band=26-27-20-21,26-27-21-22",21,27,2,2,106,map_48_difficulty_0,0.5188679245283019,0.6924350143316284,False
"item-level=27;required-level=21;candidate-band=26-27-20-21,26-27-21-22",21,27,3,2,35,map_48_difficulty_0,0.6,0.6730116670092565,False
"item-level=27;required-level=22;candidate-band=27-27-22-22,27-28-22-23,27-32-22-27",22,27,2,3,95,map_34_difficulty_0,0.37894736842105264,1.0932241399335387,False
"item-level=27;required-level=22;candidate-band=27-27-22-22,27-28-22-23,27-32-22-27",22,27,3,3,33,map_48_difficulty_0,0.48484848484848486,1.0047654731191165,False
"item-level=27;required-level=23;candidate-band=27-28-22-23,27-32-22-27",23,27,2,2,114,map_47_difficulty_0,0.543859649122807,0.689294893666163,False
"item-level=27;required-level=23;candidate-band=27-28-22-23,27-32-22-27",23,27,3,2,38,map_48_difficulty_0,0.5526315789473685,0.6875967375909238,False
"item-level=27;required-level=24;candidate-band=27-29-22-24,27-32-22-27",24,27,2,2,89,map_48_difficulty_0,0.5842696629213483,0.6788764131695497,False
"item-level=27;required-level=24;candidate-band=27-29-22-24,27-32-22-27",24,27,3,2,37,map_47_difficulty_0,0.5405405405405406,0.689856498589211,False
item-level=27;required-level=25;candidate-band=27-32-22-27,25,27,2,1,116,map_47_difficulty_0,1.0,-0.0,False
item-level=27;required-level=25;candidate-band=27-32-22-27,25,27,3,1,44,map_47_difficulty_0,1.0,-0.0,False
item-level=27;required-level=26;candidate-band=27-32-22-27,26,27,2,1,102,map_47_difficulty_0,1.0,-0.0,False
item-level=27;required-level=26;candidate-band=27-32-22-27,26,27,3,1,41,map_47_difficulty_0,1.0,-0.0,False
item-level=284;required-level=80;candidate-band=284-284-80-80,80,284,4,2,30,map_724_difficulty_3,0.5,0.6931471805599453,False
"item-level=28;required-level=22;candidate-band=27-28-22-23,27-32-22-27",22,28,2,2,93,map_48_difficulty_0,0.5483870967741935,0.6884572217893625,False
"item-level=28;required-level=22;candidate-band=27-28-22-23,27-32-22-27",22,28,3,2,44,map_48_difficulty_0,0.6363636363636364,0.6554817739013927,False
"item-level=28;required-level=23;candidate-band=27-28-22-23,28-31-23-26",23,28,2,2,93,map_47_difficulty_0,0.5483870967741935,0.6884572217893625,False
"item-level=28;required-level=23;candidate-band=27-28-22-23,28-31-23-26",23,28,3,2,52,map_47_difficulty_0,0.5576923076923077,0.6864755255818468,False
"item-level=28;required-level=24;candidate-band=28-29-23-24,28-31-23-26,28-35-23-30",24,28,2,3,110,map_47_difficulty_0,0.35454545454545455,1.0970337766665799,False
"item-level=28;required-level=24;candidate-band=28-29-23-24,28-31-23-26,28-35-23-30",24,28,3,3,46,map_90_difficulty_0,0.391304347826087,1.089689520279006,False
"item-level=28;required-level=25;candidate-band=28-31-23-26,28-35-23-30",25,28,2,2,110,map_47_difficulty_0,0.5636363636363636,0.6850259985526486,False
"item-level=28;required-level=25;candidate-band=28-31-23-26,28-35-23-30",25,28,3,2,32,map_47_difficulty_0,0.53125,0.6911927820032008,False
"item-level=28;required-level=26;candidate-band=28-31-23-26,28-35-23-30",26,28,2,2,95,map_90_difficulty_0,0.5052631578947369,0.6930917778747354,False
"item-level=28;required-level=26;candidate-band=28-31-23-26,28-35-23-30",26,28,3,2,46,map_47_difficulty_0,0.6086956521739131,0.6693279632926454,False
"item-level=28;required-level=27;candidate-band=27-32-22-27,28-35-23-30",27,28,2,2,135,map_47_difficulty_0,0.5333333333333333,0.6909233093138181,False
"item-level=28;required-level=27;candidate-band=27-32-22-27,28-35-23-30",27,28,3,2,41,map_90_difficulty_0,0.5853658536585366,0.6785008770139085,False
"item-level=29;required-level=22;candidate-band=27-29-22-24,27-32-22-27",22,29,2,2,117,map_47_difficulty_0,0.5213675213675214,0.6922337604751891,False
"item-level=29;required-level=22;candidate-band=27-29-22-24,27-32-22-27",22,29,3,2,41,map_48_difficulty_0,0.5365853658536586,0.6904678087032025,False
"item-level=29;required-level=23;candidate-band=28-29-23-24,28-31-23-26,28-35-23-30",23,29,2,3,110,map_90_difficulty_0,0.34545454545454546,1.0980311022508848,False
"item-level=29;required-level=23;candidate-band=28-29-23-24,28-31-23-26,28-35-23-30",23,29,3,3,52,map_47_difficulty_0,0.38461538461538464,1.088010262277112,False
"item-level=29;required-level=24;candidate-band=28-29-23-24,28-31-23-26,28-35-23-30",24,29,2,3,121,map_90_difficulty_0,0.371900826446281,1.095324758994512,False
"item-level=29;required-level=24;candidate-band=28-29-23-24,28-31-23-26,28-35-23-30",24,29,3,3,49,map_48_difficulty_0,0.4489795918367347,1.0603672056514117,False
"item-level=29;required-level=25;candidate-band=28-31-23-26,28-35-23-30",25,29,2,2,101,map_90_difficulty_0,0.5148514851485149,0.6927059824486363,False
"item-level=29;required-level=25;candidate-band=28-31-23-26,28-35-23-30",25,29,3,2,44,map_47_difficulty_0,0.5227272727272727,0.6921137666782082,False
"item-level=29;required-level=26;candidate-band=28-31-23-26,28-35-23-30",26,29,2,2,104,map_90_difficulty_0,0.5096153846153846,0.6929622579182662,False
"item-level=29;required-level=26;candidate-band=28-31-23-26,28-35-23-30",26,29,3,2,51,map_90_difficulty_0,0.5098039215686274,0.6929549344838639,False
"item-level=29;required-level=27;candidate-band=27-32-22-27,28-35-23-30",27,29,2,2,123,map_90_difficulty_0,0.5365853658536586,0.6904678087032025,False
"item-level=29;required-level=27;candidate-band=27-32-22-27,28-35-23-30",27,29,3,2,34,map_47_difficulty_0,0.5294117647058824,0.6914160776171183,False
item-level=29;required-level=28;candidate-band=28-35-23-30,28,29,2,1,105,map_90_difficulty_0,1.0,-0.0,False
item-level=29;required-level=28;candidate-band=28-35-23-30,28,29,3,1,37,map_90_difficulty_0,1.0,-0.0,False
"item-level=30;required-level=23;candidate-band=28-31-23-26,28-35-23-30",23,30,2,2,102,map_90_difficulty_0,0.5,0.6931471805599453,False
"item-level=30;required-level=23;candidate-band=28-31-23-26,28-35-23-30",23,30,3,2,35,map_47_difficulty_0,0.5714285714285714,0.6829081047004717,False
"item-level=30;required-level=24;candidate-band=28-31-23-26,28-35-23-30",24,30,2,2,104,map_90_difficulty_0,0.5192307692307693,0.6924073531233138,False
"item-level=30;required-level=24;candidate-band=28-31-23-26,28-35-23-30",24,30,3,2,38,map_90_difficulty_0,0.631578947368421,0.6581099875431143,False
item-level=30;required-level=25;candidate-band=28-31-23-26,25,30,2,1,107,map_47_difficulty_0,1.0,-0.0,False
item-level=30;required-level=25;candidate-band=28-31-23-26,25,30,3,1,30,map_47_difficulty_0,1.0,-0.0,False
item-level=30;required-level=26;candidate-band=28-31-23-26,26,30,2,1,104,map_47_difficulty_0,1.0,-0.0,False
item-level=30;required-level=26;candidate-band=28-31-23-26,26,30,3,1,46,map_47_difficulty_0,1.0,-0.0,False
item-level=30;required-level=27;candidate-band=30-33-25-27,27,30,2,1,99,map_47_difficulty_0,1.0,-0.0,False
item-level=30;required-level=27;candidate-band=30-33-25-27,27,30,3,1,43,map_47_difficulty_0,1.0,-0.0,False
"item-level=30;required-level=28;candidate-band=28-35-23-30,30-44-25-34",28,30,2,2,92,map_90_difficulty_0,0.6630434782608695,0.6389960873358715,False
"item-level=30;required-level=28;candidate-band=28-35-23-30,30-44-25-34",28,30,3,2,31,map_90_difficulty_0,0.6129032258064516,0.667431707658747,False
"item-level=30;required-level=29;candidate-band=28-35-23-30,30-44-25-34",29,30,2,2,115,map_90_difficulty_0,0.5739130434782609,0.6821807580922519,False
"item-level=30;required-level=29;candidate-band=28-35-23-30,30-44-25-34",29,30,3,2,31,map_189_difficulty_0,0.5806451612903226,0.6800829048357611,False
"item-level=31;required-level=24;candidate-band=28-31-23-26,28-35-23-30,31-31-24-24",24,31,2,3,97,map_47_difficulty_0,0.36082474226804123,1.095602620254609,False
"item-level=31;required-level=24;candidate-band=28-31-23-26,28-35-23-30,31-31-24-24",24,31,3,3,33,map_48_difficulty_0,0.45454545454545453,1.0637155529842894,False
item-level=31;required-level=25;candidate-band=30-33-25-27,25,31,2,1,116,map_47_difficulty_0,1.0,-0.0,False
item-level=31;required-level=25;candidate-band=30-33-25-27,25,31,3,1,38,map_47_difficulty_0,1.0,-0.0,False
item-level=31;required-level=26;candidate-band=30-33-25-27,26,31,2,1,91,map_47_difficulty_0,1.0,-0.0,False
item-level=31;required-level=26;candidate-band=30-33-25-27,26,31,3,1,39,map_47_difficulty_0,1.0,-0.0,False
item-level=31;required-level=27;candidate-band=30-33-25-27,27,31,2,1,104,map_47_difficulty_0,1.0,-0.0,False
item-level=31;required-level=27;candidate-band=30-33-25-27,27,31,3,1,28,map_47_difficulty_0,1.0,-0.0,False
"item-level=31;required-level=28;candidate-band=28-35-23-30,30-44-25-34",28,31,2,2,98,map_90_difficulty_0,0.5612244897959183,0.6856314566031323,False
"item-level=31;required-level=28;candidate-band=28-35-23-30,30-44-25-34",28,31,3,2,44,map_189_difficulty_0,0.5454545454545454,0.6890092384766586,False
"item-level=31;required-level=29;candidate-band=28-35-23-30,30-44-25-34",29,31,2,2,97,map_189_difficulty_0,0.5360824742268041,0.6905410258652528,False
"item-level=31;required-level=29;candidate-band=28-35-23-30,30-44-25-34",29,31,3,2,33,map_189_difficulty_0,0.5151515151515151,0.6926879734424749,False
"item-level=31;required-level=30;candidate-band=28-35-23-30,30-44-25-34",30,31,2,2,83,map_90_difficulty_0,0.5180722891566265,0.692493822984783,False
"item-level=31;required-level=30;candidate-band=28-35-23-30,30-44-25-34",30,31,3,2,39,map_90_difficulty_0,0.5384615384615384,0.6901856760188042,False
item-level=32;required-level=25;candidate-band=30-33-25-27,25,32,2,1,91,map_47_difficulty_0,1.0,-0.0,False
item-level=32;required-level=25;candidate-band=30-33-25-27,25,32,3,1,37,map_47_difficulty_0,1.0,-0.0,False
item-level=32;required-level=26;candidate-band=30-33-25-27,26,32,2,1,101,map_47_difficulty_0,1.0,-0.0,False
item-level=32;required-level=26;candidate-band=30-33-25-27,26,32,3,1,41,map_47_difficulty_0,1.0,-0.0,False
item-level=32;required-level=27;candidate-band=32-32-27-27,27,32,2,2,101,map_90_difficulty_0,0.5544554455445545,0.6872046087142025,False
item-level=32;required-level=27;candidate-band=32-32-27-27,27,32,3,2,32,map_47_difficulty_0,0.59375,0.6754645824509031,False
"item-level=32;required-level=28;candidate-band=28-35-23-30,30-44-25-34",28,32,2,2,116,map_90_difficulty_0,0.5948275862068966,0.6750532419892642,False
"item-level=32;required-level=28;candidate-band=28-35-23-30,30-44-25-34",28,32,3,2,43,map_90_difficulty_0,0.6046511627906976,0.6710806543560228,False
"item-level=32;required-level=29;candidate-band=28-35-23-30,30-44-25-34",29,32,2,2,109,map_90_difficulty_0,0.5229357798165137,0.6920947112859916,False
"item-level=32;required-level=29;candidate-band=28-35-23-30,30-44-25-34",29,32,3,2,37,map_189_difficulty_0,0.5675675675675675,0.6839884329677817,False
"item-level=32;required-level=30;candidate-band=28-35-23-30,30-44-25-34",30,32,2,2,107,map_90_difficulty_0,0.5607476635514018,0.6857483576983661,False
"item-level=32;required-level=30;candidate-band=28-35-23-30,30-44-25-34",30,32,3,2,42,map_189_difficulty_0,0.6428571428571429,0.6517565611726531,False
item-level=32;required-level=31;candidate-band=30-44-25-34,31,32,2,1,110,map_189_difficulty_0,1.0,-0.0,False
item-level=32;required-level=31;candidate-band=30-44-25-34,31,32,3,1,34,map_189_difficulty_0,1.0,-0.0,False
item-level=33;required-level=26;candidate-band=30-33-25-27,26,33,2,1,104,map_47_difficulty_0,1.0,-0.0,False
item-level=33;required-level=26;candidate-band=30-33-25-27,26,33,3,1,41,map_47_difficulty_0,1.0,-0.0,False
item-level=33;required-level=27;candidate-band=33-34-27-27,27,33,2,1,105,map_47_difficulty_0,1.0,-0.0,False
item-level=33;required-level=27;candidate-band=33-34-27-27,27,33,3,1,43,map_47_difficulty_0,1.0,-0.0,False
item-level=33;required-level=28;candidate-band=33-34-28-28,28,33,2,1,102,map_90_difficulty_0,1.0,-0.0,False
item-level=33;required-level=28;candidate-band=33-34-28-28,28,33,3,1,36,map_90_difficulty_0,1.0,-0.0,False
"item-level=33;required-level=29;candidate-band=28-35-23-30,30-44-25-34",29,33,2,2,88,map_90_difficulty_0,0.5113636363636364,0.6928888938590294,False
"item-level=33;required-level=29;candidate-band=28-35-23-30,30-44-25-34",29,33,3,2,44,map_90_difficulty_0,0.5681818181818182,0.6838206287849113,False
"item-level=33;required-level=30;candidate-band=28-35-23-30,30-44-25-34",30,33,2,2,106,map_189_difficulty_0,0.5188679245283019,0.6924350143316284,False
"item-level=33;required-level=30;candidate-band=28-35-23-30,30-44-25-34",30,33,3,2,39,map_189_difficulty_0,0.5384615384615384,0.6901856760188042,False
item-level=33;required-level=31;candidate-band=30-44-25-34,31,33,2,1,108,map_189_difficulty_0,1.0,-0.0,False
item-level=33;required-level=31;candidate-band=30-44-25-34,31,33,3,1,47,map_189_difficulty_0,1.0,-0.0,False
item-level=33;required-level=32;candidate-band=30-44-25-34,32,33,2,1,119,map_189_difficulty_0,1.0,-0.0,False
item-level=33;required-level=32;candidate-band=30-44-25-34,32,33,3,1,41,map_189_difficulty_0,1.0,-0.0,False
item-level=34;required-level=27;candidate-band=33-34-27-27,27,34,2,1,93,map_47_difficulty_0,1.0,-0.0,False
item-level=34;required-level=27;candidate-band=33-34-27-27,27,34,3,1,33,map_47_difficulty_0,1.0,-0.0,False
item-level=34;required-level=28;candidate-band=33-34-28-28,28,34,2,1,128,map_90_difficulty_0,1.0,-0.0,False
item-level=34;required-level=28;candidate-band=33-34-28-28,28,34,3,1,48,map_90_difficulty_0,1.0,-0.0,False
"item-level=34;required-level=29;candidate-band=28-35-23-30,34-34-29-29,34-35-29-30",29,34,2,3,129,map_90_difficulty_0,0.3643410852713178,1.0934502951533507,False
"item-level=34;required-level=29;candidate-band=28-35-23-30,34-34-29-29,34-35-29-30",29,34,3,3,33,map_47_difficulty_0,0.45454545454545453,1.0637155529842894,False
"item-level=34;required-level=30;candidate-band=34-35-29-30,34-36-29-31",30,34,2,2,97,map_47_difficulty_0,0.5360824742268041,0.6905410258652528,False
"item-level=34;required-level=30;candidate-band=34-35-29-30,34-36-29-31",30,34,3,2,42,map_47_difficulty_0,0.5952380952380952,0.6748952737438281,False
item-level=34;required-level=31;candidate-band=34-36-29-31,31,34,2,1,117,map_189_difficulty_0,1.0,-0.0,False
item-level=34;required-level=31;candidate-band=34-36-29-31,31,34,3,1,49,map_189_difficulty_0,1.0,-0.0,False
item-level=34;required-level=32;candidate-band=30-44-25-34,32,34,2,1,96,map_189_difficulty_0,1.0,-0.0,False
item-level=34;required-level=32;candidate-band=30-44-25-34,32,34,3,1,42,map_189_difficulty_0,1.0,-0.0,False
item-level=34;required-level=33;candidate-band=30-44-25-34,33,34,2,1,110,map_189_difficulty_0,1.0,-0.0,False
item-level=34;required-level=33;candidate-band=30-44-25-34,33,34,3,1,49,map_189_difficulty_0,1.0,-0.0,False
"item-level=35;required-level=28;candidate-band=28-35-23-30,30-44-25-34",28,35,2,2,87,map_90_difficulty_0,0.5632183908045977,0.6851326166198324,False
"item-level=35;required-level=28;candidate-band=28-35-23-30,30-44-25-34",28,35,3,2,56,map_189_difficulty_0,0.6071428571428571,0.6700089798274271,False
"item-level=35;required-level=29;candidate-band=34-35-29-30,34-36-29-31",29,35,2,2,118,map_189_difficulty_0,0.5932203389830508,0.6756650018636826,False
"item-level=35;required-level=29;candidate-band=34-35-29-30,34-36-29-31",29,35,3,2,34,map_47_difficulty_0,0.5294117647058824,0.6914160776171183,False
"item-level=35;required-level=30;candidate-band=34-35-29-30,35-35-30-30",30,35,2,2,116,map_47_difficulty_0,0.5086206896551724,0.6929985406149266,False
"item-level=35;required-level=30;candidate-band=34-35-29-30,35-35-30-30",30,35,3,2,36,map_189_difficulty_0,0.5833333333333334,0.6791932659915256,False
item-level=35;required-level=31;candidate-band=34-36-29-31,31,35,2,1,102,map_189_difficulty_0,1.0,-0.0,False
item-level=35;required-level=31;candidate-band=34-36-29-31,31,35,3,1,40,map_189_difficulty_0,1.0,-0.0,False
"item-level=35;required-level=32;candidate-band=35-42-30-37,35-45-30-40",32,35,2,2,101,map_70_difficulty_0,0.5742574257425742,0.6820779466777396,False
"item-level=35;required-level=32;candidate-band=35-42-30-37,35-45-30-40",32,35,3,2,54,map_70_difficulty_0,0.5740740740740741,0.6821327446122378,False
"item-level=35;required-level=33;candidate-band=35-42-30-37,35-45-30-40",33,35,2,2,90,map_70_difficulty_0,0.5111111111111111,0.6929002466535776,False
"item-level=35;required-level=33;candidate-band=35-42-30-37,35-45-30-40",33,35,3,2,41,map_70_difficulty_0,0.5609756097560976,0.6856925884481759,False
"item-level=35;required-level=34;candidate-band=35-42-30-37,35-45-30-40",34,35,2,2,125,map_70_difficulty_0,0.528,0.6915783599888489,False
"item-level=35;required-level=34;candidate-band=35-42-30-37,35-45-30-40",34,35,3,2,35,map_70_difficulty_0,0.5428571428571428,0.6894691997751603,False
item-level=36;required-level=29;candidate-band=34-36-29-31,29,36,2,1,116,map_189_difficulty_0,1.0,-0.0,False
item-level=36;required-level=29;candidate-band=34-36-29-31,29,36,3,1,45,map_189_difficulty_0,1.0,-0.0,False
"item-level=36;required-level=30;candidate-band=34-36-29-31,36-36-30-30",30,36,2,2,90,map_189_difficulty_0,0.5111111111111111,0.6929002466535776,False
"item-level=36;required-level=30;candidate-band=34-36-29-31,36-36-30-30",30,36,3,2,42,map_47_difficulty_0,0.5238095238095238,0.6920129648318738,False
item-level=36;required-level=31;candidate-band=34-36-29-31,31,36,2,1,100,map_189_difficulty_0,1.0,-0.0,False
item-level=36;required-level=31;candidate-band=34-36-29-31,31,36,3,1,35,map_189_difficulty_0,1.0,-0.0,False
"item-level=36;required-level=32;candidate-band=35-42-30-37,35-45-30-40",32,36,2,2,93,map_70_difficulty_0,0.5376344086021505,0.6903118023335733,False
"item-level=36;required-level=32;candidate-band=35-42-30-37,35-45-30-40",32,36,3,2,45,map_129_difficulty_0,0.5333333333333333,0.6909233093138181,False
"item-level=36;required-level=33;candidate-band=35-42-30-37,35-45-30-40",33,36,2,2,101,map_70_difficulty_0,0.504950495049505,0.6930981649566266,False
"item-level=36;required-level=33;candidate-band=35-42-30-37,35-45-30-40",33,36,3,2,43,map_70_difficulty_0,0.5581395348837209,0.686371452146747,False
"item-level=36;required-level=34;candidate-band=35-42-30-37,35-45-30-40",34,36,2,2,100,map_129_difficulty_0,0.59,0.6768585467349507,False
"item-level=36;required-level=34;candidate-band=35-42-30-37,35-45-30-40",34,36,3,2,45,map_129_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=36;required-level=35;candidate-band=35-42-30-37,35-45-30-40",35,36,2,2,80,map_129_difficulty_0,0.525,0.6918966592050799,False
"item-level=36;required-level=35;candidate-band=35-42-30-37,35-45-30-40",35,36,3,2,40,map_70_difficulty_0,0.55,0.6881388137135884,False
"item-level=37;required-level=30;candidate-band=35-42-30-37,35-45-30-40",30,37,2,2,119,map_70_difficulty_0,0.5042016806722689,0.6931118719034328,False
"item-level=37;required-level=30;candidate-band=35-42-30-37,35-45-30-40",30,37,3,2,54,map_129_difficulty_0,0.5185185185185185,0.6924611526112329,False
"item-level=37;required-level=31;candidate-band=35-42-30-37,35-45-30-40",31,37,2,2,105,map_129_difficulty_0,0.5523809523809524,0.687649570233094,False
"item-level=37;required-level=31;candidate-band=35-42-30-37,35-45-30-40",31,37,3,2,37,map_129_difficulty_0,0.5945945945945946,0.6751425885789244,False
"item-level=37;required-level=32;candidate-band=35-42-30-37,35-45-30-40",32,37,2,2,108,map_70_difficulty_0,0.5462962962962963,0.6888543401070146,False
"item-level=37;required-level=32;candidate-band=35-42-30-37,35-45-30-40",32,37,3,2,45,map_129_difficulty_0,0.6222222222222222,0.662965753462289,False
"item-level=37;required-level=33;candidate-band=35-42-30-37,35-45-30-40",33,37,2,2,118,map_129_difficulty_0,0.5677966101694916,0.6839260416848567,False
"item-level=37;required-level=33;candidate-band=35-42-30-37,35-45-30-40",33,37,3,2,39,map_70_difficulty_0,0.5384615384615384,0.6901856760188042,False
"item-level=37;required-level=34;candidate-band=35-42-30-37,35-45-30-40",34,37,2,2,118,map_129_difficulty_0,0.5084745762711864,0.6930035367960177,False
"item-level=37;required-level=34;candidate-band=35-42-30-37,35-45-30-40",34,37,3,2,34,map_70_difficulty_0,0.5294117647058824,0.6914160776171183,False
"item-level=37;required-level=35;candidate-band=35-42-30-37,35-45-30-40",35,37,2,2,115,map_129_difficulty_0,0.5391304347826087,0.6900816649627446,False
"item-level=37;required-level=35;candidate-band=35-42-30-37,35-45-30-40",35,37,3,2,32,map_129_difficulty_0,0.5625,0.6853142072764582,False
"item-level=37;required-level=36;candidate-band=35-42-30-37,35-45-30-40",36,37,2,2,111,map_129_difficulty_0,0.5585585585585585,0.6862732059950695,False
"item-level=37;required-level=36;candidate-band=35-42-30-37,35-45-30-40",36,37,3,2,36,map_70_difficulty_0,0.6111111111111112,0.6682484776645385,False
"item-level=38;required-level=31;candidate-band=35-42-30-37,35-45-30-40",31,38,2,2,113,map_70_difficulty_0,0.5575221238938053,0.6865149157559347,False
"item-level=38;required-level=31;candidate-band=35-42-30-37,35-45-30-40",31,38,3,2,39,map_129_difficulty_0,0.5384615384615384,0.6901856760188042,False
"item-level=38;required-level=32;candidate-band=35-42-30-37,35-45-30-40",32,38,2,2,95,map_70_difficulty_0,0.5157894736842106,0.6926484826961294,False
"item-level=38;required-level=32;candidate-band=35-42-30-37,35-45-30-40",32,38,3,2,36,map_129_difficulty_0,0.6111111111111112,0.6682484776645385,False
"item-level=38;required-level=33;candidate-band=35-42-30-37,35-45-30-40,38-39-33-34",33,38,2,3,103,map_129_difficulty_0,0.4077669902912621,1.084548407829626,False
"item-level=38;required-level=33;candidate-band=35-42-30-37,35-45-30-40,38-39-33-34",33,38,3,3,37,map_189_difficulty_0,0.43243243243243246,1.076752548142629,False
"item-level=38;required-level=34;candidate-band=35-42-30-37,35-45-30-40,38-39-33-34",34,38,2,3,99,map_189_difficulty_0,0.3838383838383838,1.0922572033790177,False
"item-level=38;required-level=34;candidate-band=35-42-30-37,35-45-30-40,38-39-33-34",34,38,3,3,39,map_189_difficulty_0,0.41025641025641024,1.0851732524354265,False
"item-level=38;required-level=35;candidate-band=35-42-30-37,35-45-30-40",35,38,2,2,104,map_129_difficulty_0,0.5192307692307693,0.6924073531233138,False
"item-level=38;required-level=35;candidate-band=35-42-30-37,35-45-30-40",35,38,3,2,57,map_129_difficulty_0,0.631578947368421,0.6581099875431143,False
"item-level=38;required-level=36;candidate-band=35-42-30-37,35-45-30-40",36,38,2,2,112,map_70_difficulty_0,0.5178571428571429,0.6925092898114951,False
"item-level=38;required-level=36;candidate-band=35-42-30-37,35-45-30-40",36,38,3,2,38,map_129_difficulty_0,0.5526315789473685,0.6875967375909238,False
"item-level=38;required-level=37;candidate-band=35-42-30-37,35-45-30-40",37,38,2,2,110,map_129_difficulty_0,0.5545454545454546,0.6871849083197554,False
"item-level=38;required-level=37;candidate-band=35-42-30-37,35-45-30-40",37,38,3,2,43,map_70_difficulty_0,0.5348837209302325,0.6907114543575098,False
"item-level=39;required-level=32;candidate-band=35-42-30-37,35-45-30-40",32,39,2,2,97,map_70_difficulty_0,0.6391752577319587,0.6538912462876596,False
"item-level=39;required-level=32;candidate-band=35-42-30-37,35-45-30-40",32,39,3,2,29,map_70_difficulty_0,0.5172413793103449,0.6925525323607232,False
"item-level=39;required-level=33;candidate-band=35-42-30-37,35-45-30-40,38-39-33-34",33,39,2,3,111,map_129_difficulty_0,0.38738738738738737,1.091930771984888,False
"item-level=39;required-level=33;candidate-band=35-42-30-37,35-45-30-40,38-39-33-34",33,39,3,3,49,map_189_difficulty_0,0.42857142857142855,1.0657703788875728,False
"item-level=39;required-level=34;candidate-band=35-42-30-37,35-45-30-40,38-39-33-34",34,39,2,3,104,map_70_difficulty_0,0.3557692307692308,1.0974200324761838,False
"item-level=39;required-level=34;candidate-band=35-42-30-37,35-45-30-40,38-39-33-34",34,39,3,3,36,map_70_difficulty_0,0.5,1.0272714193922146,False
"item-level=39;required-level=35;candidate-band=35-42-30-37,35-45-30-40",35,39,2,2,114,map_70_difficulty_0,0.5,0.6931471805599453,False
"item-level=39;required-level=35;candidate-band=35-42-30-37,35-45-30-40",35,39,3,2,51,map_129_difficulty_0,0.5490196078431373,0.6883336081894993,False
"item-level=39;required-level=36;candidate-band=35-42-30-37,35-45-30-40",36,39,2,2,106,map_129_difficulty_0,0.6037735849056604,0.6714519120090439,False
"item-level=39;required-level=36;candidate-band=35-42-30-37,35-45-30-40",36,39,3,2,37,map_129_difficulty_0,0.5675675675675675,0.6839884329677817,False
"item-level=39;required-level=37;candidate-band=35-42-30-37,35-45-30-40",37,39,2,2,117,map_70_difficulty_0,0.5982905982905983,0.6736986850214495,False
"item-level=39;required-level=37;candidate-band=35-42-30-37,35-45-30-40",37,39,3,2,40,map_129_difficulty_0,0.525,0.6918966592050799,False
item-level=39;required-level=38;candidate-band=35-45-30-40,38,39,2,1,85,map_70_difficulty_0,1.0,-0.0,False
item-level=39;required-level=38;candidate-band=35-45-30-40,38,39,3,1,29,map_70_difficulty_0,1.0,-0.0,False
"item-level=40;required-level=33;candidate-band=35-42-30-37,35-45-30-40",33,40,2,2,94,map_129_difficulty_0,0.5106382978723404,0.6929208167159919,False
"item-level=40;required-level=33;candidate-band=35-42-30-37,35-45-30-40",33,40,3,2,42,map_70_difficulty_0,0.5476190476190477,0.6886051523183013,False
"item-level=40;required-level=34;candidate-band=35-42-30-37,35-45-30-40",34,40,2,2,116,map_129_difficulty_0,0.5258620689655172,0.6918088902239691,False
"item-level=40;required-level=34;candidate-band=35-42-30-37,35-45-30-40",34,40,3,2,27,map_129_difficulty_0,0.7407407407407407,0.5722806988018472,False
"item-level=40;required-level=35;candidate-band=35-42-30-37,40-41-35-36",35,40,2,2,105,map_70_difficulty_0,0.5142857142857142,0.6927389617440811,False
"item-level=40;required-level=35;candidate-band=35-42-30-37,40-41-35-36",35,40,3,2,33,map_70_difficulty_0,0.5151515151515151,0.6926879734424749,False
