reference_id,parent_target_type,parent_target_entry,effective_target_entry,parent_loot_id,map_id,difficulty_id,parent_loot_mode,reference_loot_mode,consumer_map_count,consumer_profile_count,verified_parent,provenance_depth
36139,creature,22917,22917,22917,564,0,1,1,1,1,True,0
36196,creature,17895,17895,17895,534,0,1,1,2,2,False,0
36196,creature,17898,17898,17898,534,0,1,1,2,2,False,0
36196,creature,17899,17899,17899,534,0,1,1,2,2,False,0
36197,creature,17895,17895,17895,534,0,1,1,2,2,False,0
36197,creature,17898,17898,17898,534,0,1,1,2,2,False,0
36197,creature,17899,17899,17899,534,0,1,1,2,2,False,0
36198,creature,22844,22844,22844,564,0,1,1,2,2,False,0
36198,creature,22845,22845,22845,564,0,1,1,2,2,False,0
36198,creature,22846,22846,22846,564,0,1,1,2,2,False,0
36198,creature,22847,22847,22847,564,0,1,1,2,2,False,0
36198,creature,22853,22853,22853,564,0,1,1,2,2,False,0
36198,creature,22855,22855,22855,564,0,1,1,2,2,False,0
36198,creature,22869,22869,22869,564,0,1,1,2,2,False,0
36198,creature,22873,22873,22873,564,0,1,1,2,2,False,0
36198,creature,22874,22874,22874,564,0,1,1,2,2,False,0
36198,creature,22875,22875,22875,564,0,1,1,2,2,False,0
36198,creature,22876,22876,22876,564,0,1,1,2,2,False,0
36198,creature,22877,22877,22877,564,0,1,1,2,2,False,0
36198,creature,22878,22878,22878,564,0,1,1,2,2,False,0
36198,creature,22879,22879,22879,564,0,1,1,2,2,False,0
36198,creature,22880,22880,22880,564,0,1,1,2,2,False,0
36198,creature,22881,22881,22881,564,0,1,1,2,2,False,0
36198,creature,22882,22882,22882,564,0,1,1,2,2,False,0
36198,creature,22884,22884,22884,564,0,1,1,2,2,False,0
36198,creature,22885,22885,22885,564,0,1,1,2,2,False,0
36198,creature,22939,22939,22939,564,0,1,1,2,2,False,0
36198,creature,22945,22945,22945,564,0,1,1,2,2,False,0
36198,creature,22946,22946,22946,564,0,1,1,2,2,False,0
36198,creature,22953,22953,22953,564,0,1,1,2,2,False,0
36198,creature,22954,22954,22954,564,0,1,1,2,2,False,0
36198,creature,22955,22955,22955,564,0,1,1,2,2,False,0
36198,creature,22956,22956,22956,564,0,1,1,2,2,False,0
36198,creature,22957,22957,22957,564,0,1,1,2,2,False,0
36198,creature,22959,22959,22959,564,0,1,1,2,2,False,0
36198,creature,22960,22960,22960,564,0,1,1,2,2,False,0
36198,creature,22962,22962,22962,564,0,1,1,2,2,False,0
36198,creature,22963,22963,22963,564,0,1,1,2,2,False,0
36198,creature,22964,22964,22964,564,0,1,1,2,2,False,0
36198,creature,22965,22965,22965,564,0,1,1,2,2,False,0
36198,creature,23018,23018,23018,564,0,1,1,2,2,False,0
36198,creature,23028,23028,23028,564,0,1,1,2,2,False,0
36198,creature,23030,23030,23030,564,0,1,1,2,2,False,0
36198,creature,23047,23047,23047,564,0,1,1,2,2,False,0
36198,creature,23049,23049,23049,564,0,1,1,2,2,False,0
36198,creature,23147,23147,23147,564,0,1,1,2,2,False,0
36198,creature,23172,23172,23172,564,0,1,1,2,2,False,0
36198,creature,23196,23196,23196,564,0,1,1,2,2,False,0
36198,creature,23222,23222,23222,564,0,1,1,2,2,False,0
36198,creature,23223,23223,23223,564,0,1,1,2,2,False,0
36198,creature,23232,23232,23232,564,0,1,1,2,2,False,0
36198,creature,23235,23235,23235,564,0,1,1,2,2,False,0
36198,creature,23236,23236,23236,564,0,1,1,2,2,False,0
36198,creature,23237,23237,23237,564,0,1,1,2,2,False,0
36198,creature,23239,23239,23239,564,0,1,1,2,2,False,0
36198,creature,23330,23330,23330,564,0,1,1,2,2,False,0
36198,creature,23337,23337,23337,564,0,1,1,2,2,False,0
36198,creature,23339,23339,23339,564,0,1,1,2,2,False,0
36198,creature,23374,23374,23374,564,0,1,1,2,2,False,0
36198,creature,23394,23394,23394,564,0,1,1,2,2,False,0
36198,creature,23397,23397,23397,564,0,1,1,2,2,False,0
36198,creature,23400,23400,23400,564,0,1,1,2,2,False,0
36198,creature,23402,23402,23402,564,0,1,1,2,2,False,0
36198,creature,23403,23403,23403,564,0,1,1,2,2,False,0
36199,creature,22844,22844,22844,564,0,1,1,2,2,False,0
36199,creature,22845,22845,22845,564,0,1,1,2,2,False,0
36199,creature,22846,22846,22846,564,0,1,1,2,2,False,0
36199,creature,22847,22847,22847,564,0,1,1,2,2,False,0
36199,creature,22853,22853,22853,564,0,1,1,2,2,False,0
36199,creature,22855,22855,22855,564,0,1,1,2,2,False,0
36199,creature,22869,22869,22869,564,0,1,1,2,2,False,0
36199,creature,22873,22873,22873,564,0,1,1,2,2,False,0
36199,creature,22874,22874,22874,564,0,1,1,2,2,False,0
36199,creature,22875,22875,22875,564,0,1,1,2,2,False,0
36199,creature,22876,22876,22876,564,0,1,1,2,2,False,0
36199,creature,22877,22877,22877,564,0,1,1,2,2,False,0
36199,creature,22878,22878,22878,564,0,1,1,2,2,False,0
36199,creature,22879,22879,22879,564,0,1,1,2,2,False,0
36199,creature,22880,22880,22880,564,0,1,1,2,2,False,0
36199,creature,22881,22881,22881,564,0,1,1,2,2,False,0
36199,creature,22882,22882,22882,564,0,1,1,2,2,False,0
36199,creature,22884,22884,22884,564,0,1,1,2,2,False,0
36199,creature,22885,22885,22885,564,0,1,1,2,2,False,0
36199,creature,22939,22939,22939,564,0,1,1,2,2,False,0
36199,creature,22945,22945,22945,564,0,1,1,2,2,False,0
36199,creature,22946,22946,22946,564,0,1,1,2,2,False,0
36199,creature,22953,22953,22953,564,0,1,1,2,2,False,0
36199,creature,22954,22954,22954,564,0,1,1,2,2,False,0
36199,creature,22955,22955,22955,564,0,1,1,2,2,False,0
36199,creature,22956,22956,22956,564,0,1,1,2,2,False,0
36199,creature,22957,22957,22957,564,0,1,1,2,2,False,0
36199,creature,22959,22959,22959,564,0,1,1,2,2,False,0
36199,creature,22960,22960,22960,564,0,1,1,2,2,False,0
36199,creature,22962,22962,22962,564,0,1,1,2,2,False,0
36199,creature,22963,22963,22963,564,0,1,1,2,2,False,0
36199,creature,22964,22964,22964,564,0,1,1,2,2,False,0
36199,creature,22965,22965,22965,564,0,1,1,2,2,False,0
36199,creature,23018,23018,23018,564,0,1,1,2,2,False,0
36199,creature,23028,23028,23028,564,0,1,1,2,2,False,0
36199,creature,23030,23030,23030,564,0,1,1,2,2,False,0
36199,creature,23047,23047,23047,564,0,1,1,2,2,False,0
36199,creature,23049,23049,23049,564,0,1,1,2,2,False,0
36199,creature,23147,23147,23147,564,0,1,1,2,2,False,0
36199,creature,23172,23172,23172,564,0,1,1,2,2,False,0
36199,creature,23196,23196,23196,564,0,1,1,2,2,False,0
36199,creature,23222,23222,23222,564,0,1,1,2,2,False,0
36199,creature,23223,23223,23223,564,0,1,1,2,2,False,0
36199,creature,23232,23232,23232,564,0,1,1,2,2,False,0
36199,creature,23235,23235,23235,564,0,1,1,2,2,False,0
36199,creature,23236,23236,23236,564,0,1,1,2,2,False,0
36199,creature,23237,23237,23237,564,0,1,1,2,2,False,0
36199,creature,23239,23239,23239,564,0,1,1,2,2,False,0
36199,creature,23330,23330,23330,564,0,1,1,2,2,False,0
36199,creature,23337,23337,23337,564,0,1,1,2,2,False,0
36199,creature,23339,23339,23339,564,0,1,1,2,2,False,0
36199,creature,23374,23374,23374,564,0,1,1,2,2,False,0
36199,creature,23394,23394,23394,564,0,1,1,2,2,False,0
36199,creature,23397,23397,23397,564,0,1,1,2,2,False,0
36199,creature,23400,23400,23400,564,0,1,1,2,2,False,0
36199,creature,23402,23402,23402,564,0,1,1,2,2,False,0
36199,creature,23403,23403,23403,564,0,1,1,2,2,False,0
43000,creature,20597,20597,20597,540,1,1,1,13,16,False,0
43000,creature,18607,18607,18607,542,1,1,1,13,16,False,0
43000,creature,18433,18433,18433,543,1,1,1,13,16,False,0
43000,creature,17798,17798,17798,545,0,1,1,13,16,False,0
43000,creature,20633,20633,20633,545,1,1,1,13,16,False,0
43000,creature,20184,20184,20184,546,1,1,1,13,16,False,0
43000,creature,19894,19894,19894,547,1,1,1,13,16,False,0
43000,creature,20912,20912,20912,552,0,1,1,13,16,False,0
43000,creature,21601,21601,21601,552,1,1,1,13,16,False,0
43000,creature,21582,21582,21582,553,1,1,1,13,16,False,0
43000,creature,19220,19220,19220,554,0,1,1,13,16,False,0
43000,creature,21537,21537,21537,554,1,1,1,13,16,False,0
43000,creature,18708,18708,18708,555,0,1,1,13,16,False,0
43000,creature,20657,20657,20657,555,1,1,1,13,16,False,0
43000,creature,20706,20706,20706,556,1,1,1,13,16,False,0
43000,creature,20266,20266,20266,557,1,1,1,13,16,False,0
43000,creature,20306,20306,20306,558,1,1,1,13,16,False,0
43000,creature,20531,20531,20531,560,1,1,1,13,16,False,0
43002,creature,20168,20168,20168,546,1,1,1,1,1,True,0
43002,creature,20169,20169,20169,546,1,1,1,1,1,True,0
43002,creature,20183,20183,20183,546,1,1,1,1,1,True,0
43002,creature,20184,20184,20184,546,1,1,1,1,1,True,0
43003,creature,21590,21590,21590,552,1,1,1,1,1,True,0
43003,creature,21601,21601,21601,552,1,1,1,1,1,False,0
43003,creature,21624,21624,21624,552,1,1,1,1,1,True,0
43003,creature,21626,21626,21626,552,1,1,1,1,1,True,0
43004,creature,19893,19893,19893,547,1,1,1,1,1,True,0
43004,creature,19894,19894,19894,547,1,1,1,1,1,True,0
43004,creature,19895,19895,19895,547,1,1,1,1,1,True,0
43005,creature,18433,18433,18433,543,1,1,1,1,1,True,0
43005,creature,18436,18436,18436,543,1,1,1,1,1,True,0
43006,creature,20266,20266,20266,557,1,1,1,3,3,False,0
43006,creature,20267,20267,20267,557,1,1,1,3,3,False,0
43006,creature,20268,20268,20268,557,1,1,1,3,3,False,0
43007,creature,20690,20690,20690,556,1,1,1,1,2,True,0
43007,creature,20706,20706,20706,556,1,1,1,1,2,True,0
43008,creature,20306,20306,20306,558,1,1,1,1,1,True,0
43008,creature,20318,20318,20318,558,1,1,1,1,1,True,0
43009,creature,21533,21533,21533,554,1,1,1,1,1,True,0
43009,creature,21536,21536,21536,554,1,1,1,1,1,True,0
43009,creature,21537,21537,21537,554,1,1,1,1,1,True,0
43010,creature,20636,20636,20636,555,1,1,1,1,1,True,0
43010,creature,20637,20637,20637,555,1,1,1,1,1,True,0
43010,creature,20653,20653,20653,555,1,1,1,1,1,True,0
43010,creature,20657,20657,20657,555,1,1,1,1,1,True,0
43011,creature,20521,20521,20521,560,1,1,1,0,0,False,0
43011,creature,20531,20531,20531,560,1,1,1,0,0,False,0
43011,creature,20535,20535,20535,560,1,1,1,0,0,False,0
43012,creature,20629,20629,20629,545,1,1,1,1,1,True,0
43012,creature,20630,20630,20630,545,1,1,1,1,1,True,0
43012,creature,20633,20633,20633,545,1,1,1,1,1,True,0
43013,creature,18601,18601,18601,542,1,1,1,1,1,True,0
43013,creature,18607,18607,18607,542,1,1,1,1,1,True,0
43013,creature,18621,18621,18621,542,1,1,1,1,1,True,0
43015,creature,20923,20923,20923,540,0,1,1,1,2,True,0
43015,creature,20568,20568,20568,540,1,1,1,1,2,True,0
43015,creature,20596,20596,20596,540,1,1,1,1,2,True,0
43015,creature,20597,20597,20597,540,1,1,1,1,2,True,0
43015,creature,20993,20993,20923,540,1,1,1,1,2,True,0
43016,creature,21551,21551,21551,553,1,1,1,1,1,True,0
43016,creature,21558,21558,21558,553,1,1,1,1,1,True,0
43016,creature,21559,21559,21559,553,1,1,1,1,1,True,0
43016,creature,21581,21581,21581,553,1,1,1,1,1,True,0
43016,creature,21582,21582,21582,553,1,1,1,1,1,True,0
45100,creature,39864,39864,39864,724,1,1,1,1,1,True,0
45101,creature,39945,39945,39945,724,3,1,1,1,1,True,0
50010,creature,36296,36296,36296,33,0,1,1,1,1,True,0
50501,creature,17952,17952,17952,269,0,1,1,32,46,False,0
50501,creature,18982,18982,18982,269,0,1,1,32,46,False,0
50501,creature,18983,18983,18983,269,0,1,1,32,46,False,0
50501,creature,22162,22162,18983,269,1,1,1,32,46,False,0
50501,creature,22163,22163,17952,269,1,1,1,32,46,False,0
50501,creature,22173,22173,18982,269,1,1,1,32,46,False,0
50501,creature,15547,15547,15547,532,0,1,1,32,46,False,0
50501,creature,15548,15548,15548,532,0,1,1,32,46,False,0
50501,creature,15551,15551,15551,532,0,1,1,32,46,False,0
50501,creature,15687,15687,15687,532,0,1,1,32,46,False,0
50501,creature,15688,15688,15688,532,0,1,1,32,46,False,0
50501,creature,15689,15689,15689,532,0,1,1,32,46,False,0
50501,creature,15690,15690,15690,532,0,1,1,32,46,False,0
50501,creature,15691,15691,15691,532,0,1,1,32,46,False,0
50501,creature,16170,16170,16170,532,0,1,1,32,46,False,0
50501,creature,16171,16171,16171,532,0,1,1,32,46,False,0
50501,creature,16173,16173,16173,532,0,1,1,32,46,False,0
50501,creature,16174,16174,16174,532,0,1,1,32,46,False,0
50501,creature,16175,16175,16175,532,0,1,1,32,46,False,0
50501,creature,16176,16176,16176,532,0,1,1,32,46,False,0
50501,creature,16177,16177,16177,532,0,1,1,32,46,False,0
50501,creature,16178,16178,16178,532,0,1,1,32,46,False,0
50501,creature,16389,16389,16389,532,0,1,1,32,46,False,0
50501,creature,16406,16406,16406,532,0,1,1,32,46,False,0
50501,creature,16407,16407,16407,532,0,1,1,32,46,False,0
50501,creature,16408,16408,16408,532,0,1,1,32,46,False,0
50501,creature,16409,16409,16409,532,0,1,1,32,46,False,0
50501,creature,16410,16410,16410,532,0,1,1,32,46,False,0
50501,creature,16411,16411,16411,532,0,1,1,32,46,False,0
50501,creature,16412,16412,16412,532,0,1,1,32,46,False,0
50501,creature,16414,16414,16414,532,0,1,1,32,46,False,0
50501,creature,16415,16415,16415,532,0,1,1,32,46,False,0
50501,creature,16424,16424,16424,532,0,1,1,32,46,False,0
50501,creature,16425,16425,16425,532,0,1,1,32,46,False,0
50501,creature,16457,16457,16457,532,0,1,1,32,46,False,0
50501,creature,16459,16459,16459,532,0,1,1,32,46,False,0
50501,creature,16460,16460,16460,532,0,1,1,32,46,False,0
50501,creature,16461,16461,16461,532,0,1,1,32,46,False,0
50501,creature,16468,16468,16468,532,0,1,1,32,46,False,0
50501,creature,16470,16470,16470,532,0,1,1,32,46,False,0
50501,creature,16471,16471,16471,532,0,1,1,32,46,False,0
50501,creature,16472,16472,16472,532,0,1,1,32,46,False,0
50501,creature,16473,16473,16473,532,0,1,1,32,46,False,0
50501,creature,16481,16481,16481,532,0,1,1,32,46,False,0
50501,creature,16482,16482,16482,532,0,1,1,32,46,False,0
50501,creature,16485,16485,16485,532,0,1,1,32,46,False,0
50501,creature,16488,16488,16488,532,0,1,1,32,46,False,0
50501,creature,16489,16489,16489,532,0,1,1,32,46,False,0
50501,creature,16491,16491,16491,532,0,1,1,32,46,False,0
50501,creature,16492,16492,16492,532,0,1,1,32,46,False,0
50501,creature,16504,16504,16504,532,0,1,1,32,46,False,0
50501,creature,16524,16524,16524,532,0,1,1,32,46,False,0
50501,creature,16525,16525,16525,532,0,1,1,32,46,False,0
50501,creature,16526,16526,16526,532,0,1,1,32,46,False,0
50501,creature,16529,16529,16529,532,0,1,1,32,46,False,0
50501,creature,16530,16530,16530,532,0,1,1,32,46,False,0
50501,creature,16539,16539,16539,532,0,1,1,32,46,False,0
50501,creature,16540,16540,16540,532,0,1,1,32,46,False,0
50501,creature,16544,16544,16544,532,0,1,1,32,46,False,0
50501,creature,16545,16545,16545,532,0,1,1,32,46,False,0
50501,creature,16595,16595,16595,532,0,1,1,32,46,False,0
50501,creature,16596,16596,16596,532,0,1,1,32,46,False,0
50501,creature,17225,17225,17225,532,0,1,1,32,46,False,0
50501,creature,17895,17895,17895,534,0,1,1,32,46,False,0
50501,creature,17898,17898,17898,534,0,1,1,32,46,False,0
50501,creature,17899,17899,17899,534,0,1,1,32,46,False,0
50501,creature,17968,17968,17968,534,0,1,1,32,46,False,0
50501,creature,16523,16523,16523,540,0,1,1,32,46,False,0
50501,creature,16807,16807,16807,540,0,1,1,32,46,False,0
50501,creature,16808,16808,16808,540,0,1,1,32,46,False,0
50501,creature,16809,16809,16809,540,0,1,1,32,46,False,0
50501,creature,17356,17356,17356,540,0,1,1,32,46,False,0
50501,creature,17420,17420,16507,540,0,1,1,32,46,False,0
50501,creature,17465,17465,17465,540,0,1,1,32,46,False,0
50501,creature,20923,20923,20923,540,0,1,1,32,46,False,0
50501,creature,20565,20565,17356,540,1,1,1,32,46,False,0
50501,creature,20568,20568,20568,540,1,1,1,32,46,False,0
50501,creature,20583,20583,20583,540,1,1,1,32,46,False,0
50501,creature,20585,20585,20585,540,1,1,1,32,46,False,0
50501,creature,20587,20587,16507,540,1,1,1,32,46,False,0
50501,creature,20591,20591,16523,540,1,1,1,32,46,False,0
50501,creature,20596,20596,20596,540,1,1,1,32,46,False,0
50501,creature,20597,20597,20597,540,1,1,1,32,46,False,0
50501,creature,20993,20993,20923,540,1,1,1,32,46,False,0
50501,creature,18601,18601,18601,542,1,1,1,32,46,False,0
50501,creature,18607,18607,18607,542,1,1,1,32,46,False,0
50501,creature,18610,18610,18608,542,1,1,1,32,46,False,0
50501,creature,18621,18621,18621,542,1,1,1,32,46,False,0
50501,creature,17537,17537,17537,543,0,1,1,32,46,False,0
50501,creature,18053,18053,18608,543,1,1,1,32,46,False,0
50501,creature,18433,18433,18433,543,1,1,1,32,46,False,0
50501,creature,18434,18434,17537,543,1,1,1,32,46,False,0
50501,creature,18436,18436,18436,543,1,1,1,32,46,False,0
50501,creature,17257,17257,17257,544,0,1,1,32,46,False,0
50501,creature,17721,17721,17721,545,0,1,1,32,46,False,0
50501,creature,17722,17722,17722,545,0,1,1,32,46,False,0
50501,creature,17796,17796,17796,545,0,1,1,32,46,False,0
50501,creature,17797,17797,17797,545,0,1,1,32,46,False,0
50501,creature,17798,17798,17798,545,0,1,1,32,46,False,0
50501,creature,17799,17799,17799,545,0,1,1,32,46,False,0
50501,creature,17800,17800,17800,545,0,1,1,32,46,False,0
50501,creature,17801,17801,17801,545,0,1,1,32,46,False,0
50501,creature,17802,17802,17802,545,0,1,1,32,46,False,0
50501,creature,17803,17803,17803,545,0,1,1,32,46,False,0
50501,creature,17805,17805,17805,545,0,1,1,32,46,False,0
50501,creature,21694,21694,21694,545,0,1,1,32,46,False,0
50501,creature,21695,21695,21695,545,0,1,1,32,46,False,0
50501,creature,21696,21696,21696,545,0,1,1,32,46,False,0
50501,creature,20620,20620,17721,545,1,1,1,32,46,False,0
50501,creature,20621,20621,17800,545,1,1,1,32,46,False,0
50501,creature,20622,20622,17803,545,1,1,1,32,46,False,0
50501,creature,20623,20623,17801,545,1,1,1,32,46,False,0
50501,creature,20624,20624,17805,545,1,1,1,32,46,False,0
50501,creature,20625,20625,17722,545,1,1,1,32,46,False,0
50501,creature,20626,20626,17802,545,1,1,1,32,46,False,0
50501,creature,20628,20628,17799,545,1,1,1,32,46,False,0
50501,creature,20629,20629,20629,545,1,1,1,32,46,False,0
50501,creature,20630,20630,20630,545,1,1,1,32,46,False,0
50501,creature,20633,20633,20633,545,1,1,1,32,46,False,0
50501,creature,21914,21914,21694,545,1,1,1,32,46,False,0
50501,creature,21916,21916,21696,545,1,1,1,32,46,False,0
50501,creature,21917,21917,21695,545,1,1,1,32,46,False,0
50501,creature,17723,17723,17723,546,0,1,1,32,46,False,0
50501,creature,17724,17724,17724,546,0,1,1,32,46,False,0
50501,creature,17725,17725,17725,546,0,1,1,32,46,False,0
50501,creature,17726,17726,17726,546,0,1,1,32,46,False,0
50501,creature,17727,17727,17727,546,0,1,1,32,46,False,0
50501,creature,17728,17728,17728,546,0,1,1,32,46,False,0
50501,creature,17729,17729,17729,546,0,1,1,32,46,False,0
50501,creature,17730,17730,17730,546,0,1,1,32,46,False,0
50501,creature,17731,17731,17731,546,0,1,1,32,46,False,0
50501,creature,17732,17732,17732,546,0,1,1,32,46,False,0
50501,creature,17734,17734,17734,546,0,1,1,32,46,False,0
50501,creature,17735,17735,17735,546,0,1,1,32,46,False,0
50501,creature,17770,17770,17770,546,0,1,1,32,46,False,0
50501,creature,17771,17771,17771,546,0,1,1,32,46,False,0
50501,creature,17826,17826,17826,546,0,1,1,32,46,False,0
50501,creature,17871,17871,17871,546,0,1,1,32,46,False,0
50501,creature,17882,17882,17882,546,0,1,1,32,46,False,0
50501,creature,18105,18105,18105,546,0,1,1,32,46,False,0
50501,creature,19632,19632,19632,546,0,1,1,32,46,False,0
50501,creature,20164,20164,17723,546,1,1,1,32,46,False,0
50501,creature,20168,20168,20168,546,1,1,1,32,46,False,0
50501,creature,20169,20169,20169,546,1,1,1,32,46,False,0
50501,creature,20173,20173,17731,546,1,1,1,32,46,False,0
50501,creature,20174,20174,19632,546,1,1,1,32,46,False,0
50501,creature,20175,20175,17732,546,1,1,1,32,46,False,0
50501,creature,20177,20177,20177,546,1,1,1,32,46,False,0
50501,creature,20179,20179,20179,546,1,1,1,32,46,False,0
50501,creature,20180,20180,20180,546,1,1,1,32,46,False,0
50501,creature,20181,20181,20181,546,1,1,1,32,46,False,0
50501,creature,20183,20183,20183,546,1,1,1,32,46,False,0
50501,creature,20184,20184,20184,546,1,1,1,32,46,False,0
50501,creature,20185,20185,17724,546,1,1,1,32,46,False,0
50501,creature,20187,20187,17734,546,1,1,1,32,46,False,0
50501,creature,20188,20188,17725,546,1,1,1,32,46,False,0
50501,creature,20190,20190,17871,546,1,1,1,32,46,False,0
50501,creature,20191,20191,20191,546,1,1,1,32,46,False,0
50501,creature,20192,20192,20192,546,1,1,1,32,46,False,0
50501,creature,20193,20193,20193,546,1,1,1,32,46,False,0
50501,creature,17816,17816,17816,547,0,1,1,32,46,False,0
50501,creature,17817,17817,17817,547,0,1,1,32,46,False,0
50501,creature,17938,17938,17938,547,0,1,1,32,46,False,0
50501,creature,17940,17940,17940,547,0,1,1,32,46,False,0
50501,creature,17941,17941,17941,547,0,1,1,32,46,False,0
50501,creature,17942,17942,17942,547,0,1,1,32,46,False,0
50501,creature,17957,17957,17957,547,0,1,1,32,46,False,0
50501,creature,17958,17958,17958,547,0,1,1,32,46,False,0
50501,creature,17959,17959,17959,547,0,1,1,32,46,False,0
50501,creature,17960,17960,17960,547,0,1,1,32,46,False,0
50501,creature,17961,17961,17961,547,0,1,1,32,46,False,0
50501,creature,17962,17962,17962,547,0,1,1,32,46,False,0
50501,creature,17991,17991,17991,547,0,1,1,32,46,False,0
50501,creature,21126,21126,21126,547,0,1,1,32,46,False,0
50501,creature,21127,21127,21127,547,0,1,1,32,46,False,0
50501,creature,19884,19884,19884,547,1,1,1,32,46,False,0
50501,creature,19885,19885,19885,547,1,1,1,32,46,False,0
50501,creature,19886,19886,19886,547,1,1,1,32,46,False,0
50501,creature,19887,19887,19887,547,1,1,1,32,46,False,0
50501,creature,19888,19888,19888,547,1,1,1,32,46,False,0
50501,creature,19889,19889,19889,547,1,1,1,32,46,False,0
50501,creature,19890,19890,19890,547,1,1,1,32,46,False,0
50501,creature,19891,19891,19891,547,1,1,1,32,46,False,0
50501,creature,19892,19892,19892,547,1,1,1,32,46,False,0
50501,creature,19893,19893,19893,547,1,1,1,32,46,False,0
50501,creature,19894,19894,19894,547,1,1,1,32,46,False,0
50501,creature,19895,19895,19895,547,1,1,1,32,46,False,0
50501,creature,19902,19902,19902,547,1,1,1,32,46,False,0
50501,creature,19903,19903,19903,547,1,1,1,32,46,False,0
50501,creature,19904,19904,19904,547,1,1,1,32,46,False,0
50501,creature,21842,21842,21842,547,1,1,1,32,46,False,0
50501,creature,21843,21843,21843,547,1,1,1,32,46,False,0
50501,creature,21212,21212,21212,548,0,1,1,32,46,False,0
50501,creature,21213,21213,21213,548,0,1,1,32,46,False,0
50501,creature,21214,21214,21214,548,0,1,1,32,46,False,0
50501,creature,21215,21215,21215,548,0,1,1,32,46,False,0
50501,creature,21216,21216,21216,548,0,1,1,32,46,False,0
50501,creature,21217,21217,21217,548,0,1,1,32,46,False,0
50501,creature,21218,21218,21218,548,0,1,1,32,46,False,0
50501,creature,21220,21220,21220,548,0,1,1,32,46,False,0
50501,creature,21221,21221,21221,548,0,1,1,32,46,False,0
50501,creature,21224,21224,21224,548,0,1,1,32,46,False,0
50501,creature,21225,21225,21225,548,0,1,1,32,46,False,0
50501,creature,21226,21226,21226,548,0,1,1,32,46,False,0
50501,creature,21227,21227,21227,548,0,1,1,32,46,False,0
50501,creature,21228,21228,21228,548,0,1,1,32,46,False,0
50501,creature,21229,21229,21229,548,0,1,1,32,46,False,0
50501,creature,21230,21230,21230,548,0,1,1,32,46,False,0
50501,creature,21231,21231,21231,548,0,1,1,32,46,False,0
50501,creature,21232,21232,21232,548,0,1,1,32,46,False,0
50501,creature,21246,21246,21246,548,0,1,1,32,46,False,0
50501,creature,21251,21251,21251,548,0,1,1,32,46,False,0
50501,creature,21263,21263,21263,548,0,1,1,32,46,False,0
50501,creature,21298,21298,21298,548,0,1,1,32,46,False,0
50501,creature,21299,21299,21299,548,0,1,1,32,46,False,0
50501,creature,21301,21301,21301,548,0,1,1,32,46,False,0
50501,creature,21339,21339,21339,548,0,1,1,32,46,False,0
50501,creature,21863,21863,21863,548,0,1,1,32,46,False,0
50501,creature,18805,18805,18805,550,0,1,1,32,46,False,0
50501,creature,19514,19514,19514,550,0,1,1,32,46,False,0
50501,creature,19516,19516,19516,550,0,1,1,32,46,False,0
50501,creature,19622,19622,19622,550,0,1,1,32,46,False,0
50501,creature,20031,20031,20031,550,0,1,1,32,46,False,0
50501,creature,20032,20032,20032,550,0,1,1,32,46,False,0
50501,creature,20033,20033,20033,550,0,1,1,32,46,False,0
50501,creature,20034,20034,20034,550,0,1,1,32,46,False,0
50501,creature,20035,20035,20035,550,0,1,1,32,46,False,0
50501,creature,20036,20036,20036,550,0,1,1,32,46,False,0
50501,creature,20037,20037,20037,550,0,1,1,32,46,False,0
50501,creature,20038,20038,20038,550,0,1,1,32,46,False,0
50501,creature,20039,20039,20039,550,0,1,1,32,46,False,0
50501,creature,20040,20040,20040,550,0,1,1,32,46,False,0
50501,creature,20041,20041,20041,550,0,1,1,32,46,False,0
50501,creature,20042,20042,20042,550,0,1,1,32,46,False,0
50501,creature,20043,20043,20043,550,0,1,1,32,46,False,0
50501,creature,20044,20044,20044,550,0,1,1,32,46,False,0
50501,creature,20045,20045,20045,550,0,1,1,32,46,False,0
50501,creature,20046,20046,20046,550,0,1,1,32,46,False,0
50501,creature,20048,20048,20048,550,0,1,1,32,46,False,0
50501,creature,20049,20049,20049,550,0,1,1,32,46,False,0
50501,creature,20050,20050,20050,550,0,1,1,32,46,False,0
50501,creature,20052,20052,20052,550,0,1,1,32,46,False,0
50501,creature,20857,20857,20857,552,0,1,1,32,46,False,0
50501,creature,20859,20859,20859,552,0,1,1,32,46,False,0
50501,creature,20864,20864,20864,552,0,1,1,32,46,False,0
50501,creature,20865,20865,20865,552,0,1,1,32,46,False,0
50501,creature,20866,20866,20866,552,0,1,1,32,46,False,0
50501,creature,20867,20867,20867,552,0,1,1,32,46,False,0
50501,creature,20868,20868,20868,552,0,1,1,32,46,False,0
50501,creature,20869,20869,20869,552,0,1,1,32,46,False,0
50501,creature,20870,20870,20870,552,0,1,1,32,46,False,0
50501,creature,20873,20873,20873,552,0,1,1,32,46,False,0
50501,creature,20875,20875,20875,552,0,1,1,32,46,False,0
50501,creature,20879,20879,20879,552,0,1,1,32,46,False,0
50501,creature,20881,20881,20881,552,0,1,1,32,46,False,0
50501,creature,20882,20882,20882,552,0,1,1,32,46,False,0
50501,creature,20883,20883,20883,552,0,1,1,32,46,False,0
50501,creature,20885,20885,20885,552,0,1,1,32,46,False,0
50501,creature,20886,20886,20886,552,0,1,1,32,46,False,0
50501,creature,20896,20896,20896,552,0,1,1,32,46,False,0
