profile_id,encounter_id,source_kind,item,reference,reason
map_109_difficulty_0,,direct,,1004150,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024347,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024448,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024549,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024751,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034447,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034649,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034548,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034750,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044248,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044450,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044652,shared or unresolved reference context
map_109_difficulty_0,,direct,,1053650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1064150,shared or unresolved reference context
map_109_difficulty_0,,direct,,1074650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1084660,shared or unresolved reference context
map_109_difficulty_0,,direct,,1083650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1084055,shared or unresolved reference context
map_109_difficulty_0,,direct,,1094150,shared or unresolved reference context
map_109_difficulty_0,,direct,,1000348,shared or unresolved reference context
map_109_difficulty_0,,direct,1520,,not equippable stock gear
map_109_difficulty_0,,direct,1645,,not equippable stock gear
map_109_difficulty_0,,direct,4338,,not equippable stock gear
map_109_difficulty_0,,direct,4599,,not equippable stock gear
map_109_difficulty_0,,direct,6181,,not equippable stock gear
map_109_difficulty_0,,direct,7976,,not equippable stock gear
map_109_difficulty_0,,direct,7991,,not equippable stock gear
map_109_difficulty_0,,direct,8152,,not equippable stock gear
map_109_difficulty_0,,direct,8385,,not equippable stock gear
map_109_difficulty_0,,direct,16216,,not equippable stock gear
map_109_difficulty_0,,direct,10623,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10627,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10634,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10624,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10628,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10631,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,,1004150,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024347,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024448,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024549,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024246,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034447,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034346,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034649,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034548,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044248,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044046,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044450,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044652,shared or unresolved reference context
map_109_difficulty_0,,direct,,1053650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1064150,shared or unresolved reference context
map_109_difficulty_0,,direct,,1074650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1084660,shared or unresolved reference context
map_109_difficulty_0,,direct,,1083650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1084055,shared or unresolved reference context
map_109_difficulty_0,,direct,,1094150,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024751,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034750,shared or unresolved reference context
map_109_difficulty_0,,direct,1520,,not equippable stock gear
map_109_difficulty_0,,direct,1645,,not equippable stock gear
map_109_difficulty_0,,direct,3927,,not equippable stock gear
map_109_difficulty_0,,direct,4338,,not equippable stock gear
map_109_difficulty_0,,direct,4599,,not equippable stock gear
map_109_difficulty_0,,direct,6181,,not equippable stock gear
map_109_difficulty_0,,direct,8152,,not equippable stock gear
map_109_difficulty_0,,direct,8932,,not equippable stock gear
map_109_difficulty_0,,direct,,1004150,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024347,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024448,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024549,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024751,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034447,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034649,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034548,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034750,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044248,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044450,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044652,shared or unresolved reference context
map_109_difficulty_0,,direct,,1053650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1064150,shared or unresolved reference context
map_109_difficulty_0,,direct,,1074650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1084660,shared or unresolved reference context
map_109_difficulty_0,,direct,,1083650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1084055,shared or unresolved reference context
map_109_difficulty_0,,direct,,1094150,shared or unresolved reference context
map_109_difficulty_0,,direct,,1000348,shared or unresolved reference context
map_109_difficulty_0,,direct,1520,,not equippable stock gear
map_109_difficulty_0,,direct,1645,,not equippable stock gear
map_109_difficulty_0,,direct,4338,,not equippable stock gear
map_109_difficulty_0,,direct,4599,,not equippable stock gear
map_109_difficulty_0,,direct,6181,,not equippable stock gear
map_109_difficulty_0,,direct,7976,,not equippable stock gear
map_109_difficulty_0,,direct,7991,,not equippable stock gear
map_109_difficulty_0,,direct,8152,,not equippable stock gear
map_109_difficulty_0,,direct,8385,,not equippable stock gear
map_109_difficulty_0,,direct,10627,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10634,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10624,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10631,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,,1004150,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024347,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024448,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024549,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024246,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034447,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034346,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034649,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034548,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044248,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044046,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044450,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044652,shared or unresolved reference context
map_109_difficulty_0,,direct,,1053650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1064150,shared or unresolved reference context
map_109_difficulty_0,,direct,,1074650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1084660,shared or unresolved reference context
map_109_difficulty_0,,direct,,1083650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1084055,shared or unresolved reference context
map_109_difficulty_0,,direct,,1094150,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024751,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034750,shared or unresolved reference context
map_109_difficulty_0,,direct,1520,,not equippable stock gear
map_109_difficulty_0,,direct,1645,,not equippable stock gear
map_109_difficulty_0,,direct,4338,,not equippable stock gear
map_109_difficulty_0,,direct,4599,,not equippable stock gear
map_109_difficulty_0,,direct,5500,,not equippable stock gear
map_109_difficulty_0,,direct,6181,,not equippable stock gear
map_109_difficulty_0,,direct,8152,,not equippable stock gear
map_109_difficulty_0,,direct,,1000348,shared or unresolved reference context
map_109_difficulty_0,,direct,1520,,not equippable stock gear
map_109_difficulty_0,,direct,1645,,not equippable stock gear
map_109_difficulty_0,,direct,2449,,not equippable stock gear
map_109_difficulty_0,,direct,4338,,not equippable stock gear
map_109_difficulty_0,,direct,4599,,not equippable stock gear
map_109_difficulty_0,,direct,6181,,not equippable stock gear
map_109_difficulty_0,,direct,7976,,not equippable stock gear
map_109_difficulty_0,,direct,8152,,not equippable stock gear
map_109_difficulty_0,,direct,10623,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10627,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10634,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10624,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10628,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10631,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,,1000348,shared or unresolved reference context
map_109_difficulty_0,,direct,,1000349,shared or unresolved reference context
map_109_difficulty_0,,direct,1520,,not equippable stock gear
map_109_difficulty_0,,direct,1645,,not equippable stock gear
map_109_difficulty_0,,direct,4338,,not equippable stock gear
map_109_difficulty_0,,direct,4599,,not equippable stock gear
map_109_difficulty_0,,direct,5500,,not equippable stock gear
map_109_difficulty_0,,direct,6181,,not equippable stock gear
map_109_difficulty_0,,direct,8152,,not equippable stock gear
map_109_difficulty_0,,direct,8385,,not equippable stock gear
map_109_difficulty_0,,direct,10623,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10627,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10634,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10624,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10625,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10628,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10631,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10632,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,,1000348,shared or unresolved reference context
map_109_difficulty_0,,direct,,1000349,shared or unresolved reference context
map_109_difficulty_0,,direct,1520,,not equippable stock gear
map_109_difficulty_0,,direct,1645,,not equippable stock gear
map_109_difficulty_0,,direct,4338,,not equippable stock gear
map_109_difficulty_0,,direct,4599,,not equippable stock gear
map_109_difficulty_0,,direct,6181,,not equippable stock gear
map_109_difficulty_0,,direct,8152,,not equippable stock gear
map_109_difficulty_0,,direct,8385,,not equippable stock gear
map_109_difficulty_0,,direct,14496,,not equippable stock gear
map_109_difficulty_0,,direct,10627,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10634,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10624,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10625,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10628,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10631,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10632,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,,1000349,shared or unresolved reference context
map_109_difficulty_0,,direct,1645,,not equippable stock gear
map_109_difficulty_0,,direct,4599,,not equippable stock gear
map_109_difficulty_0,,direct,8385,,not equippable stock gear
map_109_difficulty_0,,direct,10605,,not equippable stock gear
map_109_difficulty_0,,direct,14496,,not equippable stock gear
map_109_difficulty_0,,direct,10623,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10627,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10634,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10624,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10625,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10628,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10631,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10632,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,,1000348,shared or unresolved reference context
map_109_difficulty_0,,direct,,1000349,shared or unresolved reference context
map_109_difficulty_0,,direct,1645,,not equippable stock gear
map_109_difficulty_0,,direct,4599,,not equippable stock gear
map_109_difficulty_0,,direct,7976,,not equippable stock gear
map_109_difficulty_0,,direct,14496,,not equippable stock gear
map_109_difficulty_0,,direct,10623,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10627,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10634,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10624,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10625,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10628,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10631,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10632,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,,1000348,shared or unresolved reference context
map_109_difficulty_0,,direct,,1000349,shared or unresolved reference context
map_109_difficulty_0,,direct,1645,,not equippable stock gear
map_109_difficulty_0,,direct,4599,,not equippable stock gear
map_109_difficulty_0,,direct,7976,,not equippable stock gear
map_109_difficulty_0,,direct,8385,,not equippable stock gear
map_109_difficulty_0,,direct,10623,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10627,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10634,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10624,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10628,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10631,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,,1004150,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024448,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024549,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024751,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024852,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034649,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034548,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034851,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034750,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044248,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044854,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044450,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044652,shared or unresolved reference context
map_109_difficulty_0,,direct,,1074650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1084660,shared or unresolved reference context
map_109_difficulty_0,,direct,,1083650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1084055,shared or unresolved reference context
map_109_difficulty_0,,direct,,1094150,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024953,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034952,shared or unresolved reference context
map_109_difficulty_0,,direct,2450,,not equippable stock gear
map_109_difficulty_0,,direct,6444,,not equippable stock gear
map_109_difficulty_0,,direct,6826,,not equippable stock gear
map_109_difficulty_0,,direct,8385,,not equippable stock gear
map_109_difficulty_0,,direct,10623,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10627,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10634,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10624,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10628,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10631,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,,1004150,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024549,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024751,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024852,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024953,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034649,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034952,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034851,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034750,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044854,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044450,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044652,shared or unresolved reference context
map_109_difficulty_0,,direct,,1074650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1084660,shared or unresolved reference context
map_109_difficulty_0,,direct,,1083650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1084055,shared or unresolved reference context
map_109_difficulty_0,,direct,,1094150,shared or unresolved reference context
map_109_difficulty_0,,direct,6444,,not equippable stock gear
map_109_difficulty_0,,direct,6826,,not equippable stock gear
map_109_difficulty_0,,direct,10623,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10634,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10624,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10625,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10626,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10628,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10629,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10631,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10632,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,1520,,not equippable stock gear
map_109_difficulty_0,,direct,4338,,not equippable stock gear
map_109_difficulty_0,,direct,6181,,not equippable stock gear
map_109_difficulty_0,,direct,8152,,not equippable stock gear
map_109_difficulty_0,,direct,1520,,not equippable stock gear
map_109_difficulty_0,,direct,4338,,not equippable stock gear
map_109_difficulty_0,,direct,6181,,not equippable stock gear
map_109_difficulty_0,,direct,8152,,not equippable stock gear
map_109_difficulty_0,,direct,20608,,not equippable stock gear
map_109_difficulty_0,,direct,1520,,not equippable stock gear
map_109_difficulty_0,,direct,4338,,not equippable stock gear
map_109_difficulty_0,,direct,6181,,not equippable stock gear
map_109_difficulty_0,,direct,8152,,not equippable stock gear
map_109_difficulty_0,,direct,20606,,not equippable stock gear
map_109_difficulty_0,,direct,1520,,not equippable stock gear
map_109_difficulty_0,,direct,4338,,not equippable stock gear
map_109_difficulty_0,,direct,6181,,not equippable stock gear
map_109_difficulty_0,,direct,8152,,not equippable stock gear
map_109_difficulty_0,,direct,20608,,not equippable stock gear
map_109_difficulty_0,,direct,1520,,not equippable stock gear
map_109_difficulty_0,,direct,4338,,not equippable stock gear
map_109_difficulty_0,,direct,6181,,not equippable stock gear
map_109_difficulty_0,,direct,8152,,not equippable stock gear
map_109_difficulty_0,,direct,20607,,not equippable stock gear
map_109_difficulty_0,,direct,1520,,not equippable stock gear
map_109_difficulty_0,,direct,4338,,not equippable stock gear
map_109_difficulty_0,,direct,6181,,not equippable stock gear
map_109_difficulty_0,,direct,8152,,not equippable stock gear
map_109_difficulty_0,,direct,20606,,not equippable stock gear
map_109_difficulty_0,,direct,1520,,not equippable stock gear
map_109_difficulty_0,,direct,4338,,not equippable stock gear
map_109_difficulty_0,,direct,6181,,not equippable stock gear
map_109_difficulty_0,,direct,8152,,not equippable stock gear
map_109_difficulty_0,,direct,20607,,not equippable stock gear
map_109_difficulty_0,,direct,,1004150,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024448,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024549,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024751,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024852,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034649,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034548,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034851,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034750,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044248,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044854,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044450,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044652,shared or unresolved reference context
map_109_difficulty_0,,direct,,1074650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1084660,shared or unresolved reference context
map_109_difficulty_0,,direct,,1083650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1084055,shared or unresolved reference context
map_109_difficulty_0,,direct,,1094150,shared or unresolved reference context
map_109_difficulty_0,,direct,1645,,not equippable stock gear
map_109_difficulty_0,,direct,4599,,not equippable stock gear
map_109_difficulty_0,,direct,7991,,not equippable stock gear
map_109_difficulty_0,,direct,8385,,not equippable stock gear
map_109_difficulty_0,,direct,,1000247,shared or unresolved reference context
map_109_difficulty_0,,direct,,1004150,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024448,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024549,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024751,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024852,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034649,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034548,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034851,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034750,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044248,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044854,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044450,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044652,shared or unresolved reference context
map_109_difficulty_0,,direct,,1074650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1084660,shared or unresolved reference context
map_109_difficulty_0,,direct,,1083650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1084055,shared or unresolved reference context
map_109_difficulty_0,,direct,,1094150,shared or unresolved reference context
map_109_difficulty_0,,direct,765,,not equippable stock gear
map_109_difficulty_0,,direct,1645,,not equippable stock gear
map_109_difficulty_0,,direct,2447,,not equippable stock gear
map_109_difficulty_0,,direct,2449,,not equippable stock gear
map_109_difficulty_0,,direct,2450,,not equippable stock gear
map_109_difficulty_0,,direct,2452,,not equippable stock gear
map_109_difficulty_0,,direct,2453,,not equippable stock gear
map_109_difficulty_0,,direct,3356,,not equippable stock gear
map_109_difficulty_0,,direct,3357,,not equippable stock gear
map_109_difficulty_0,,direct,3358,,not equippable stock gear
map_109_difficulty_0,,direct,3818,,not equippable stock gear
map_109_difficulty_0,,direct,3819,,not equippable stock gear
map_109_difficulty_0,,direct,3820,,not equippable stock gear
map_109_difficulty_0,,direct,3821,,not equippable stock gear
map_109_difficulty_0,,direct,4608,,not equippable stock gear
map_109_difficulty_0,,direct,4625,,not equippable stock gear
map_109_difficulty_0,,direct,8831,,not equippable stock gear
map_109_difficulty_0,,direct,8836,,not equippable stock gear
map_109_difficulty_0,,direct,8838,,not equippable stock gear
map_109_difficulty_0,,direct,8839,,not equippable stock gear
map_109_difficulty_0,,direct,8845,,not equippable stock gear
map_109_difficulty_0,,direct,8846,,not equippable stock gear
map_109_difficulty_0,,direct,10286,,not equippable stock gear
map_109_difficulty_0,,direct,11318,,not equippable stock gear
map_109_difficulty_0,,direct,10631,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,1520,,not equippable stock gear
map_109_difficulty_0,,direct,4338,,not equippable stock gear
map_109_difficulty_0,,direct,6181,,not equippable stock gear
map_109_difficulty_0,,direct,8152,,not equippable stock gear
map_109_difficulty_0,,direct,22444,,not equippable stock gear
map_109_difficulty_0,,direct,4460,,not equippable stock gear
map_109_difficulty_0,,direct,10796,,not equippable stock gear
map_109_difficulty_0,,direct,4460,,not equippable stock gear
map_109_difficulty_0,,direct,10796,,not equippable stock gear
map_109_difficulty_0,,direct,1520,,not equippable stock gear
map_109_difficulty_0,,direct,4338,,not equippable stock gear
map_109_difficulty_0,,direct,6181,,not equippable stock gear
map_109_difficulty_0,,direct,6212,,not equippable stock gear
map_109_difficulty_0,,direct,8152,,not equippable stock gear
map_109_difficulty_0,,direct,4460,,not equippable stock gear
map_109_difficulty_0,,direct,20019,,not equippable stock gear
map_109_difficulty_0,,direct,20022,,not equippable stock gear
map_109_difficulty_0,,direct,20025,,not equippable stock gear
map_109_difficulty_0,,direct,20085,,not equippable stock gear
map_109_difficulty_0,,direct,10796,,not equippable stock gear
map_109_difficulty_0,,direct,4460,,not equippable stock gear
map_109_difficulty_0,,direct,10796,,not equippable stock gear
map_109_difficulty_0,,direct,4460,,not equippable stock gear
map_109_difficulty_0,,direct,10454,,not equippable stock gear
map_109_difficulty_0,,direct,,1000247,shared or unresolved reference context
map_109_difficulty_0,,direct,,1004150,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024448,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024549,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024751,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024852,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034649,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034548,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034851,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034750,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044248,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044854,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044450,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044652,shared or unresolved reference context
map_109_difficulty_0,,direct,,1074650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1084660,shared or unresolved reference context
map_109_difficulty_0,,direct,,1083650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1084055,shared or unresolved reference context
map_109_difficulty_0,,direct,,1094150,shared or unresolved reference context
map_109_difficulty_0,,direct,3356,,not equippable stock gear
map_109_difficulty_0,,direct,6444,,not equippable stock gear
map_109_difficulty_0,,direct,6826,,not equippable stock gear
map_109_difficulty_0,,direct,11318,,not equippable stock gear
map_109_difficulty_0,,direct,15733,,not equippable stock gear
map_109_difficulty_0,,direct,10634,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,10631,,RequiredLevel outside creature progression context
map_109_difficulty_0,,direct,,1000247,shared or unresolved reference context
map_109_difficulty_0,,direct,,1004150,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024448,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024549,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024751,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024852,shared or unresolved reference context
map_109_difficulty_0,,direct,,1024650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034649,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034548,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034851,shared or unresolved reference context
map_109_difficulty_0,,direct,,1034750,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044248,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044854,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044450,shared or unresolved reference context
map_109_difficulty_0,,direct,,1044652,shared or unresolved reference context
map_109_difficulty_0,,direct,,1074650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1084660,shared or unresolved reference context
map_109_difficulty_0,,direct,,1083650,shared or unresolved reference context
map_109_difficulty_0,,direct,,1084055,shared or unresolved reference context
map_109_difficulty_0,,direct,,1094150,shared or unresolved reference context
map_109_difficulty_0,,direct,3669,,not equippable stock gear
map_109_difficulty_0,,direct,3670,,not equippable stock gear
map_109_difficulty_0,,direct,3671,,not equippable stock gear
map_109_difficulty_0,,direct,3673,,not equippable stock gear
map_109_difficulty_0,,direct,3674,,not equippable stock gear
