profile_id,map_id,difficulty_id,encounter_id,encounter_name,gameobject_entry,gameobject_name,loot_entry,spawn_guid,spawn_mask,spawn_count,difficulty_scope,association_method,association_source,direct_item_count,reference_item_count,valid,invalid_reason
,545,,,,181270,Felweed,18111,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,545,,,,181275,Ragveil,18113,,,4,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,545,,,,181278,Ancient Lichen,18116,,,12,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,545,,,,181555,Fel Iron Deposit,18359,,,12,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,545,,,,181556,Adamantite Deposit,18361,,,21,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,546,,,,181270,Felweed,18111,,,7,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,546,,,,181275,Ragveil,18113,,,7,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,546,,,,181276,Flame Cap,18114,,,7,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,546,,,,181278,Ancient Lichen,18116,,,15,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,546,,,,181556,Adamantite Deposit,18361,,,9,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,546,,,,181557,Khorium Vein,18363,,,9,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,546,,,,181569,Rich Adamantite Deposit,26861,,,9,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,546,,,,182054,The Underspore,18696,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,546,,,,183385,Sanguine Hibiscus,19848,,,20,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,547,,,,181270,Felweed,18111,,,8,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,547,,,,181275,Ragveil,18113,,,8,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,547,,,,181276,Flame Cap,18114,,,8,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,547,,,,181278,Ancient Lichen,18116,,,14,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,547,,,,181556,Adamantite Deposit,18361,,,5,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,547,,,,181557,Khorium Vein,18363,,,5,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,547,,,,181569,Rich Adamantite Deposit,26861,,,5,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,553,,,,181270,Felweed,18111,,,6,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,553,,,,181271,Dreaming Glory,18112,,,3,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,553,,,,181277,Terocone,18115,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,553,,,,181279,Netherbloom,18117,,,3,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,554,,,,184465,Cache of the Legion,20529,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,554,,,,184849,Cache of the Legion,20530,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,554,,,,185015,Overcharged Manacell,21550,,,4,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,555,,,,181278,Ancient Lichen,18116,,,27,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,555,,,,181556,Adamantite Deposit,18361,,,10,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,555,,,,181557,Khorium Vein,18363,,,10,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,555,,,,181569,Rich Adamantite Deposit,26861,,,10,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,555,,,,182940,Soul Device,19603,,,30,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,556,,,,181278,Ancient Lichen,18116,,,16,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,556,,,,181556,Adamantite Deposit,18361,,,14,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,556,,,,181557,Khorium Vein,18363,,,14,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,556,,,,181569,Rich Adamantite Deposit,26861,,,14,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,556,,,,183050,The Saga of Terokk,19757,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,556,,,,187372,The Talon King\'s Coffer,23035,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,557,,,,181278,Ancient Lichen,18116,,,21,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,557,,,,181556,Adamantite Deposit,18361,,,9,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,557,,,,181557,Khorium Vein,18363,,,9,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,557,,,,181569,Rich Adamantite Deposit,26861,,,9,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,558,,,,181278,Ancient Lichen,18116,,,16,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,558,,,,181556,Adamantite Deposit,18361,,,10,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,558,,,,181557,Khorium Vein,18363,,,10,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,558,,,,181569,Rich Adamantite Deposit,26861,,,10,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,558,,,,183441,Soul Mirror,20014,,,8,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,560,,,,180523,Apple Bob,17378,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,568,,,,186648,Tanzar\'s Trunk,22699,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,568,,,,186733,The Map of Zul\'Aman,22883,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,568,,,,186748,Harkor\'s Brew Keg,22908,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,574,,,,189978,Cobalt Deposit,24153,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,574,,,,193059,Vrykul Weapons,26169,,,28,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,575,,,,190172,Icethorn,24227,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,575,,,,192941,Untarnished Silver Bar,25925,,,31,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,575,,,,192942,Shiny Bauble,25926,,,10,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,575,,,,192943,Shiny Bauble,25926,,,13,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,575,,,,192944,Golden Goblet,25927,,,14,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,575,,,,192945,Jade Statue,25928,,,6,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,576,,,,190174,Frozen Herb,25096,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,576,,,,192788,Berinand\'s Research,25875,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,578,,,,190172,Icethorn,24227,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,578,,,,191349,Cache of Eregos,24462,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,578,,,,193603,Cache of Eregos,24524,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,595,,,,180523,Apple Bob,17378,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,595,,script_DamageTaken,DamageTaken,190663,Dark Runed Chest,24556,,,0,normal,script_summon,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql;src\server\scripts\Kalimdor\CavernsOfTime\CullingOfStratholme\boss_mal_ganis.cpp,0,0,True,
,595,,script_DamageTaken,DamageTaken,193597,Dark Runed Chest,24589,,,0,heroic,script_summon,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql;src\server\scripts\Kalimdor\CavernsOfTime\CullingOfStratholme\boss_mal_ganis.cpp,0,0,True,
,599,,,,189980,Saronite Deposit,24155,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,599,,script_EndTribunalFight,EndTribunalFight,190586,Tribunal Chest,24661,65564,1,1,,script_summon,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql;src\server\scripts\Northrend\Ulduar\HallsOfStone\brann_bronzebeard.cpp,0,0,True,
,599,,script_EndTribunalFight,EndTribunalFight,193996,Tribunal Chest,26260,151790,2,1,,script_summon,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql;src\server\scripts\Northrend\Ulduar\HallsOfStone\brann_bronzebeard.cpp,0,0,True,
,600,,,,190170,Talandra\'s Rose,24225,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,600,,,,191019,Adder\'s Tongue,25093,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,601,,,,189973,Goldclover,24093,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,601,,,,190169,Tiger Lily,24224,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,603,,,,189973,Goldclover,24093,,,8,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,603,,,,190170,Talandra\'s Rose,24225,,,6,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,603,,,,190171,Lichbloom,24226,,,7,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,603,,,,190176,Frost Lotus,24228,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,603,,,,191019,Adder\'s Tongue,25093,,,6,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,603,,script_UpdateAI,UpdateAI,194821,Gift of the Observer,27030,,,0,10,script_summon,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql;src\server\scripts\Northrend\Ulduar\Ulduar\boss_algalon_the_observer.cpp,0,0,True,
,603,,script_UpdateAI,UpdateAI,194822,Gift of the Observer,26974,,,0,25,script_summon,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql;src\server\scripts\Northrend\Ulduar\Ulduar\boss_algalon_the_observer.cpp,0,0,True,
,603,,script_UpdateAI,UpdateAI,194957,Cache of Innovation,27086,,,0,10,script_summon,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql;src\server\scripts\Northrend\Ulduar\Ulduar\boss_mimiron.cpp,0,0,True,
,603,,script_UpdateAI,UpdateAI,194958,Cache of Innovation,26967,,,0,25,script_summon,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql;src\server\scripts\Northrend\Ulduar\Ulduar\boss_mimiron.cpp,0,0,True,
,603,,,,195036,Pure Saronite Deposit,27244,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,603,,script_JustDied,JustDied,195046,Cache of Living Stone,27061,,,0,10,script_summon,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql;src\server\scripts\Northrend\Ulduar\Ulduar\boss_kologarn.cpp,0,0,True,
,603,,script_JustDied,JustDied,195047,Cache of Living Stone,26929,,,0,25,script_summon,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql;src\server\scripts\Northrend\Ulduar\Ulduar\boss_kologarn.cpp,0,0,True,
,604,,,,190170,Talandra\'s Rose,24225,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,604,,,,191019,Adder\'s Tongue,25093,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,604,,,,192826,Drakkari History Tablet,25902,,,30,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,619,,,,189973,Goldclover,24093,,,2,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,619,,,,190169,Tiger Lily,24224,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,619,,,,190170,Talandra\'s Rose,24225,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,631,,,,202238,Deathbringer\'s Cache,28058,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,631,,,,202239,Deathbringer\'s Cache,28046,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,631,,,,202240,Deathbringer\'s Cache,28074,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,631,,,,202241,Deathbringer\'s Cache,28088,,,1,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
,650,,script_SetData,SetData,195709,Champion\'s Cache,27321,,,0,normal,script_summon,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql;src\server\scripts\Northrend\CrusadersColiseum\TrialOfTheChampion\instance_trial_of_the_champion.cpp,0,0,True,
,650,,script_SetData,SetData,195710,Champion\'s Cache,27414,,,0,heroic,script_summon,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql;src\server\scripts\Northrend\CrusadersColiseum\TrialOfTheChampion\instance_trial_of_the_champion.cpp,0,0,True,
,658,,,,201592,Infused Saronite Bars,27730,,,25,,static_spawn,gameobject.sql;gameobject_template.sql;gameobject_loot_template.sql,0,0,False,static map/spawn has no boss association
