entry,class_name,name,Quality,RequiredLevel,ItemLevel,role,kind,weapon_kind,InventoryType,subclass,displayid,reference_entry,reference_item_level,armor,dps,sockets,itemset,special_effect_feature,effect_source_entry,effect_source_spell,socketBonus,DisenchantID
240862,Hunter,The Northwind Stalkers,2,7,8,hunter,armor,,8,2,14276,15012,16,5,0.0,,0,,0,0,0,21
240863,Hunter,"Greaves, Lost Storm",2,67,119,hunter,armor,,8,3,39812,24903,117,222,0.0,,0,,0,0,0,14
240864,Hunter,The Soulmarked Wristguards,2,64,108,hunter,armor,,9,3,44125,31516,105,106,0.0,,0,,0,0,0,14
240865,Hunter,Warsage's Runebound Breeches,2,23,28,hunter,armor,,7,2,27884,15126,29,32,0.0,,0,,0,0,0,24
240866,Hunter,Stormwarden's Woe-bound Girdle,3,3,9,hunter,armor,,6,2,7545,5275,15,6,0.0,,0,,0,0,0,41
240867,Hunter,Serpent Gloom Thunderstick,3,51,56,hunter,gun,gun,26,3,28743,13146,58,0,37.292,,0,,0,0,0,48
240868,Hunter,Violet Wind Steel Crossbow,2,25,27,hunter,crossbow,crossbow,26,18,38263,27640,16,0,16.25,,0,,0,0,0,4
240869,Hunter,Coif of the Moon Flame,3,70,131,hunter,armor,,1,3,52496,36183,130,374,0.0,,0,,0,0,0,53
240870,Hunter,The Ravenbound War Leggings,3,62,96,hunter,armor,,7,3,39666,28173,103,301,0.0,,0,,0,0,0,50
240871,Hunter,Watchful Spaulders of the Blighted Land,3,49,53,hunter,armor,,3,3,30925,16669,60,106,0.0,,0,,0,0,0,47
240872,Hunter,The Forgeblessed Gauntlets,3,77,178,hunter,armor,,10,3,52487,37781,174,357,0.0,,0,,0,0,0,54
240873,Hunter,Dragonwarden's Brooch of the Void Watch,2,45,49,hunter,neck,,2,0,23715,13473,54,0,0.0,,0,,0,0,0,28
240874,Hunter,Gloves of Green Flame,2,54,61,hunter,armor,,10,3,27536,14815,62,86,0.0,,0,,0,0,0,11
240875,Hunter,Drakescale Charm of the Azjol Nerub,3,29,33,hunter,neck,,2,0,30797,15200,35,0,0.0,,0,,0,0,0,43
240876,Hunter,Stonebound Striders of Final Promise,2,18,21,hunter,armor,,8,2,11373,2987,18,16,0.0,,0,,0,0,0,23
240877,Hunter,Earthkeeper's Walkers of the Blood Memory,2,28,33,hunter,armor,,8,2,27965,14579,31,26,0.0,,0,,0,0,0,25
240878,Hunter,The Emberforged Boots,3,75,163,hunter,armor,,8,3,52211,35600,159,388,0.0,2,0,,0,0,2877,53
240879,Hunter,Deep Whisper Jerkin,2,24,30,hunter,armor,,5,2,27683,15337,29,40,0.0,,0,,0,0,0,4
240880,Hunter,Fernwoven Musket of Deep Roads,3,74,154,hunter,gun,gun,26,3,48183,34530,146,0,92.241,,0,,0,0,0,53
240881,Hunter,"Hauberk, Falcon Spell",3,65,107,hunter,armor,,5,3,37775,25696,114,401,0.0,,0,,0,0,0,52
240882,Hunter,Blacksmith's Stormforged Hauberk,2,44,49,hunter,armor,,5,3,26074,4082,47,134,0.0,,0,,0,0,0,8
240883,Hunter,Thunderous Leggings of Crimson Dawn,3,67,117,hunter,armor,,7,3,42919,28266,115,379,0.0,4,0,,0,0,2925,52
240884,Hunter,Ornate Hornbow of Rune Watch,3,73,149,hunter,bow,bow,15,2,51909,39487,162,0,83.621,,0,,0,0,0,53
240885,Hunter,Rimecaller's Girdle,2,46,47,hunter,armor,,6,3,28336,10706,47,68,0.0,,0,,0,0,0,28
240886,Hunter,Twilightwarden's Leafbound Runebow,2,13,19,hunter,bow,bow,15,2,8104,11303,16,0,10.625,,0,,0,0,0,2
240887,Hunter,Shadowlord's Wargrips of the Dawn Vanguard,2,71,137,hunter,armor,,10,3,51066,37417,138,244,0.0,,0,,0,0,0,34
240888,Hunter,Capelet of the Titan Forge,2,43,50,hunter,back,,16,1,23081,8215,50,20,0.0,,0,,0,0,0,8
240889,Hunter,Dragonbow of Pale Crown,3,74,161,hunter,bow,bow,15,2,49368,37809,162,0,94.63,,0,,0,0,0,53
240890,Hunter,The Wolfmarked Casque,3,72,142,hunter,armor,,1,3,53371,37775,146,430,0.0,,0,,0,0,0,53
240891,Hunter,The Nerubian Great Cape,2,28,29,hunter,back,,16,1,23100,7356,30,11,0.0,,0,,0,0,0,4
240892,Hunter,Headdress of Black Ritual,2,30,34,hunter,armor,,1,2,21304,4052,35,33,0.0,,0,,0,0,0,25
240893,Hunter,Stoneforged Torc of the Death March,4,79,188,hunter,neck,,2,0,53566,42646,200,0,0.0,4,0,,0,0,2868,68
240894,Hunter,The Stormmarked Carapace,2,21,28,hunter,armor,,5,2,28837,17005,27,35,0.0,,0,,0,0,0,24
240895,Hunter,Striders of Sholazar,3,30,37,hunter,armor,,8,2,16996,2276,37,33,0.0,,0,,0,0,0,44
240896,Hunter,Steadfast Belt of Wintergrasp,2,53,60,hunter,armor,,6,3,26312,8306,59,89,0.0,,0,,0,0,0,10
240897,Hunter,"Wargrips, Last Starfall",2,6,13,hunter,armor,,10,2,9503,4239,13,7,0.0,,0,,0,0,0,21
240898,Hunter,Demon Sun Waistband,2,22,27,hunter,armor,,6,2,27887,15120,26,18,0.0,,0,,0,0,0,4
240899,Hunter,The Plaguetouched Band,3,19,26,hunter,finger,,11,0,26537,20826,27,0,0.0,,0,spell-effects,16659,9141,0,42
240900,Hunter,Headguard of the Alterac Mountains,2,11,16,hunter,armor,,1,2,21310,3392,30,14,0.0,,0,,0,0,0,22
240901,Hunter,Harness of the Mimiron Forge,4,80,232,hunter,armor,,5,3,61825,48251,232,1111,0.0,,0,,0,0,0,69
240902,Hunter,Starkeeper's Gleaming Seal Ring,3,16,19,hunter,finger,,11,0,26537,20826,27,0,0.0,,0,,0,0,0,41
240903,Hunter,Vambraces of the Iron Dwarf,3,63,101,hunter,armor,,9,3,43152,24451,94,107,0.0,,0,,0,0,0,52
240904,Hunter,"Wrap, Bright Dancer",2,8,13,hunter,back,,16,1,23028,2308,15,5,0.0,,0,,0,0,0,21
240905,Hunter,Rune Queen's Kingsguard Neckchain,4,80,213,hunter,neck,,2,0,40051,45236,226,0,0.0,,0,,0,0,0,69
240906,Hunter,The Armored Warboots,3,79,188,hunter,armor,,8,3,55011,37870,200,459,0.0,,0,,0,0,0,54
240907,Hunter,Relentless Leggings of the Eternal Watch,2,16,19,hunter,armor,,7,2,3248,7282,19,21,0.0,,0,,0,0,0,22
240908,Hunter,Warpriest's Silent Epaulets,3,75,164,hunter,armor,,3,3,51885,35578,155,405,0.0,,0,,0,0,0,53
240909,Hunter,Leggings of Blood Pact,2,53,57,hunter,armor,,7,3,27195,14805,57,144,0.0,,0,,0,0,0,10
240910,Hunter,North Ruin Wristbands,2,2,7,hunter,armor,,9,2,28045,28147,10,2,0.0,,0,,0,0,0,1
240911,Hunter,"Coal-black Wargrips, Northwarden's Oath",3,38,39,hunter,armor,,10,2,28595,10777,42,30,0.0,,0,,0,0,0,44
240912,Hunter,"Wargrips, Sunfire Wind",2,4,6,hunter,armor,,10,2,14536,2976,15,3,0.0,,0,,0,0,0,1
240913,Hunter,Darkforged Mantle,2,26,33,hunter,armor,,3,2,6775,15127,30,28,0.0,,0,,0,0,0,5
240914,Hunter,Old King's Wargrips of the Scale Lord,2,37,43,hunter,armor,,10,2,15415,7530,46,29,0.0,,0,,0,0,0,7
240915,Hunter,Ashen King's Longblade,3,57,64,hunter,2h_sword,2h_sword,17,8,33123,20669,62,0,53.889,,0,,0,0,0,48
240916,Hunter,Gravebound Chainmail of the Zul Drak,3,75,167,hunter,armor,,5,3,55603,44060,166,663,0.0,,0,,0,0,0,54
240917,Hunter,Watchkeeper's Deathmask,3,20,25,hunter,armor,,1,2,17277,6688,32,27,0.0,,0,,0,0,0,41
240918,Hunter,"Footguards, Bitter Vine",2,28,34,hunter,armor,,8,2,27702,15350,34,26,0.0,,0,,0,0,0,5
240919,Hunter,"Legguards, Soulshard Wake",2,33,34,hunter,armor,,7,2,27712,15139,33,41,0.0,,0,,0,0,0,25
240920,Hunter,Mystwoven Shoulderguards,4,74,161,hunter,armor,,3,3,48616,35046,159,434,0.0,,0,,0,0,0,67
240921,Hunter,Stormwarden's Seal of the Moon Path,2,14,20,hunter,finger,,11,0,9840,3235,20,0,0.0,,0,,0,0,0,2
240922,Hunter,Blessed Legwraps of Moon Guard,2,38,44,hunter,armor,,7,2,18935,9922,46,54,0.0,,0,,0,0,0,7
240923,Hunter,Legguards of the White Crown,2,8,10,hunter,armor,,7,2,17232,7280,11,11,0.0,,0,,0,0,0,1
240924,Hunter,Bloodkeeper's Mask of the Sky Crown,3,31,35,hunter,armor,,1,2,17213,8174,40,41,0.0,,0,,0,0,0,43
240925,Hunter,Battle Glaive of the Light Eternal,3,64,102,hunter,polearm,polearm,17,6,42906,30830,100,0,101.25,,0,,0,0,0,52
240926,Hunter,Silver King's Bracers of the Black Ritual,4,80,213,hunter,armor,,9,3,56946,41059,213,286,0.0,4|2,0,,0,0,2936,69
240927,Hunter,Wrap of Dread Watch,3,38,40,hunter,back,,16,1,32071,19532,43,17,0.0,,0,,0,0,0,44
240928,Hunter,Sainted Legwraps of Lost Oath,2,31,32,hunter,armor,,7,2,14777,7373,33,38,0.0,,0,,0,0,0,25
240929,Hunter,Soulwarden's Chainmail,2,74,162,hunter,armor,,5,3,51887,36245,162,580,0.0,,0,,0,0,0,16
240930,Hunter,Wyrm King's Nerubian Battle Axe,2,10,16,hunter,1h_axe,1h_axe,13,0,19134,2073,15,0,8.095,,0,,0,0,0,22
240931,Hunter,Claws of Shadow Watch,2,5,11,hunter,armor,,10,2,41379,26022,13,6,0.0,,0,,0,0,0,1
240932,Hunter,Runed Clasp,2,40,47,hunter,neck,,2,0,7899,7746,41,0,0.0,,0,,0,0,0,28
240933,Hunter,The Colossal Strap,2,7,11,hunter,armor,,6,2,17113,6558,15,6,0.0,,0,,0,0,0,1
240934,Hunter,The Scourgebound Chestguard,2,18,23,hunter,armor,,20,2,42953,27456,115,30,0.0,,0,,0,0,0,23
240935,Hunter,Silver Queen's Headguard of the Sable Moon,4,79,188,hunter,armor,,1,3,52226,36971,187,612,0.0,,0,,0,0,0,68
240936,Hunter,The Mystwoven Longbow,2,60,88,hunter,bow,bow,15,2,38632,25243,90,0,45.577,,0,,0,0,0,13
240937,Hunter,Plagueborn Great Runeblade,3,24,28,hunter,2h_sword,2h_sword,17,8,18409,9490,29,0,22.969,,0,,0,0,0,42
240938,Hunter,Coal-black Hourglass of the Frozen Road,3,69,119,hunter,trinket,,12,0,43092,27770,115,0,0.0,,0,,0,0,0,52
240939,Hunter,The Starwoven Great Hauberk,2,66,112,hunter,armor,,5,3,39979,24896,114,358,0.0,,0,,0,0,0,14
240940,Hunter,Girdle of Frost Giant,2,7,10,hunter,armor,,6,2,28149,15399,14,6,0.0,,0,,0,0,0,1
240941,Hunter,"Boots, White Vault",2,12,17,hunter,armor,,8,2,17163,2307,18,12,0.0,,0,,0,0,0,22
240942,Hunter,Silent Knight's Neckguard,2,74,155,hunter,neck,,2,0,52419,39848,158,0,0.0,,0,,0,0,0,16
240943,Hunter,Hollow Chill Wristguards,3,51,56,hunter,armor,,9,3,30643,18296,56,55,0.0,,0,,0,0,0,48
240944,Hunter,Tombforged Footguards,3,19,24,hunter,armor,,8,2,16999,7187,20,19,0.0,,0,,0,0,0,41
240945,Hunter,Frost King's Mystwoven Leggings,2,58,85,hunter,armor,,7,3,42108,24827,87,234,0.0,,0,,0,0,0,13
240946,Hunter,The Brutal Shortbow,3,46,52,hunter,bow,bow,15,2,28780,11628,53,0,35.2,,0,,0,0,0,47
240947,Hunter,Anvilkeeper's Pendant Chain,2,56,62,hunter,neck,,2,0,6502,13811,60,0,0.0,,0,,0,0,0,11
240948,Hunter,Legguards of Dragon Flame,2,65,108,hunter,armor,,7,3,39518,24883,108,307,0.0,,0,,0,0,0,14
240949,Hunter,Battleworn Walkers of the Dead March,2,28,30,hunter,armor,,8,2,27678,15341,30,22,0.0,,0,,0,0,0,4
240950,Hunter,Gloves of Star Grove,2,59,88,hunter,armor,,10,3,38626,24833,90,142,0.0,,0,,0,0,0,13
240951,Hunter,Stoneward Boots of Kings Promise,2,55,62,hunter,armor,,8,3,27318,15674,60,109,0.0,,0,spell-effects,18411,13669,0,11
240952,Hunter,Windwarden's Wolfmarked Great Hauberk,2,62,95,hunter,armor,,5,3,16725,24840,93,312,0.0,,0,,0,0,0,13
240953,Hunter,Broken Death Wrap,3,71,137,hunter,back,,16,1,52453,37796,142,73,0.0,,0,,0,0,0,53
240954,Hunter,"Ranger Bow, Savage Snowfall",3,68,118,hunter,bow,bow,15,2,39230,27817,115,0,69.138,,0,,0,0,0,52
240955,Hunter,Crimson Hide Casque,3,54,58,hunter,armor,,1,3,30680,18319,58,137,0.0,,0,,0,0,0,48
240956,Hunter,Embercaller's Nightcloak,2,42,43,hunter,back,,16,1,28299,9660,43,17,0.0,,0,,0,0,0,7
240957,Hunter,The Embersteel Chestpiece,2,11,16,hunter,armor,,5,2,36996,22987,15,19,0.0,,0,,0,0,0,22
240958,Hunter,Ice Witch's Veil,2,3,10,hunter,back,,16,1,28209,10638,15,4,0.0,,0,,0,0,0,1
240959,Hunter,Starcaller's Splintered Clutches,3,21,23,hunter,armor,,10,2,17182,888,27,17,0.0,,0,,0,0,0,41
240960,Hunter,Spiritkeeper's Harness,2,45,48,hunter,armor,,5,3,26087,7538,48,132,0.0,,0,,0,0,0,28
240961,Hunter,Faceguard of the Icecrown Citadel,3,59,88,hunter,armor,,1,3,35601,22438,88,223,0.0,,0,,0,0,0,50
240962,Hunter,The Aged Breeches,2,21,28,hunter,armor,,7,2,17154,4831,26,33,0.0,,0,,0,0,0,24
240963,Hunter,Armorsmith's Warcloak,2,26,29,hunter,back,,16,1,27040,15537,28,11,0.0,,0,,0,0,0,24
240964,Hunter,Runecaller's Backcloth of the Holy Crown,2,52,56,hunter,back,,16,1,29630,17523,58,22,0.0,,0,,0,0,0,10
240965,Hunter,Stalkers of the Dragon Queen,3,33,36,hunter,armor,,8,2,34248,20102,33,31,0.0,,0,,0,0,0,44
240966,Hunter,Sunforged Footguards,3,77,184,hunter,armor,,8,3,52421,37105,187,442,0.0,,0,,0,0,0,54
240967,Hunter,Wrist Chains of the Old Road,2,78,186,hunter,armor,,9,3,57620,43452,187,198,0.0,,0,,0,0,0,16
240968,Hunter,Unquiet Epaulets of the Golden Light,3,65,111,hunter,armor,,3,3,43801,31294,112,265,0.0,,0,,0,0,0,52
240969,Hunter,Terrible Scout Bow of the Crimson Moon,2,61,97,hunter,bow,bow,15,2,39331,25247,102,0,50.357,2,0,,0,0,0,32
240970,Hunter,"Cap, Ember Beacon",2,11,18,hunter,armor,,1,2,21302,4724,30,16,0.0,,0,,0,0,0,2
240971,Hunter,Old King's Handguards,3,80,226,hunter,armor,,10,3,61842,45943,226,468,0.0,2,0,,0,0,0,0
240972,Hunter,Duskcaller's Scourged Mantle,2,36,43,hunter,back,,16,1,28297,9703,43,17,0.0,,0,,0,0,0,7
240973,Hunter,Shawl of Dead Watch,2,8,14,hunter,back,,16,1,23025,2310,13,5,0.0,,0,,0,0,0,21
240974,Hunter,Scourge Spear War Leggings,3,78,191,hunter,armor,,7,3,56731,43456,187,698,0.0,,0,,0,0,0,54
240975,Hunter,Unholy Arrow Crossbow,3,62,98,hunter,crossbow,crossbow,26,18,41423,27507,115,0,57.167,,0,,0,0,0,50
240976,Hunter,Stormsteel Spaulders,2,72,141,hunter,armor,,3,3,49521,35902,138,304,0.0,,0,,0,0,0,15
240977,Hunter,"Spaulders, Fire Keeper",2,58,84,hunter,armor,,3,3,42109,24828,87,166,0.0,,0,,0,0,0,13
240978,Hunter,Rune Tooth Waistguard,2,77,184,hunter,armor,,6,3,56728,43450,187,340,0.0,2,0,,0,0,2877,16
240979,Hunter,Moonbound Pants of the Gilded Crown,2,3,7,hunter,armor,,7,2,17152,6269,12,7,0.0,,0,,0,0,0,1
240980,Hunter,Warhelm of Blood Ritual,2,53,55,hunter,armor,,1,3,26330,10083,51,116,0.0,,0,,0,0,0,9
240981,Hunter,Plaguekeeper's Emberforged Reaver,2,14,18,hunter,2h_axe,2h_axe,17,1,22225,5318,20,0,11.212,,0,,0,0,0,22
240982,Hunter,War Mantle of the Holy Watch,4,80,200,hunter,armor,,3,3,54306,43772,200,608,0.0,4|4,0,,0,0,2787,68
240983,Hunter,The Bloodforged Legmail,3,48,49,hunter,armor,,7,3,29934,17754,50,132,0.0,,0,,0,0,0,46
240984,Hunter,Duskkeeper's Armguards,3,62,101,hunter,armor,,9,3,43700,31189,94,108,0.0,,0,,0,0,0,52
240985,Hunter,Dawncaller's Chain of the Great North,3,40,42,hunter,neck,,2,0,6497,13084,35,0,0.0,,0,,0,0,0,45
240986,Hunter,Cracked Vest of Shattered Crown,2,37,39,hunter,armor,,20,2,31797,16833,66,54,0.0,,0,,0,0,0,6
240987,Hunter,The Soulforged Waistband,2,5,7,hunter,armor,,6,2,16922,6379,17,4,0.0,,0,,0,0,0,1
240988,Hunter,Drakekeeper's Veteran Ranger Bow,2,74,156,hunter,bow,bow,15,2,52411,39829,158,0,85.0,2|4,0,,0,0,3309,16
240989,Hunter,Warsage's Froststeel Leggings,2,76,176,hunter,armor,,7,3,56587,42817,174,576,0.0,,0,,0,0,0,16
240990,Hunter,Thundersteel Chausses of Ancient Thorn,2,58,83,hunter,armor,,7,3,43920,29942,81,232,0.0,,0,,0,0,0,13
240991,Hunter,Prime Spire Spaulders,2,38,42,hunter,armor,,3,2,16497,8192,42,36,0.0,,0,,0,0,0,7
240992,Hunter,Wildwarden's Bell,2,67,114,hunter,trinket,,12,0,41858,30293,111,0,0.0,,0,,0,0,0,14
240993,Hunter,Scale of Violet Eye,2,48,49,hunter,trinket,,12,0,31387,18951,50,0,0.0,,0,,0,0,0,8
240994,Hunter,Effigy of the Grim King,3,57,61,hunter,trinket,,12,0,8232,12930,60,0,0.0,,0,,0,0,0,48
240995,Hunter,"Shoulderguards, Bright Woe",4,73,151,hunter,armor,,3,3,46890,33710,146,402,0.0,,0,,0,0,0,67
240996,Hunter,"Grim Legguards, Frostguard's Oath",3,76,172,hunter,armor,,7,3,52335,35619,171,603,0.0,,0,,0,0,0,54
240997,Hunter,The Doomed Casque,2,49,53,hunter,armor,,1,3,28135,12018,54,110,0.0,,0,,0,0,0,9
240998,Hunter,Dragonforged Beads,2,44,49,hunter,neck,,2,0,14437,7549,47,0,0.0,,0,,0,0,0,28
240999,Hunter,Warden Traveling Cloak,3,75,170,hunter,back,,16,1,56537,44020,174,96,0.0,,0,,0,0,0,54
260000,Rogue,Vest of the Western Plaguelands,3,76,172,agility_dps,armor,,20,2,51709,37587,200,352,0.0,2|2,0,,0,0,2873,54
260001,Rogue,Shadowwoven Waistband of Star Watch,2,67,117,agility_dps,armor,,6,2,44550,30942,114,102,0.0,,0,,0,0,0,33
260002,Rogue,The Darkforged Walkers,2,20,25,agility_dps,armor,,8,2,12788,6668,27,18,0.0,,0,,0,0,0,3
260003,Rogue,Unbroken Stiletto of Frozen Road,2,22,24,agility_dps,dagger,dagger,13,15,20596,5752,26,0,12.059,,0,,0,0,0,3
260004,Rogue,Dragonforged Circle,3,43,50,agility_dps,finger,,11,0,31576,21753,50,0,0.0,,0,,0,0,0,46
260005,Rogue,Ashen War Sword,3,8,11,agility_dps,1h_sword,1h_sword,13,7,24981,14145,18,0,7.037,,0,,0,0,0,41
260006,Rogue,The Frostmarked Warcloak,3,2,4,agility_dps,back,,16,1,15156,6632,20,2,0.0,,0,,0,0,0,41
260007,Rogue,"Spike, Star Whisper",4,80,245,agility_dps,dagger,dagger,13,15,60576,46958,245,0,198.929,,0,,0,0,0,68
260008,Rogue,The Bronzed Strap,2,4,5,agility_dps,armor,,6,2,33324,20996,5,3,0.0,,0,,0,0,0,1
260009,Rogue,Starfang Seal Tunic,2,10,14,agility_dps,armor,,5,2,27996,3288,13,17,0.0,,0,,0,0,0,1
260010,Rogue,Edge of the Fire Spirit,2,40,46,agility_dps,1h_sword,1h_sword,13,7,16128,7943,45,0,27.885,,0,,0,0,0,8
260011,Rogue,Frost King's Helm of the Silver Pact,3,64,104,agility_dps,armor,,1,2,43889,23758,106,143,0.0,,0,,0,0,0,52
260012,Rogue,"Strap, Sacred Briar",2,50,52,agility_dps,armor,,6,2,19001,10190,52,37,0.0,,0,,0,0,0,9
260013,Rogue,Circle of Arcane Moon,2,28,34,agility_dps,finger,,11,0,6486,4135,35,0,0.0,,0,,0,0,0,5
260014,Rogue,Wolfwarden's Bindings,2,77,183,agility_dps,armor,,9,2,56578,42806,174,102,0.0,2,0,,0,0,2877,16
260015,Rogue,Winterkeeper's Tunic of the Crimson Crown,2,72,141,agility_dps,armor,,5,2,49811,36093,142,254,0.0,8,0,,0,0,2936,15
260016,Rogue,Drakecaller's Wristguards,2,38,43,agility_dps,armor,,9,2,27972,15377,42,17,0.0,,0,,0,0,0,7
260017,Rogue,Old Knight's Deepforged Breeches,3,73,155,agility_dps,armor,,7,2,49358,35577,155,271,0.0,,0,,0,0,0,53
260018,Rogue,Ancient Leggings of Warsong Hold,2,36,39,agility_dps,armor,,7,2,46440,33242,40,49,0.0,,0,,0,0,0,26
260019,Rogue,Mask of the Crimson Banner,2,50,52,agility_dps,armor,,1,2,21309,10073,52,56,0.0,,0,,0,0,0,9
260020,Rogue,Oathwarden's Eternal Legguards,2,58,81,agility_dps,armor,,7,2,40728,24706,84,110,0.0,,0,,0,0,0,13
260021,Rogue,Armguards of the Dragon Queen,4,11,18,agility_dps,armor,,9,2,17166,3230,26,8,0.0,,0,,0,0,0,0
260022,Rogue,Duskwoven Legwraps of the Frostborn,2,39,45,agility_dps,armor,,7,2,15020,7478,43,58,0.0,,0,,0,0,0,7
260023,Rogue,Dawn Shard Wargrips,3,1,8,agility_dps,armor,,10,2,19125,10413,19,5,0.0,,0,,0,0,0,41
260024,Rogue,Tunic of Broken Crown,2,5,6,agility_dps,armor,,5,2,16888,3000,10,7,0.0,,0,,0,0,0,1
260025,Rogue,Scourged Skullcrusher of the Silver Flame,2,31,34,agility_dps,1h_mace,1h_mace,13,4,28531,15226,37,0,17.632,,0,,0,0,0,5
260026,Rogue,Stormkeeper's Dwarven Tunic,3,61,93,agility_dps,armor,,5,2,43177,24455,94,172,0.0,,0,,0,0,0,50
260027,Rogue,Bronze Rebuke Wristbands,2,8,11,agility_dps,armor,,9,2,28045,28147,10,4,0.0,,0,,0,0,0,21
260028,Rogue,Dawnwarden's Walkers,3,74,154,agility_dps,armor,,8,2,48369,34575,154,175,0.0,,0,,0,0,0,53
260029,Rogue,Band of Burning Sky,2,13,19,agility_dps,finger,,11,0,23608,24349,20,0,0.0,,0,,0,0,0,22
260030,Rogue,Wolf Ice Stonehammer,2,36,40,agility_dps,1h_mace,1h_mace,13,4,5223,1207,39,0,21.905,,0,,0,0,0,26
260031,Rogue,Bloodguard's Cinch,2,54,60,agility_dps,armor,,6,2,27616,15434,61,43,0.0,,0,,0,0,0,10
260032,Rogue,Unquiet Verse Neckchain,2,72,143,agility_dps,neck,,2,0,9086,37231,138,0,0.0,,0,,0,0,0,15
260033,Rogue,Winterkeeper's Mask,3,31,37,agility_dps,armor,,1,2,21295,9375,38,43,0.0,,0,,0,0,0,44
260034,Rogue,Ruthless Shoulderguards,2,45,48,agility_dps,armor,,3,2,27553,15386,48,43,0.0,,0,,0,0,0,28
260035,Rogue,Warcaller's Astral Legguards,3,46,48,agility_dps,armor,,7,2,18387,9474,49,68,0.0,,0,,0,0,0,46
260036,Rogue,Forgeblessed Claws of Frozen Banner,2,2,7,agility_dps,armor,,10,2,9503,4239,13,4,0.0,,0,,0,0,0,1
260037,Rogue,The Frostveined Mantle,3,70,129,agility_dps,armor,,3,2,46809,33300,128,163,0.0,2,0,,0,0,2925,53
260038,Rogue,Runekeeper's Footguards,2,26,28,agility_dps,armor,,8,2,14769,6601,28,21,0.0,,0,,0,0,0,4
260039,Rogue,Merciless Shoulderpads of Hidden King,2,43,50,agility_dps,armor,,3,2,28217,11502,46,47,0.0,,0,,0,0,0,8
260040,Rogue,Chestguard of Eternal Watch,2,36,38,agility_dps,armor,,5,2,14068,9854,38,53,0.0,,0,,0,0,0,6
260041,Rogue,Darkforged Runeblade of the Dread Wyrm,3,3,9,agility_dps,1h_sword,1h_sword,13,7,24981,14145,18,0,5.6,,0,,0,0,0,41
260042,Rogue,Stormkeeper's Permafrost Brooch,4,69,122,agility_dps,neck,,2,0,43125,29347,110,0,0.0,,0,,0,0,0,67
260043,Rogue,Shadowforged Warcloak of the Frozen Dead,3,75,160,agility_dps,back,,16,1,57171,38353,150,89,0.0,2|4,0,,0,0,2877,53
260044,Rogue,Belt of Voldrune,2,3,8,agility_dps,armor,,6,2,8905,5780,18,5,0.0,,0,,0,0,0,21
260045,Rogue,The Deathly Pendant Chain,2,26,30,agility_dps,neck,,2,0,33262,20909,30,0,0.0,,0,,0,0,0,4
260046,Rogue,Northborn Headdress of the Sky King,3,77,177,agility_dps,armor,,1,2,57523,44044,174,280,0.0,,0,,0,0,0,43
260047,Rogue,Nightkeeper's Carapace,2,50,52,agility_dps,armor,,5,2,18943,9950,53,75,0.0,,0,,0,0,0,9
260048,Rogue,"Pale Gloves, Old Queen's Oath",3,63,101,agility_dps,armor,,10,2,39064,29327,97,91,0.0,,0,,0,0,0,52
260049,Rogue,Bindings of the Fel Watch,2,12,17,agility_dps,armor,,9,2,14410,3205,17,6,0.0,,0,,0,0,0,2
260050,Rogue,Spear Blood Girdle,2,19,26,agility_dps,armor,,6,2,7662,5355,28,17,0.0,,0,,0,0,0,24
260051,Rogue,Nightcaller's Bracers,2,67,118,agility_dps,armor,,9,2,41549,29955,108,59,0.0,,0,,0,0,0,14
260052,Rogue,Boneclad Shoulderpads,3,25,32,agility_dps,armor,,3,2,12830,2264,30,32,0.0,,0,,0,0,0,43
260053,Rogue,Feathered Pants,3,26,33,agility_dps,armor,,7,2,17142,6690,34,42,0.0,,0,,0,0,0,43
260054,Rogue,Ringlet of Sky Watch,2,42,46,agility_dps,finger,,11,0,33808,21778,57,0,0.0,,0,,0,0,0,28
260055,Rogue,Nightkeeper's Arcanized Shoulderwraps,3,78,191,agility_dps,armor,,3,2,54925,43262,187,261,0.0,,0,,0,0,0,54
260056,Rogue,Murderous War Dagger of the Black Forge,4,76,173,agility_dps,dagger,dagger,13,15,53470,38461,166,0,117.143,,0,,0,0,0,67
260057,Rogue,Tarnished Spaulders of Thorim Arena,2,39,43,agility_dps,armor,,3,2,19008,15375,43,38,0.0,,0,,0,0,0,7
260058,Rogue,Duskbound Cowl,3,23,29,agility_dps,armor,,1,2,18322,9420,37,32,0.0,,0,,0,0,0,42
260059,Rogue,Dire Covenant Tunic,2,60,93,agility_dps,armor,,5,2,43928,29929,81,151,0.0,,0,,0,0,0,13
260060,Rogue,Highguard's Ringlet of the Dead King,3,80,219,agility_dps,finger,,11,0,11990,45303,219,0,0.0,4|4|2,0,,0,0,0,0
260061,Rogue,"Stalkers, Demon Talon",2,51,57,agility_dps,armor,,8,2,25709,15073,55,47,0.0,,0,,0,0,0,10
260062,Rogue,Bonekeeper's Blazing Grips,2,34,35,agility_dps,armor,,10,2,5435,4980,37,23,0.0,,0,,0,0,0,25
260063,Rogue,Firecaller's Wristguards,3,29,30,agility_dps,armor,,9,2,17001,6902,27,14,0.0,,0,,0,0,0,42
260064,Rogue,Strap of Last Promise,2,24,25,agility_dps,armor,,6,2,17237,4250,25,16,0.0,,0,,0,0,0,23
260065,Rogue,Rotting Mask,2,50,52,agility_dps,armor,,1,2,21309,10073,52,58,0.0,,0,,0,0,0,9
