equivalence_group,RequiredLevel,ItemLevel,quality,eligible_profile_count,items_placed,dominant_profile,dominant_profile_share,distribution_entropy,warning
"item-level=25;required-level=21;candidate-band=23-27-18-22,25-26-20-21",21,25,2,3,9,map_48_difficulty_0,0.4444444444444444,0.9649629230074277,False
"item-level=25;required-level=21;candidate-band=23-27-18-22,25-26-20-21",21,25,3,3,5,map_34_difficulty_0,0.6,0.9502705392332347,False
item-level=25;required-level=22;candidate-band=23-27-18-22,22,25,2,1,12,map_48_difficulty_0,1.0,-0.0,False
item-level=25;required-level=22;candidate-band=23-27-18-22,22,25,3,1,2,map_48_difficulty_0,1.0,-0.0,False
item-level=264;required-level=80;candidate-band=264-264-80-80,80,264,4,2,22,map_631_difficulty_2,0.6818181818181818,0.625491359725573,False
"item-level=26;required-level=19;candidate-band=23-27-18-22,26-26-19-21",19,26,2,2,16,map_48_difficulty_0,0.5625,0.6853142072764582,False
"item-level=26;required-level=19;candidate-band=23-27-18-22,26-26-19-21",19,26,3,2,3,map_48_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=26;required-level=20;candidate-band=23-27-18-22,25-26-20-21,26-26-20-20",20,26,2,3,8,map_48_difficulty_0,0.375,1.0821955300387673,False
"item-level=26;required-level=20;candidate-band=23-27-18-22,25-26-20-21,26-26-20-20",20,26,3,3,4,map_33_difficulty_0,1.0,-0.0,False
"item-level=26;required-level=21;candidate-band=25-26-20-21,26-26-19-21,26-27-21-22",21,26,2,3,10,map_33_difficulty_0,0.6,0.9502705392332347,False
"item-level=26;required-level=21;candidate-band=25-26-20-21,26-26-19-21,26-27-21-22",21,26,3,3,1,map_48_difficulty_0,1.0,-0.0,False
item-level=26;required-level=22;candidate-band=26-27-21-22,22,26,2,1,5,map_48_difficulty_0,1.0,-0.0,False
item-level=26;required-level=22;candidate-band=26-27-21-22,22,26,3,1,9,map_48_difficulty_0,1.0,-0.0,False
item-level=271;required-level=80;candidate-band=271-271-80-80,80,271,4,4,15,map_724_difficulty_2,0.4,1.3095258353040693,False
item-level=277;required-level=80;candidate-band=277-277-80-80,80,277,4,1,11,map_631_difficulty_3,1.0,-0.0,False
"item-level=27;required-level=20;candidate-band=23-27-18-22,26-27-20-21",20,27,2,2,10,map_48_difficulty_0,0.7,0.6108643020548935,False
"item-level=27;required-level=20;candidate-band=23-27-18-22,26-27-20-21",20,27,3,2,4,map_33_difficulty_0,0.75,0.5623351446188083,False
"item-level=27;required-level=21;candidate-band=26-27-20-21,26-27-21-22",21,27,2,2,8,map_33_difficulty_0,0.75,0.5623351446188083,False
"item-level=27;required-level=21;candidate-band=26-27-20-21,26-27-21-22",21,27,3,2,7,map_48_difficulty_0,0.5714285714285714,0.6829081047004717,False
"item-level=27;required-level=22;candidate-band=27-27-22-22,27-28-22-23,27-32-22-27",22,27,2,3,12,map_48_difficulty_0,0.4166666666666667,1.0281838593329258,False
"item-level=27;required-level=22;candidate-band=27-27-22-22,27-28-22-23,27-32-22-27",22,27,3,3,3,map_47_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=27;required-level=23;candidate-band=27-28-22-23,27-32-22-27",23,27,2,2,8,map_48_difficulty_0,0.5,0.6931471805599453,False
"item-level=27;required-level=23;candidate-band=27-28-22-23,27-32-22-27",23,27,3,2,2,map_47_difficulty_0,1.0,-0.0,False
"item-level=27;required-level=24;candidate-band=27-29-22-24,27-32-22-27",24,27,2,2,8,map_48_difficulty_0,0.75,0.5623351446188083,False
item-level=27;required-level=25;candidate-band=27-32-22-27,25,27,2,1,11,map_47_difficulty_0,1.0,-0.0,False
item-level=27;required-level=25;candidate-band=27-32-22-27,25,27,3,1,4,map_47_difficulty_0,1.0,-0.0,False
item-level=27;required-level=26;candidate-band=27-32-22-27,26,27,2,1,12,map_47_difficulty_0,1.0,-0.0,False
item-level=27;required-level=26;candidate-band=27-32-22-27,26,27,3,1,3,map_47_difficulty_0,1.0,-0.0,False
item-level=284;required-level=80;candidate-band=284-284-80-80,80,284,4,2,2,map_724_difficulty_3,0.5,0.6931471805599453,False
"item-level=28;required-level=22;candidate-band=27-28-22-23,27-32-22-27",22,28,2,2,9,map_48_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=28;required-level=22;candidate-band=27-28-22-23,27-32-22-27",22,28,3,2,9,map_48_difficulty_0,0.5555555555555556,0.6869615765973234,False
"item-level=28;required-level=23;candidate-band=27-28-22-23,28-31-23-26",23,28,2,2,7,map_48_difficulty_0,0.5714285714285714,0.6829081047004717,False
"item-level=28;required-level=23;candidate-band=27-28-22-23,28-31-23-26",23,28,3,2,3,map_47_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=28;required-level=24;candidate-band=28-29-23-24,28-31-23-26,28-35-23-30",24,28,2,3,13,map_90_difficulty_0,0.46153846153846156,1.0123308391031736,False
"item-level=28;required-level=24;candidate-band=28-29-23-24,28-31-23-26,28-35-23-30",24,28,3,3,3,map_90_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=28;required-level=25;candidate-band=28-31-23-26,28-35-23-30",25,28,2,2,13,map_90_difficulty_0,0.6153846153846154,0.666278442414676,False
"item-level=28;required-level=25;candidate-band=28-31-23-26,28-35-23-30",25,28,3,2,3,map_90_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=28;required-level=26;candidate-band=28-31-23-26,28-35-23-30",26,28,2,2,13,map_90_difficulty_0,0.5384615384615384,0.6901856760188042,False
"item-level=28;required-level=26;candidate-band=28-31-23-26,28-35-23-30",26,28,3,2,6,map_47_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=28;required-level=27;candidate-band=27-32-22-27,28-35-23-30",27,28,2,2,10,map_90_difficulty_0,0.8,0.5004024235381879,False
"item-level=28;required-level=27;candidate-band=27-32-22-27,28-35-23-30",27,28,3,2,2,map_47_difficulty_0,1.0,-0.0,False
"item-level=29;required-level=22;candidate-band=27-29-22-24,27-32-22-27",22,29,2,2,6,map_47_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=29;required-level=22;candidate-band=27-29-22-24,27-32-22-27",22,29,3,2,5,map_48_difficulty_0,0.6,0.6730116670092565,False
"item-level=29;required-level=23;candidate-band=28-29-23-24,28-31-23-26,28-35-23-30",23,29,2,3,13,map_48_difficulty_0,0.5384615384615384,0.9839614460010255,False
"item-level=29;required-level=23;candidate-band=28-29-23-24,28-31-23-26,28-35-23-30",23,29,3,3,5,map_90_difficulty_0,0.6,0.9502705392332347,False
"item-level=29;required-level=24;candidate-band=28-29-23-24,28-31-23-26,28-35-23-30",24,29,2,3,8,map_90_difficulty_0,0.625,0.6615632381579821,False
"item-level=29;required-level=24;candidate-band=28-29-23-24,28-31-23-26,28-35-23-30",24,29,3,3,3,map_90_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=29;required-level=25;candidate-band=28-31-23-26,28-35-23-30",25,29,2,2,9,map_47_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=29;required-level=25;candidate-band=28-31-23-26,28-35-23-30",25,29,3,2,5,map_47_difficulty_0,0.8,0.5004024235381879,False
"item-level=29;required-level=26;candidate-band=28-31-23-26,28-35-23-30",26,29,2,2,12,map_90_difficulty_0,0.5,0.6931471805599453,False
"item-level=29;required-level=26;candidate-band=28-31-23-26,28-35-23-30",26,29,3,2,4,map_47_difficulty_0,1.0,-0.0,False
"item-level=29;required-level=27;candidate-band=27-32-22-27,28-35-23-30",27,29,2,2,11,map_90_difficulty_0,0.5454545454545454,0.6890092384766586,False
"item-level=29;required-level=27;candidate-band=27-32-22-27,28-35-23-30",27,29,3,2,1,map_90_difficulty_0,1.0,-0.0,False
item-level=29;required-level=28;candidate-band=28-35-23-30,28,29,2,1,16,map_90_difficulty_0,1.0,-0.0,False
item-level=29;required-level=28;candidate-band=28-35-23-30,28,29,3,1,4,map_90_difficulty_0,1.0,-0.0,False
"item-level=30;required-level=23;candidate-band=28-31-23-26,28-35-23-30",23,30,2,2,9,map_90_difficulty_0,0.5555555555555556,0.6869615765973234,False
"item-level=30;required-level=23;candidate-band=28-31-23-26,28-35-23-30",23,30,3,2,4,map_47_difficulty_0,0.75,0.5623351446188083,False
"item-level=30;required-level=24;candidate-band=28-31-23-26,28-35-23-30",24,30,2,2,6,map_90_difficulty_0,0.5,0.6931471805599453,False
"item-level=30;required-level=24;candidate-band=28-31-23-26,28-35-23-30",24,30,3,2,4,map_90_difficulty_0,0.75,0.5623351446188083,False
item-level=30;required-level=25;candidate-band=28-31-23-26,25,30,2,1,11,map_47_difficulty_0,1.0,-0.0,False
item-level=30;required-level=25;candidate-band=28-31-23-26,25,30,3,1,2,map_47_difficulty_0,1.0,-0.0,False
item-level=30;required-level=26;candidate-band=28-31-23-26,26,30,2,1,7,map_47_difficulty_0,1.0,-0.0,False
item-level=30;required-level=26;candidate-band=28-31-23-26,26,30,3,1,3,map_47_difficulty_0,1.0,-0.0,False
item-level=30;required-level=27;candidate-band=30-33-25-27,27,30,2,1,8,map_47_difficulty_0,1.0,-0.0,False
item-level=30;required-level=27;candidate-band=30-33-25-27,27,30,3,1,2,map_47_difficulty_0,1.0,-0.0,False
"item-level=30;required-level=28;candidate-band=28-35-23-30,30-44-25-34",28,30,2,2,5,map_189_difficulty_0,0.8,0.5004024235381879,False
"item-level=30;required-level=28;candidate-band=28-35-23-30,30-44-25-34",28,30,3,2,9,map_90_difficulty_0,0.5555555555555556,0.6869615765973234,False
"item-level=30;required-level=29;candidate-band=28-35-23-30,30-44-25-34",29,30,2,2,9,map_90_difficulty_0,0.5555555555555556,0.6869615765973234,False
"item-level=30;required-level=29;candidate-band=28-35-23-30,30-44-25-34",29,30,3,2,6,map_90_difficulty_0,0.5,0.6931471805599453,False
"item-level=31;required-level=24;candidate-band=28-31-23-26,28-35-23-30,31-31-24-24",24,31,2,3,10,map_90_difficulty_0,0.4,1.0549201679861442,False
"item-level=31;required-level=24;candidate-band=28-31-23-26,28-35-23-30,31-31-24-24",24,31,3,3,7,map_48_difficulty_0,0.42857142857142855,1.0042424730540764,False
item-level=31;required-level=25;candidate-band=30-33-25-27,25,31,2,1,9,map_47_difficulty_0,1.0,-0.0,False
item-level=31;required-level=25;candidate-band=30-33-25-27,25,31,3,1,4,map_47_difficulty_0,1.0,-0.0,False
item-level=31;required-level=26;candidate-band=30-33-25-27,26,31,2,1,10,map_47_difficulty_0,1.0,-0.0,False
item-level=31;required-level=26;candidate-band=30-33-25-27,26,31,3,1,3,map_47_difficulty_0,1.0,-0.0,False
item-level=31;required-level=27;candidate-band=30-33-25-27,27,31,2,1,15,map_47_difficulty_0,1.0,-0.0,False
item-level=31;required-level=27;candidate-band=30-33-25-27,27,31,3,1,3,map_47_difficulty_0,1.0,-0.0,False
"item-level=31;required-level=28;candidate-band=28-35-23-30,30-44-25-34",28,31,2,2,8,map_189_difficulty_0,0.625,0.6615632381579821,False
"item-level=31;required-level=28;candidate-band=28-35-23-30,30-44-25-34",28,31,3,2,8,map_90_difficulty_0,0.625,0.6615632381579821,False
"item-level=31;required-level=29;candidate-band=28-35-23-30,30-44-25-34",29,31,2,2,12,map_90_difficulty_0,0.5833333333333334,0.6791932659915256,False
"item-level=31;required-level=29;candidate-band=28-35-23-30,30-44-25-34",29,31,3,2,2,map_90_difficulty_0,1.0,-0.0,False
"item-level=31;required-level=30;candidate-band=28-35-23-30,30-44-25-34",30,31,2,2,10,map_90_difficulty_0,0.6,0.6730116670092565,False
"item-level=31;required-level=30;candidate-band=28-35-23-30,30-44-25-34",30,31,3,2,5,map_90_difficulty_0,0.6,0.6730116670092565,False
item-level=32;required-level=25;candidate-band=30-33-25-27,25,32,2,1,12,map_47_difficulty_0,1.0,-0.0,False
item-level=32;required-level=25;candidate-band=30-33-25-27,25,32,3,1,3,map_47_difficulty_0,1.0,-0.0,False
item-level=32;required-level=26;candidate-band=30-33-25-27,26,32,2,1,10,map_47_difficulty_0,1.0,-0.0,False
item-level=32;required-level=26;candidate-band=30-33-25-27,26,32,3,1,2,map_47_difficulty_0,1.0,-0.0,False
item-level=32;required-level=27;candidate-band=32-32-27-27,27,32,2,2,8,map_90_difficulty_0,0.875,0.37677016125643675,False
item-level=32;required-level=27;candidate-band=32-32-27-27,27,32,3,2,6,map_90_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=32;required-level=28;candidate-band=28-35-23-30,30-44-25-34",28,32,2,2,12,map_90_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=32;required-level=28;candidate-band=28-35-23-30,30-44-25-34",28,32,3,2,3,map_189_difficulty_0,1.0,-0.0,False
"item-level=32;required-level=29;candidate-band=28-35-23-30,30-44-25-34",29,32,2,2,10,map_189_difficulty_0,0.7,0.6108643020548935,False
"item-level=32;required-level=29;candidate-band=28-35-23-30,30-44-25-34",29,32,3,2,2,map_90_difficulty_0,0.5,0.6931471805599453,False
"item-level=32;required-level=30;candidate-band=28-35-23-30,30-44-25-34",30,32,2,2,13,map_90_difficulty_0,0.6153846153846154,0.666278442414676,False
"item-level=32;required-level=30;candidate-band=28-35-23-30,30-44-25-34",30,32,3,2,2,map_90_difficulty_0,1.0,-0.0,False
item-level=32;required-level=31;candidate-band=30-44-25-34,31,32,2,1,13,map_189_difficulty_0,1.0,-0.0,False
item-level=32;required-level=31;candidate-band=30-44-25-34,31,32,3,1,1,map_189_difficulty_0,1.0,-0.0,False
item-level=33;required-level=26;candidate-band=30-33-25-27,26,33,2,1,11,map_47_difficulty_0,1.0,-0.0,False
item-level=33;required-level=26;candidate-band=30-33-25-27,26,33,3,1,4,map_47_difficulty_0,1.0,-0.0,False
item-level=33;required-level=27;candidate-band=33-34-27-27,27,33,2,1,8,map_47_difficulty_0,1.0,-0.0,False
item-level=33;required-level=27;candidate-band=33-34-27-27,27,33,3,1,3,map_47_difficulty_0,1.0,-0.0,False
item-level=33;required-level=28;candidate-band=33-34-28-28,28,33,2,1,15,map_90_difficulty_0,1.0,-0.0,False
item-level=33;required-level=28;candidate-band=33-34-28-28,28,33,3,1,5,map_90_difficulty_0,1.0,-0.0,False
"item-level=33;required-level=29;candidate-band=28-35-23-30,30-44-25-34",29,33,2,2,7,map_90_difficulty_0,0.5714285714285714,0.6829081047004717,False
"item-level=33;required-level=29;candidate-band=28-35-23-30,30-44-25-34",29,33,3,2,7,map_90_difficulty_0,0.5714285714285714,0.6829081047004717,False
"item-level=33;required-level=30;candidate-band=28-35-23-30,30-44-25-34",30,33,2,2,13,map_90_difficulty_0,0.6153846153846154,0.666278442414676,False
"item-level=33;required-level=30;candidate-band=28-35-23-30,30-44-25-34",30,33,3,2,8,map_90_difficulty_0,0.75,0.5623351446188083,False
item-level=33;required-level=31;candidate-band=30-44-25-34,31,33,2,1,9,map_189_difficulty_0,1.0,-0.0,False
item-level=33;required-level=31;candidate-band=30-44-25-34,31,33,3,1,4,map_189_difficulty_0,1.0,-0.0,False
item-level=33;required-level=32;candidate-band=30-44-25-34,32,33,2,1,15,map_189_difficulty_0,1.0,-0.0,False
item-level=33;required-level=32;candidate-band=30-44-25-34,32,33,3,1,4,map_189_difficulty_0,1.0,-0.0,False
item-level=34;required-level=27;candidate-band=33-34-27-27,27,34,2,1,13,map_47_difficulty_0,1.0,-0.0,False
item-level=34;required-level=27;candidate-band=33-34-27-27,27,34,3,1,3,map_47_difficulty_0,1.0,-0.0,False
item-level=34;required-level=28;candidate-band=33-34-28-28,28,34,2,1,14,map_90_difficulty_0,1.0,-0.0,False
item-level=34;required-level=28;candidate-band=33-34-28-28,28,34,3,1,4,map_90_difficulty_0,1.0,-0.0,False
"item-level=34;required-level=29;candidate-band=28-35-23-30,34-34-29-29,34-35-29-30",29,34,2,3,10,map_189_difficulty_0,0.5,1.0296530140645737,False
"item-level=34;required-level=29;candidate-band=28-35-23-30,34-34-29-29,34-35-29-30",29,34,3,3,5,map_47_difficulty_0,0.6,0.9502705392332347,False
"item-level=34;required-level=30;candidate-band=34-35-29-30,34-36-29-31",30,34,2,2,12,map_189_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=34;required-level=30;candidate-band=34-35-29-30,34-36-29-31",30,34,3,2,7,map_47_difficulty_0,0.5714285714285714,0.6829081047004717,False
item-level=34;required-level=31;candidate-band=34-36-29-31,31,34,2,1,11,map_189_difficulty_0,1.0,-0.0,False
item-level=34;required-level=31;candidate-band=34-36-29-31,31,34,3,1,2,map_189_difficulty_0,1.0,-0.0,False
item-level=34;required-level=32;candidate-band=30-44-25-34,32,34,2,1,11,map_189_difficulty_0,1.0,-0.0,False
item-level=34;required-level=32;candidate-band=30-44-25-34,32,34,3,1,6,map_189_difficulty_0,1.0,-0.0,False
item-level=34;required-level=33;candidate-band=30-44-25-34,33,34,2,1,13,map_189_difficulty_0,1.0,-0.0,False
item-level=34;required-level=33;candidate-band=30-44-25-34,33,34,3,1,4,map_189_difficulty_0,1.0,-0.0,False
"item-level=35;required-level=28;candidate-band=28-35-23-30,30-44-25-34",28,35,2,2,11,map_90_difficulty_0,0.6363636363636364,0.6554817739013927,False
"item-level=35;required-level=28;candidate-band=28-35-23-30,30-44-25-34",28,35,3,2,5,map_90_difficulty_0,0.8,0.5004024235381879,False
"item-level=35;required-level=29;candidate-band=34-35-29-30,34-36-29-31",29,35,2,2,16,map_189_difficulty_0,0.625,0.6615632381579821,False
"item-level=35;required-level=29;candidate-band=34-35-29-30,34-36-29-31",29,35,3,2,2,map_189_difficulty_0,1.0,-0.0,False
"item-level=35;required-level=30;candidate-band=34-35-29-30,35-35-30-30",30,35,2,2,14,map_189_difficulty_0,0.7857142857142857,0.5195798391305154,False
"item-level=35;required-level=30;candidate-band=34-35-29-30,35-35-30-30",30,35,3,2,3,map_189_difficulty_0,0.6666666666666666,0.6365141682948128,False
item-level=35;required-level=31;candidate-band=34-36-29-31,31,35,2,1,13,map_189_difficulty_0,1.0,-0.0,False
item-level=35;required-level=31;candidate-band=34-36-29-31,31,35,3,1,5,map_189_difficulty_0,1.0,-0.0,False
"item-level=35;required-level=32;candidate-band=35-42-30-37,35-45-30-40",32,35,2,2,8,map_129_difficulty_0,0.625,0.6615632381579821,False
"item-level=35;required-level=32;candidate-band=35-42-30-37,35-45-30-40",32,35,3,2,2,map_70_difficulty_0,0.5,0.6931471805599453,False
"item-level=35;required-level=33;candidate-band=35-42-30-37,35-45-30-40",33,35,2,2,10,map_70_difficulty_0,0.6,0.6730116670092565,False
"item-level=35;required-level=33;candidate-band=35-42-30-37,35-45-30-40",33,35,3,2,1,map_129_difficulty_0,1.0,-0.0,False
"item-level=35;required-level=34;candidate-band=35-42-30-37,35-45-30-40",34,35,2,2,11,map_129_difficulty_0,0.6363636363636364,0.6554817739013927,False
"item-level=35;required-level=34;candidate-band=35-42-30-37,35-45-30-40",34,35,3,2,2,map_129_difficulty_0,1.0,-0.0,False
item-level=36;required-level=29;candidate-band=34-36-29-31,29,36,2,1,12,map_189_difficulty_0,1.0,-0.0,False
item-level=36;required-level=29;candidate-band=34-36-29-31,29,36,3,1,1,map_189_difficulty_0,1.0,-0.0,False
"item-level=36;required-level=30;candidate-band=34-36-29-31,36-36-30-30",30,36,2,2,6,map_47_difficulty_0,0.5,0.6931471805599453,False
"item-level=36;required-level=30;candidate-band=34-36-29-31,36-36-30-30",30,36,3,2,3,map_189_difficulty_0,0.6666666666666666,0.6365141682948128,False
item-level=36;required-level=31;candidate-band=34-36-29-31,31,36,2,1,7,map_189_difficulty_0,1.0,-0.0,False
item-level=36;required-level=31;candidate-band=34-36-29-31,31,36,3,1,7,map_189_difficulty_0,1.0,-0.0,False
"item-level=36;required-level=32;candidate-band=35-42-30-37,35-45-30-40",32,36,2,2,6,map_70_difficulty_0,0.5,0.6931471805599453,False
"item-level=36;required-level=32;candidate-band=35-42-30-37,35-45-30-40",32,36,3,2,6,map_70_difficulty_0,0.8333333333333334,0.45056120886630463,False
"item-level=36;required-level=33;candidate-band=35-42-30-37,35-45-30-40",33,36,2,2,8,map_70_difficulty_0,0.5,0.6931471805599453,False
"item-level=36;required-level=33;candidate-band=35-42-30-37,35-45-30-40",33,36,3,2,5,map_129_difficulty_0,0.8,0.5004024235381879,False
"item-level=36;required-level=34;candidate-band=35-42-30-37,35-45-30-40",34,36,2,2,13,map_129_difficulty_0,0.6153846153846154,0.666278442414676,False
"item-level=36;required-level=34;candidate-band=35-42-30-37,35-45-30-40",34,36,3,2,4,map_70_difficulty_0,0.5,0.6931471805599453,False
"item-level=36;required-level=35;candidate-band=35-42-30-37,35-45-30-40",35,36,2,2,8,map_70_difficulty_0,0.5,0.6931471805599453,False
"item-level=36;required-level=35;candidate-band=35-42-30-37,35-45-30-40",35,36,3,2,1,map_70_difficulty_0,1.0,-0.0,False
"item-level=37;required-level=30;candidate-band=35-42-30-37,35-45-30-40",30,37,2,2,10,map_70_difficulty_0,0.6,0.6730116670092565,False
"item-level=37;required-level=30;candidate-band=35-42-30-37,35-45-30-40",30,37,3,2,3,map_129_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=37;required-level=31;candidate-band=35-42-30-37,35-45-30-40",31,37,2,2,7,map_129_difficulty_0,0.5714285714285714,0.6829081047004717,False
"item-level=37;required-level=31;candidate-band=35-42-30-37,35-45-30-40",31,37,3,2,8,map_129_difficulty_0,0.75,0.5623351446188083,False
"item-level=37;required-level=32;candidate-band=35-42-30-37,35-45-30-40",32,37,2,2,14,map_70_difficulty_0,0.8571428571428571,0.410116318288409,False
"item-level=37;required-level=32;candidate-band=35-42-30-37,35-45-30-40",32,37,3,2,4,map_70_difficulty_0,0.5,0.6931471805599453,False
"item-level=37;required-level=33;candidate-band=35-42-30-37,35-45-30-40",33,37,2,2,10,map_70_difficulty_0,0.7,0.6108643020548935,False
"item-level=37;required-level=33;candidate-band=35-42-30-37,35-45-30-40",33,37,3,2,2,map_70_difficulty_0,0.5,0.6931471805599453,False
"item-level=37;required-level=34;candidate-band=35-42-30-37,35-45-30-40",34,37,2,2,11,map_129_difficulty_0,0.5454545454545454,0.6890092384766586,False
"item-level=37;required-level=34;candidate-band=35-42-30-37,35-45-30-40",34,37,3,2,1,map_129_difficulty_0,1.0,-0.0,False
"item-level=37;required-level=35;candidate-band=35-42-30-37,35-45-30-40",35,37,2,2,15,map_70_difficulty_0,0.5333333333333333,0.6909233093138181,False
"item-level=37;required-level=35;candidate-band=35-42-30-37,35-45-30-40",35,37,3,2,4,map_70_difficulty_0,0.5,0.6931471805599453,False
"item-level=37;required-level=36;candidate-band=35-42-30-37,35-45-30-40",36,37,2,2,11,map_129_difficulty_0,0.6363636363636364,0.6554817739013927,False
"item-level=37;required-level=36;candidate-band=35-42-30-37,35-45-30-40",36,37,3,2,4,map_129_difficulty_0,1.0,-0.0,False
"item-level=38;required-level=31;candidate-band=35-42-30-37,35-45-30-40",31,38,2,2,13,map_70_difficulty_0,0.6153846153846154,0.666278442414676,False
"item-level=38;required-level=31;candidate-band=35-42-30-37,35-45-30-40",31,38,3,2,8,map_129_difficulty_0,0.625,0.6615632381579821,False
"item-level=38;required-level=32;candidate-band=35-42-30-37,35-45-30-40",32,38,2,2,9,map_70_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=38;required-level=32;candidate-band=35-42-30-37,35-45-30-40",32,38,3,2,3,map_129_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=38;required-level=33;candidate-band=35-42-30-37,35-45-30-40,38-39-33-34",33,38,2,3,12,map_70_difficulty_0,0.5,1.0114042647073518,False
"item-level=38;required-level=33;candidate-band=35-42-30-37,35-45-30-40,38-39-33-34",33,38,3,3,1,map_189_difficulty_0,1.0,-0.0,False
"item-level=38;required-level=34;candidate-band=35-42-30-37,35-45-30-40,38-39-33-34",34,38,2,3,7,map_189_difficulty_0,0.42857142857142855,1.0042424730540764,False
"item-level=38;required-level=34;candidate-band=35-42-30-37,35-45-30-40,38-39-33-34",34,38,3,3,3,map_189_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=38;required-level=35;candidate-band=35-42-30-37,35-45-30-40",35,38,2,2,15,map_129_difficulty_0,0.5333333333333333,0.6909233093138181,False
"item-level=38;required-level=35;candidate-band=35-42-30-37,35-45-30-40",35,38,3,2,10,map_129_difficulty_0,0.6,0.6730116670092565,False
"item-level=38;required-level=36;candidate-band=35-42-30-37,35-45-30-40",36,38,2,2,14,map_129_difficulty_0,0.7142857142857143,0.5982695885852573,False
"item-level=38;required-level=36;candidate-band=35-42-30-37,35-45-30-40",36,38,3,2,3,map_129_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=38;required-level=37;candidate-band=35-42-30-37,35-45-30-40",37,38,2,2,8,map_70_difficulty_0,0.5,0.6931471805599453,False
"item-level=38;required-level=37;candidate-band=35-42-30-37,35-45-30-40",37,38,3,2,2,map_129_difficulty_0,1.0,-0.0,False
"item-level=39;required-level=32;candidate-band=35-42-30-37,35-45-30-40",32,39,2,2,9,map_129_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=39;required-level=32;candidate-band=35-42-30-37,35-45-30-40",32,39,3,2,5,map_129_difficulty_0,0.8,0.5004024235381879,False
"item-level=39;required-level=33;candidate-band=35-42-30-37,35-45-30-40,38-39-33-34",33,39,2,3,8,map_189_difficulty_0,0.75,0.7356219397587946,False
"item-level=39;required-level=33;candidate-band=35-42-30-37,35-45-30-40,38-39-33-34",33,39,3,3,3,map_189_difficulty_0,0.6666666666666666,0.6365141682948128,False
"item-level=39;required-level=34;candidate-band=35-42-30-37,35-45-30-40,38-39-33-34",34,39,2,3,8,map_189_difficulty_0,0.375,1.0821955300387673,False
"item-level=39;required-level=34;candidate-band=35-42-30-37,35-45-30-40,38-39-33-34",34,39,3,3,4,map_70_difficulty_0,0.5,0.6931471805599453,False
"item-level=39;required-level=35;candidate-band=35-42-30-37,35-45-30-40",35,39,2,2,22,map_129_difficulty_0,0.7272727272727273,0.5859526183035508,False
"item-level=39;required-level=35;candidate-band=35-42-30-37,35-45-30-40",35,39,3,2,4,map_70_difficulty_0,0.75,0.5623351446188083,False
"item-level=39;required-level=36;candidate-band=35-42-30-37,35-45-30-40",36,39,2,2,19,map_129_difficulty_0,0.6842105263157895,0.6236548495681085,False
"item-level=39;required-level=36;candidate-band=35-42-30-37,35-45-30-40",36,39,3,2,2,map_70_difficulty_0,0.5,0.6931471805599453,False
"item-level=39;required-level=37;candidate-band=35-42-30-37,35-45-30-40",37,39,2,2,10,map_129_difficulty_0,0.8,0.5004024235381879,False
"item-level=39;required-level=37;candidate-band=35-42-30-37,35-45-30-40",37,39,3,2,7,map_70_difficulty_0,0.5714285714285714,0.6829081047004717,False
item-level=39;required-level=38;candidate-band=35-45-30-40,38,39,2,1,7,map_70_difficulty_0,1.0,-0.0,False
item-level=39;required-level=38;candidate-band=35-45-30-40,38,39,3,1,4,map_70_difficulty_0,1.0,-0.0,False
"item-level=40;required-level=33;candidate-band=35-42-30-37,35-45-30-40",33,40,2,2,19,map_70_difficulty_0,0.631578947368421,0.6581099875431143,False
"item-level=40;required-level=33;candidate-band=35-42-30-37,35-45-30-40",33,40,3,2,2,map_70_difficulty_0,0.5,0.6931471805599453,False
"item-level=40;required-level=34;candidate-band=35-42-30-37,35-45-30-40",34,40,2,2,6,map_70_difficulty_0,0.8333333333333334,0.45056120886630463,False
"item-level=40;required-level=34;candidate-band=35-42-30-37,35-45-30-40",34,40,3,2,7,map_129_difficulty_0,0.7142857142857143,0.5982695885852573,False
"item-level=40;required-level=35;candidate-band=35-42-30-37,40-41-35-36",35,40,2,2,8,map_70_difficulty_0,0.5,0.6931471805599453,False
"item-level=40;required-level=35;candidate-band=35-42-30-37,40-41-35-36",35,40,3,2,5,map_70_difficulty_0,0.6,0.6730116670092565,False
