entry,class_name,name,Quality,RequiredLevel,ItemLevel,role,kind,weapon_kind,InventoryType,subclass,displayid,reference_entry,reference_item_level,armor,dps,sockets,itemset,special_effect_feature,effect_source_entry,effect_source_spell,socketBonus,DisenchantID
247798,Hunter,"Old Fingerband, Voidcaller's Oath",3,46,47,hunter,finger,,11,0,31905,20505,52,0,0.0,,0,,0,0,0,46
247799,Hunter,Sky Star Repeating Crossbow,2,4,6,hunter,crossbow,crossbow,26,18,38260,27401,12,0,3.333,,0,,0,0,0,1
247800,Hunter,Dragonhide Nightcloak of Winter Memory,2,42,46,hunter,back,,16,1,23107,8109,46,18,0.0,,0,,0,0,0,8
247801,Hunter,Royal Cloak of Rime Forge,3,66,110,hunter,back,,16,1,44630,31939,109,55,0.0,,0,,0,0,0,52
247802,Hunter,Last Keeper's Waistguard,3,39,44,hunter,armor,,6,2,34392,20090,33,34,0.0,,0,,0,0,0,45
247803,Hunter,Frozen Keeper's Composite Bow,2,76,175,hunter,bow,bow,15,2,50154,36621,162,0,95.556,,0,,0,0,0,16
247804,Hunter,"Casque, Cold Hex",2,77,180,hunter,armor,,1,3,56575,42895,174,513,0.0,4,0,,0,0,2877,16
247805,Hunter,Farseer's Gloves of the Wintergrasp,3,23,24,hunter,armor,,10,2,27881,4253,27,17,0.0,,0,,0,0,0,41
247806,Hunter,Last Warden's Rootbound Seal,2,23,30,hunter,trinket,,12,0,22293,4381,28,0,0.0,,0,,0,0,0,4
247807,Hunter,Icefang Caller Shoulderpads,2,27,29,hunter,armor,,3,2,11274,4251,26,25,0.0,,0,,0,0,0,24
247808,Hunter,Frost Queen's Luminous Runed Crossbow,3,55,61,hunter,crossbow,crossbow,26,18,25607,13038,40,0,42.115,,0,,0,0,0,48
247809,Hunter,Wyrmwarden's Moonlit Breeches,2,39,44,hunter,armor,,7,2,17147,4062,45,52,0.0,,0,,0,0,0,27
247810,Hunter,Furious Mantle of Light Guard,3,78,187,hunter,back,,16,1,51925,43305,179,109,0.0,2,0,,0,0,2877,54
247811,Hunter,The Spellscarred Phylactery,2,52,53,hunter,trinket,,12,0,6540,2820,50,0,0.0,,0,,0,0,0,9
247812,Hunter,Kingskeeper's Tarnished Torc,3,42,47,hunter,neck,,2,0,29842,17707,54,0,0.0,,0,,0,0,0,46
247813,Hunter,Cinch of Wild Pact,2,12,18,hunter,armor,,6,2,28177,9775,19,11,0.0,,0,,0,0,0,22
247814,Hunter,Hollow Grips,2,11,15,hunter,armor,,10,2,14536,2976,15,9,0.0,,0,,0,0,0,21
247815,Hunter,Wildbound Legmail,3,55,56,hunter,armor,,7,3,28447,13130,56,153,0.0,,0,,0,0,0,48
247816,Hunter,Bloodbound Footguards,3,80,187,hunter,armor,,8,3,52363,35650,175,434,0.0,,0,,0,0,0,54
247817,Hunter,Darkmoon Wrist Chains,3,63,104,hunter,armor,,9,3,37535,25592,105,113,0.0,,0,,0,0,0,52
247818,Hunter,Primeval Coil of Warsong Hold,3,49,52,hunter,finger,,11,0,12643,6440,48,0,0.0,,0,,0,0,0,47
247819,Hunter,The Clawmarked Helm,2,37,42,hunter,armor,,1,2,27959,15363,42,42,0.0,,0,,0,0,0,7
247820,Hunter,Boots of the Wild Spirit,2,59,85,hunter,armor,,8,3,38627,24831,90,148,0.0,,0,,0,0,0,13
247821,Hunter,"Leggings, North Pact",2,63,99,hunter,armor,,7,3,38871,24851,96,274,0.0,,0,,0,0,0,13
247822,Hunter,Shoulderguards of the Sun Spirit,3,45,52,hunter,armor,,3,3,30681,18320,45,105,0.0,,0,,0,0,0,47
247823,Hunter,Old Queen's Armguards of the Dread March,2,70,128,hunter,armor,,9,3,51075,36186,130,133,0.0,,0,,0,0,0,15
247824,Hunter,Girdle of Second Dawn,2,33,39,hunter,armor,,6,2,18980,15161,43,28,0.0,,0,,0,0,0,26
247825,Hunter,Shadowsteel Warcloak of Stone Giant,3,27,28,hunter,back,,16,1,23002,6901,29,12,0.0,,0,,0,0,0,42
247826,Hunter,Frostveined Waistband of the Ivory Crown,2,23,24,hunter,armor,,6,2,27998,15329,24,15,0.0,,0,,0,0,0,23
247827,Hunter,The Stoneforged Runestone,3,69,121,hunter,trinket,,12,0,1317,30841,115,0,0.0,,0,,0,0,0,52
247828,Hunter,Ironkeeper's Starsteel Gloves,3,48,49,hunter,armor,,10,3,28434,13126,53,75,0.0,,0,,0,0,0,46
247829,Hunter,Gauntlets of War Banner,4,80,226,hunter,armor,,10,3,58760,45836,226,525,0.0,,0,,0,0,0,69
247830,Hunter,"Warbelt, Far Promise",2,53,55,hunter,armor,,6,3,27185,14803,55,81,0.0,,0,,0,0,0,9
247831,Hunter,Earthkeeper's Flawless Treads,2,68,116,hunter,armor,,8,3,39980,24895,114,218,0.0,,0,,0,0,0,14
247832,Hunter,Ruthless Wristguards,2,13,20,hunter,armor,,9,2,3657,6583,21,7,0.0,,0,,0,0,0,2
247833,Hunter,"Belt, Hallowed Sorrow",3,61,92,hunter,armor,,6,3,43153,24360,91,167,0.0,,0,,0,0,0,50
247834,Hunter,The Brilliant War Leggings,3,44,45,hunter,armor,,7,3,29934,17754,50,125,0.0,,0,,0,0,0,45
247835,Hunter,"Sinister Nightcloak, Ashkeeper's Oath",3,16,17,hunter,back,,16,1,15156,6632,20,7,0.0,,0,,0,0,0,41
247836,Hunter,Manawoven Greatcloak of Arcane Star,2,15,18,hunter,back,,16,1,28433,9779,18,7,0.0,,0,,0,0,0,2
247837,Hunter,Starkeeper's Talisman of the Stone Crown,2,54,55,hunter,neck,,2,0,23715,13473,54,0,0.0,,0,,0,0,0,9
247838,Hunter,The Serrated Mantle,4,76,171,hunter,back,,16,1,48868,34241,164,106,0.0,,0,,0,0,0,67
247839,Hunter,"Wrist Chains, Soulshard Breath",2,73,152,hunter,armor,,9,3,51358,38026,146,155,0.0,,0,,0,0,0,15
247840,Hunter,"Coldbound Chausses, Twilightcaller's Oath",3,51,56,hunter,armor,,7,3,28234,12105,56,161,0.0,,0,,0,0,0,48
247841,Hunter,Last Warden's Helm,2,73,147,hunter,armor,,1,3,59545,38027,146,380,0.0,,0,,0,0,0,15
247842,Hunter,Lion Ward Backcloth,3,65,108,hunter,back,,16,1,37805,25810,109,54,0.0,,0,,0,0,0,52
247843,Hunter,Drakebound Wristguards of Second Dawn,2,60,91,hunter,armor,,9,3,39787,24829,87,84,0.0,,0,,0,0,0,13
247844,Hunter,Silent Queen's Mask,3,19,26,hunter,armor,,1,2,27886,15129,31,27,0.0,,0,,0,0,0,42
247845,Hunter,Sable Ritual Shoulderguards,4,76,167,hunter,armor,,3,3,48609,34994,159,472,0.0,,0,,0,0,0,67
247846,Hunter,The Hallowed Cap,3,16,18,hunter,armor,,1,2,17277,6688,32,19,0.0,,0,,0,0,0,41
247847,Hunter,The Golden Chainmail,3,40,41,hunter,armor,,5,3,30663,18304,45,124,0.0,,0,,0,0,0,45
247848,Hunter,Blood Twilight Rune Band,2,11,15,hunter,finger,,11,0,224,8350,15,0,0.0,,0,,0,0,0,21
247849,Hunter,"Veteran Shoulderpads, Silver King's Oath",2,30,31,hunter,armor,,3,2,27703,15357,35,26,0.0,,0,,0,0,0,25
247850,Hunter,Solemn Pants of Frozen Memory,2,25,28,hunter,armor,,7,2,691,9808,28,33,0.0,,0,,0,0,0,4
247851,Hunter,Old Queen's Circle,2,57,63,hunter,finger,,11,0,24569,13812,58,0,0.0,,0,,0,0,0,11
247852,Hunter,Tunic of Wind King,3,20,27,hunter,armor,,5,2,9531,2314,24,40,0.0,,0,,0,0,0,42
247853,Hunter,Footguards of the Red Dragon,4,47,48,hunter,armor,,8,3,28760,16984,61,98,0.0,,0,,0,0,0,62
247854,Hunter,The Frostmarked Stalkers,2,7,11,hunter,armor,,8,2,21903,10402,18,8,0.0,,0,,0,0,0,21
247855,Hunter,Last Knight's Treads,2,30,34,hunter,armor,,8,2,9174,10653,30,27,0.0,,0,,0,0,0,5
247856,Hunter,"Unyielding Waistguard, Shadowwarden's Oath",3,79,191,hunter,armor,,6,3,52343,37095,187,413,0.0,,0,,0,0,0,54
247857,Hunter,The Wild Wrist Chains,4,80,245,hunter,armor,,9,3,61468,41226,245,334,0.0,2|2,0,,0,0,2873,68
247858,Hunter,Silver Queen's Scythe of the Icecrown,2,14,16,hunter,polearm,polearm,17,6,5638,1406,21,0,9.848,,0,,0,0,0,22
247859,Hunter,Shadowlord's Warborn Pants,2,4,7,hunter,armor,,7,2,17160,2962,10,7,0.0,,0,,0,0,0,1
247860,Hunter,Feathered Wrist Chains of the Ashen March,3,58,83,hunter,armor,,9,3,40738,24821,84,84,0.0,,0,,0,0,0,50
247861,Hunter,The Worldforged Spaulders,3,50,57,hunter,armor,,3,3,31194,18742,60,116,0.0,,0,,0,0,0,48
247862,Hunter,The Dragonsteel Handguards,2,52,56,hunter,armor,,10,3,26512,15823,55,78,0.0,,0,,0,0,0,10
247863,Hunter,Royal Cloak of the Red Moon,4,80,219,hunter,back,,16,1,59029,45317,219,142,0.0,,0,,0,0,0,69
247864,Hunter,Mooncaller's Jerkin,2,39,42,hunter,armor,,5,2,27728,15159,42,59,0.0,,0,,0,0,0,27
247865,Hunter,Wolfwarden's Seal Ring,2,57,59,hunter,finger,,11,0,24569,13812,58,0,0.0,,0,,0,0,0,10
247866,Hunter,Wrap of Fallen King,3,80,219,hunter,back,,16,1,59040,45873,219,131,0.0,4|4,0,,0,0,0,0
247867,Hunter,Northguard's Pants,3,32,35,hunter,armor,,7,2,17142,6690,34,47,0.0,,0,,0,0,0,43
247868,Hunter,"Charred Legguards, Argent Crusader's Oath",2,57,59,hunter,armor,,7,3,21694,8271,56,145,0.0,,0,,0,0,0,10
247869,Hunter,Legmail of Wild Crown,2,43,50,hunter,armor,,7,3,27150,14786,47,125,0.0,,0,,0,0,0,8
247870,Hunter,Celestial Curse Mantle,2,3,7,hunter,back,,16,1,15248,28150,13,2,0.0,,0,,0,0,0,1
247871,Hunter,Cerulean Gloves,2,17,23,hunter,armor,,10,2,17223,5299,20,15,0.0,,0,,0,0,0,23
247872,Hunter,Fierce Spaulders of the Last Dawn,2,38,39,hunter,armor,,3,2,17194,7482,42,34,0.0,,0,,0,0,0,6
247873,Hunter,Silent Knight's Strap of the Blighted Land,2,8,10,hunter,armor,,6,2,37206,24446,10,6,0.0,,0,,0,0,0,1
247874,Hunter,Corrupted Gloves,3,49,51,hunter,armor,,10,3,32890,20369,52,82,0.0,,0,,0,0,0,47
247875,Hunter,Chainmail of Wyrmskull,3,53,59,hunter,armor,,5,3,25676,15048,57,191,0.0,,0,,0,0,0,48
247876,Hunter,Gloomed Fingerband,3,26,32,hunter,finger,,11,0,18365,9447,34,0,0.0,,0,,0,0,0,43
247877,Hunter,Frostscarred Walkers of the Stone Fathers,2,17,22,hunter,armor,,8,2,1981,15111,21,16,0.0,,0,,0,0,0,3
247878,Hunter,Firekeeper's Cowl of the Dark Oath,3,15,19,hunter,armor,,1,2,17277,6688,32,20,0.0,,0,,0,0,0,41
247879,Hunter,Silent Warden's Collar of the First Flame,2,33,38,hunter,neck,,2,0,9859,4614,35,0,0.0,,0,,0,0,0,6
247880,Hunter,Clutches of the Halls of Stone,2,7,8,hunter,armor,,10,2,9503,4239,13,4,0.0,,0,,0,0,0,21
247881,Hunter,Spiritkeeper's Forsaken Longspear,2,19,26,hunter,polearm,polearm,17,6,22239,1522,36,0,17.576,,0,,0,0,0,24
247882,Hunter,Frostmage's Warbelt,2,78,190,hunter,armor,,6,3,56716,43133,187,350,0.0,4,0,,0,0,0,16
247883,Hunter,Forgemaster's Argent Boomstick,2,34,39,hunter,gun,gun,26,3,28870,17042,36,0,21.458,,0,,0,0,0,26
247884,Hunter,Deathlord's Medallion,2,56,63,hunter,neck,,2,0,26950,16309,63,0,0.0,,0,,0,0,0,11
247885,Hunter,Frostfire Talon Spaulders,2,47,48,hunter,armor,,3,3,26194,9965,49,85,0.0,,0,,0,0,0,28
247886,Hunter,Skullwarden's Runering,2,79,195,hunter,finger,,11,0,51515,38617,200,0,0.0,2,0,,0,0,0,35
247887,Hunter,Legwraps of Sun King,2,3,10,hunter,armor,,7,2,17160,2962,10,10,0.0,,0,,0,0,0,1
247888,Hunter,Umbral Treads,3,74,155,hunter,armor,,8,3,51195,44360,159,369,0.0,,0,,0,0,0,53
247889,Hunter,Legmail of the Eagle Spirit,4,52,58,hunter,armor,,7,3,23473,12903,62,178,0.0,,0,,0,0,0,64
247890,Hunter,"Great Hauberk, Hidden Lord",2,50,54,hunter,armor,,5,3,27155,14789,54,155,0.0,,0,,0,0,0,9
247891,Hunter,Flamecaller's Scale,2,39,42,hunter,trinket,,12,0,7397,10577,41,0,0.0,,0,,0,0,0,7
247892,Hunter,Shadow King's Hauberk,3,76,168,hunter,armor,,5,3,55603,44060,166,662,0.0,,0,,0,0,0,54
247893,Hunter,War Mantle of Fallen Star,3,43,44,hunter,armor,,3,3,28443,13132,43,84,0.0,,0,,0,0,0,45
247894,Hunter,Pendant Chain of the Oculus,2,43,47,hunter,neck,,2,0,31604,21764,47,0,0.0,,0,,0,0,0,28
247895,Hunter,Shadowcaller's Warhelm,3,65,107,hunter,armor,,1,3,42213,28181,115,299,0.0,,0,,0,0,0,52
247896,Hunter,"Boomstick, Bright Requiem",2,57,59,hunter,gun,gun,26,3,28331,15324,56,0,36.25,,0,,0,0,0,10
247897,Hunter,Cowl of the Storm Spirit,2,19,25,hunter,armor,,1,2,21310,3392,30,25,0.0,,0,,0,0,0,3
247898,Hunter,Moonlit Cinch,2,26,31,hunter,armor,,6,2,17224,4257,32,21,0.0,,0,,0,0,0,5
247899,Hunter,Engraved Legguards of the Violet Hold,2,79,194,hunter,armor,,7,3,52359,37818,200,617,0.0,,0,,0,0,0,16
247900,Hunter,Wolfbound Runering of the K3,3,12,16,hunter,finger,,11,0,31800,30804,23,0,0.0,,0,,0,0,0,41
247901,Hunter,Manawoven Helm of Dark Forge,2,55,58,hunter,armor,,1,3,27293,15651,56,127,0.0,,0,,0,0,0,10
247902,Hunter,Bitter Chill Armguards,2,3,10,hunter,armor,,9,2,14728,6556,15,4,0.0,,0,,0,0,0,1
247903,Hunter,Ancient Seal of Dark Star,2,8,12,hunter,finger,,11,0,14432,5622,22,0,0.0,,0,,0,0,0,21
247904,Hunter,Calm Great Crossbow,4,78,184,hunter,crossbow,crossbow,26,18,55932,42494,200,0,114.833,,0,,0,0,0,0
247905,Hunter,Deep Hammer Armguards,3,73,152,hunter,armor,,9,3,56366,41844,158,182,0.0,,0,,0,0,0,53
247906,Hunter,Greaves of the Deep Vault,3,72,142,hunter,armor,,8,3,51412,38542,146,331,0.0,4|2,0,,0,0,2936,53
247907,Hunter,Ancient Knight's Wildbound Boots,3,61,95,hunter,armor,,8,3,39706,28493,94,193,0.0,,0,,0,0,0,50
247908,Hunter,Emberforged Girdle,3,68,116,hunter,armor,,6,3,42887,27541,115,210,0.0,,0,,0,0,0,52
247909,Hunter,Lost Warden's Bloodbound Harpoon,2,15,20,hunter,polearm,polearm,17,6,5638,1406,21,0,12.969,,0,,0,0,0,22
247910,Hunter,Violet Cinch,2,27,34,hunter,armor,,6,2,28292,15587,35,23,0.0,,0,,0,0,0,25
247911,Hunter,Lost Talisman of Frozen Heart,2,25,32,hunter,neck,,2,0,33288,20950,31,0,0.0,,0,,0,0,0,5
247912,Hunter,The Warmarked Footguards,4,79,192,hunter,armor,,8,3,54229,39236,200,505,0.0,,0,,0,0,0,68
247913,Hunter,Deepwarden's Battleworn Warbelt,3,76,169,hunter,armor,,6,3,56524,44042,174,339,0.0,2|2,0,,0,0,2877,54
247914,Hunter,Brightmoon Bindings of the Blood Promise,2,9,13,hunter,armor,,9,2,14002,7281,14,5,0.0,,0,,0,0,0,21
247915,Hunter,Forgotten Warden's Siegebow,2,60,92,hunter,bow,bow,15,2,44420,31762,96,0,45.741,,0,,0,0,0,13
247916,Hunter,Embersteel Breeches,2,12,17,hunter,armor,,7,2,14547,3315,17,18,0.0,,0,,0,0,0,22
247917,Hunter,Moonforged War Leggings,3,50,57,hunter,armor,,7,3,32760,20295,60,164,0.0,,0,,0,0,0,48
247918,Hunter,Beastmarked Bracers,2,15,21,hunter,armor,,9,2,28247,15453,18,8,0.0,,0,,0,0,0,23
247919,Hunter,Dragoncaller's Wargrips,2,73,149,hunter,armor,,10,3,51394,38046,146,269,0.0,4|4,0,,0,0,2936,15
247920,Hunter,Unhallowed Waistguard,2,14,19,hunter,armor,,6,2,9513,4246,16,12,0.0,,0,,0,0,0,2
247921,Hunter,Last Knight's War Mantle,2,43,49,hunter,armor,,3,3,26194,9965,49,89,0.0,,0,,0,0,0,28
247922,Hunter,Plague Doom Shoulderguards,2,46,47,hunter,armor,,3,3,16519,8207,48,81,0.0,,0,,0,0,0,28
247923,Hunter,Lightcaller's Coif,2,50,57,hunter,armor,,1,3,26303,10123,57,119,0.0,,0,,0,0,0,10
247924,Hunter,Jagged Legmail of the Wind Crown,3,73,149,hunter,armor,,7,3,56876,44590,146,508,0.0,,0,,0,0,0,53
247925,Hunter,Headguard of Frozen Sea,3,38,42,hunter,armor,,1,2,17213,8174,40,50,0.0,,0,,0,0,0,45
247926,Hunter,Bracers of the Ancient Watch,2,5,11,hunter,armor,,9,2,28427,9777,19,4,0.0,,0,,0,0,0,21
247927,Hunter,Blackened Jerkin,2,26,27,hunter,armor,,5,2,27877,15118,26,35,0.0,,0,,0,0,0,24
247928,Hunter,The Stalwart Wrist Chains,4,80,187,hunter,armor,,9,3,56945,41047,200,244,0.0,,0,,0,0,0,68
247929,Hunter,Mail of the Wyrm Watch,3,58,80,hunter,armor,,5,3,43919,29932,81,266,0.0,,0,,0,0,0,50
247930,Hunter,Rune Queen's Shoulderguards,3,56,61,hunter,armor,,3,3,22795,12588,63,126,0.0,,0,,0,0,0,48
247931,Hunter,"Hauberk, Bright Fall",4,78,187,hunter,armor,,5,3,56722,43129,187,822,0.0,,0,,0,0,0,68
247932,Hunter,Voidkeeper's Stonebound Torque,3,60,92,hunter,neck,,2,0,40413,31178,94,0,0.0,4,0,,0,0,2973,50
247933,Hunter,Warguard's Runering,2,75,168,hunter,finger,,11,0,52439,39792,158,0,0.0,,0,,0,0,0,16
247934,Hunter,Ivory Heart Great Cape,3,39,41,hunter,back,,16,1,22996,9397,39,18,0.0,,0,,0,0,0,45
247935,Hunter,The Holy Waistguard,2,13,15,hunter,armor,,6,2,17113,6558,15,9,0.0,,0,,0,0,0,1
247936,Hunter,Mooncaller's Grips,2,46,47,hunter,armor,,10,3,31382,15625,47,68,0.0,,0,,0,0,0,28
247937,Hunter,Earthen-forged Necklace of Utgarde,4,76,175,hunter,neck,,2,0,56781,44035,174,0,0.0,,0,,0,0,0,67
247938,Hunter,Living Grips of Wild Path,3,26,30,hunter,armor,,10,2,15894,7756,34,22,0.0,,0,,0,0,0,42
247939,Hunter,Moonbound Boots,2,33,37,hunter,armor,,8,2,27957,15362,39,29,0.0,,0,,0,0,0,6
247940,Hunter,Longbow of Ancient Earth,2,74,155,hunter,bow,bow,15,2,50159,36620,158,0,80.741,,0,,0,0,0,16
247941,Hunter,Forgotten Armguards,2,25,30,hunter,armor,,9,2,28482,9829,29,12,0.0,,0,,0,0,0,4
247942,Hunter,The Icy Shoulderpads,2,20,25,hunter,armor,,3,2,8098,4709,25,21,0.0,,0,,0,0,0,3
247943,Hunter,"Treads, Deep Anchor",3,33,34,hunter,armor,,8,2,34247,20114,33,31,0.0,,0,,0,0,0,43
247944,Hunter,Warhelm of Earthshaper,2,67,117,hunter,armor,,1,3,42462,24914,120,291,0.0,,0,,0,0,0,14
247945,Hunter,"Cloak, Oath Thirst",3,20,21,hunter,back,,16,1,15156,6632,20,9,0.0,,0,,0,0,0,41
247946,Hunter,Emberwrought Casque of the Iron Banner,2,71,138,hunter,armor,,1,3,53181,37447,138,352,0.0,,0,,0,0,0,34
247947,Hunter,Blood King's Capelet of the Red Dawn,2,32,36,hunter,back,,16,1,23004,9860,34,14,0.0,,0,,0,0,0,26
247948,Hunter,Nightwoven Footguards,2,69,123,hunter,armor,,8,3,52146,36188,134,232,0.0,,0,,0,0,0,14
247949,Hunter,"Frostscarred Waistband, Lightlord's Oath",2,16,19,hunter,armor,,6,2,27520,14559,18,11,0.0,,0,,0,0,0,22
247950,Hunter,Emberkeeper's Warden Raider Greataxe,2,10,14,hunter,2h_axe,2h_axe,17,1,8506,2203,19,0,9.091,,0,,0,0,0,21
247951,Hunter,The Sanctified Helm,3,71,141,hunter,armor,,1,3,45764,32241,141,394,0.0,,0,,0,0,0,53
247952,Hunter,The Wolfbound Faceguard,2,50,56,hunter,armor,,1,3,26303,10123,57,118,0.0,,0,,0,0,0,10
247953,Hunter,Lightwoven Warbelt of the Darkened Sun,3,57,59,hunter,armor,,6,3,22907,12634,60,97,0.0,,0,,0,0,0,48
247954,Hunter,"Hauberk, Starfire Void",2,48,52,hunter,armor,,5,3,27171,15640,56,150,0.0,,0,,0,0,0,9
247955,Hunter,Voidcaller's Rootbound Wrist Chains,2,71,141,hunter,armor,,9,3,51212,36194,134,143,0.0,,0,,0,0,0,15
247956,Hunter,The Brittle Shoulder Guards,3,60,89,hunter,armor,,3,3,43162,25947,97,192,0.0,,0,,0,0,0,50
247957,Hunter,"Cinch, Sun Whisper",2,22,26,hunter,armor,,6,2,27887,15120,26,17,0.0,,0,,0,0,0,4
247958,Hunter,"Partisan, Ivory Gaze",4,80,219,hunter,polearm,polearm,17,6,40365,47522,219,0,218.235,4,0,,0,0,2877,69
247959,Hunter,The Warlord Cap,3,12,16,hunter,armor,,1,2,17213,8174,40,16,0.0,,0,,0,0,0,41
247960,Hunter,Wyrmscale Armguards of Gundrak,3,78,186,hunter,armor,,9,3,17171,38444,187,222,0.0,,0,,0,0,0,54
247961,Hunter,Harness of Ironforge Guard,2,4,8,hunter,armor,,20,2,21256,11344,0,9,0.0,,0,,0,0,0,21
247962,Hunter,The Witchbound Leggings,2,14,15,hunter,armor,,7,2,9505,4242,15,15,0.0,,0,,0,0,0,21
247963,Hunter,Moonbound Sniper Crossbow of Great Hunt,4,80,213,hunter,crossbow,crossbow,26,18,54886,40346,213,0,138.929,,0,,0,0,0,69
247964,Hunter,Tablet of Thunder Forge,2,26,27,hunter,trinket,,12,0,7248,21568,25,0,0.0,,0,,0,0,0,24
247965,Hunter,Violet Guardian's Gilded Warbelt,2,41,44,hunter,armor,,6,3,26076,6425,44,62,0.0,,0,,0,0,0,27
247966,Hunter,Armguards of the Fallen King,2,17,18,hunter,armor,,9,2,28427,9777,19,7,0.0,,0,,0,0,0,22
247967,Hunter,Spellbinder's Shawl of the Dead Memory,2,5,10,hunter,back,,16,1,23133,2580,12,4,0.0,,0,,0,0,0,21
247968,Hunter,Greaves of the Stone Fathers,3,74,156,hunter,armor,,8,3,52211,35600,159,349,0.0,,0,,0,0,0,53
247969,Hunter,Nightcloak of the Dragon Crown,4,80,232,hunter,back,,16,1,59034,46321,226,151,0.0,8|8,0,,0,0,2877,69
247970,Hunter,Razor-edged Belt of Iron Banner,2,4,7,hunter,armor,,6,2,28149,15399,14,4,0.0,,0,,0,0,0,1
247971,Hunter,Worldwarden's Grips,2,43,49,hunter,armor,,10,3,31382,15625,47,69,0.0,,0,,0,0,0,28
247972,Hunter,The Plaguebound Arbalest,3,7,12,hunter,crossbow,crossbow,26,18,37057,24433,10,0,7.037,,0,,0,0,0,41
247973,Hunter,The Raider Coil,2,76,174,hunter,finger,,11,0,56567,43874,174,0,0.0,,0,,0,0,0,16
247974,Hunter,Flamecaller's Murderous Great Runeblade,2,52,57,hunter,2h_sword,2h_sword,17,8,28321,15253,52,0,43.714,,0,,0,0,0,10
247975,Hunter,Leggings of Wild Spirit,3,41,44,hunter,armor,,7,3,28437,13129,39,120,0.0,,0,,0,0,0,45
247976,Hunter,The Carved Torc,2,28,35,hunter,neck,,2,0,9658,5005,35,0,0.0,,0,,0,0,0,5
247977,Hunter,Moonlord's Bindings of the Silent King,2,11,14,hunter,armor,,9,2,25864,26028,13,5,0.0,,0,,0,0,0,21
247978,Hunter,"Carapace, Nightfang Ward",2,4,8,hunter,armor,,5,2,16888,3000,10,9,0.0,,0,,0,0,0,21
247979,Hunter,The Beastmarked War Mantle,2,47,54,hunter,armor,,3,3,26164,10200,53,95,0.0,,0,,0,0,0,9
247980,Hunter,Dawn Wake Leggings,3,66,114,hunter,armor,,7,3,43010,27773,115,377,0.0,,0,,0,0,0,52
247981,Hunter,The Watchful Gauntlets,4,80,258,hunter,armor,,10,3,65032,50064,264,599,0.0,,0,,0,0,0,68
247982,Hunter,Recurve of the Black Ice,2,43,45,hunter,bow,bow,15,2,28344,15287,45,0,27.292,,0,,0,0,0,27
247983,Hunter,Colossal Composite Bow of Ruby Sanctum,2,32,37,hunter,bow,bow,15,2,28575,15286,35,0,20.179,,0,,0,0,0,26
247984,Hunter,Headdress of the Demon Lord,2,30,32,hunter,armor,,1,2,8753,5753,31,32,0.0,,0,,0,0,0,5
247985,Hunter,Drakecaller's Spaulders,3,27,32,hunter,armor,,3,2,12830,2264,30,31,0.0,,0,,0,0,0,43
247986,Hunter,Drakewarden's Epaulets of the Frozen Forge,3,47,52,hunter,armor,,3,3,34558,22212,56,105,0.0,,0,,0,0,0,47
247987,Hunter,Marksman Crossbow of Twilight Reach,2,16,20,hunter,crossbow,crossbow,26,18,38260,27401,12,0,12.679,,0,,0,0,0,2
247988,Hunter,Beads of Blood Crown,2,53,59,hunter,neck,,2,0,6502,13811,60,0,0.0,,0,,0,0,0,10
247989,Hunter,Bloodguard's Sunforged Longshot,3,60,89,hunter,bow,bow,15,2,43202,25953,97,0,49.038,,0,chance-on-hit,31193,24585,0,50
247990,Hunter,Dawnlit Girdle of the Amber Ledge,3,23,28,hunter,armor,,6,2,34244,20105,33,20,0.0,,0,,0,0,0,42
247991,Hunter,The Kingsguard Vambraces,3,55,58,hunter,armor,,9,3,23730,13179,60,55,0.0,,0,,0,0,0,48
247992,Hunter,Silent Hunter Trousers,3,19,22,hunter,armor,,7,2,6774,1934,20,28,0.0,,0,,0,0,0,41
247993,Hunter,Bloodknight's Stalkers,2,19,22,hunter,armor,,8,2,9530,2315,20,16,0.0,,0,,0,0,0,23
247994,Hunter,Adamant Legguards of Abyssal Flame,3,53,58,hunter,armor,,7,3,31403,16678,61,162,0.0,,0,,0,0,0,48
247995,Hunter,"Footguards, Argent Warden",2,52,59,hunter,armor,,8,3,26264,10234,58,97,0.0,,0,,0,0,0,10
247996,Hunter,Bright Bane Shawl,4,80,226,hunter,back,,16,1,59001,46320,226,147,0.0,,0,,0,0,0,69
247997,Hunter,Thornbound Blunderbuss of the Wyrm Crown,2,14,20,hunter,gun,gun,26,3,20732,2904,16,0,11.6,,0,,0,0,0,2
247998,Hunter,Violet Warden's Ghostly Walkers,2,28,32,hunter,armor,,8,2,27710,15131,32,24,0.0,,0,,0,0,0,25
247999,Hunter,Faceguard of the Kings Road,2,42,48,hunter,armor,,1,3,25937,9932,44,97,0.0,,0,,0,0,0,8
248000,Hunter,Strap of the Grim Host,2,2,3,hunter,armor,,6,2,28149,15399,14,2,0.0,,0,,0,0,0,1
248001,Hunter,Ironclad Mask,2,31,33,hunter,armor,,1,2,28173,10406,32,34,0.0,,0,,0,0,0,25
248002,Hunter,Mossbound Carapace of the Bleak Shore,2,3,6,hunter,armor,,5,2,36771,24111,10,7,0.0,,0,,0,0,0,1
248003,Hunter,"Chestguard, Titan Tooth",2,73,149,hunter,armor,,5,3,51311,38056,146,512,0.0,,0,,0,0,0,15
248004,Hunter,"Icon, Sacred Anvil",3,61,92,hunter,trinket,,12,0,38572,27921,91,0,0.0,,0,,0,0,0,50
